_step,ep_info/Goal,seed,method
90467,0,1787866265,Base SO RL
90506,0,1787866265,Base SO RL
90729,0,1787866265,Base SO RL
90793,0,1787866265,Base SO RL
90827,0,1787866265,Base SO RL
91025,0,1787866265,Base SO RL
91106,0,1787866265,Base SO RL
91425,0,1787866265,Base SO RL
91498,0,1787866265,Base SO RL
91825,0,1787866265,Base SO RL
91903,0,1787866265,Base SO RL
91917,0,1787866265,Base SO RL
92461,0,1787866265,Base SO RL
92629,0,1787866265,Base SO RL
92698,0,1787866265,Base SO RL
92970,0,1787866265,Base SO RL
93257,0,1787866265,Base SO RL
93261,0,1787866265,Base SO RL
93306,0,1787866265,Base SO RL
93465,0,1787866265,Base SO RL
93498,0,1787866265,Base SO RL
93506,0,1787866265,Base SO RL
93529,0,1787866265,Base SO RL
93819,0,1787866265,Base SO RL
93917,0,1787866265,Base SO RL
93951,0,1787866265,Base SO RL
94027,0,1787866265,Base SO RL
94067,0,1787866265,Base SO RL
94170,0,1787866265,Base SO RL
94182,0,1787866265,Base SO RL
94225,0,1787866265,Base SO RL
94306,0,1787866265,Base SO RL
94506,0,1787866265,Base SO RL
94570,0,1787866265,Base SO RL
94985,0,1787866265,Base SO RL
95029,0,1787866265,Base SO RL
95065,0,1787866265,Base SO RL
95241,0,1787866265,Base SO RL
95357,0,1787866265,Base SO RL
95419,0,1787866265,Base SO RL
95429,0,1787866265,Base SO RL
95430,0,1787866265,Base SO RL
95657,0,1787866265,Base SO RL
95819,0,1787866265,Base SO RL
95865,0,1787866265,Base SO RL
95893,0,1787866265,Base SO RL
96225,0,1787866265,Base SO RL
96227,-1,1787866265,Base SO RL
96230,0,1787866265,Base SO RL
96303,0,1787866265,Base SO RL
96467,0,1787866265,Base SO RL
96648,0,1787866265,Base SO RL
96665,0,1787866265,Base SO RL
96693,0,1787866265,Base SO RL
96857,0,1787866265,Base SO RL
96867,0,1787866265,Base SO RL
96957,0,1787866265,Base SO RL
97048,0,1787866265,Base SO RL
97071,1,1787866265,Base SO RL
97229,0,1787866265,Base SO RL
97241,0,1787866265,Base SO RL
97427,0,1787866265,Base SO RL
97429,0,1787866265,Base SO RL
97530,0,1787866265,Base SO RL
97538,0,1787866265,Base SO RL
98041,0,1787866265,Base SO RL
98225,0,1787866265,Base SO RL
98593,-1,1787866265,Base SO RL
98619,0,1787866265,Base SO RL
98703,0,1787866265,Base SO RL
98721,0,1787866265,Base SO RL
98730,0,1787866265,Base SO RL
98778,0,1787866265,Base SO RL
98867,0,1787866265,Base SO RL
99019,0,1787866265,Base SO RL
99027,0,1787866265,Base SO RL
99065,0,1787866265,Base SO RL
99093,0,1787866265,Base SO RL
99106,0,1787866265,Base SO RL
99350,1,1787866265,Base SO RL
99393,0,1787866265,Base SO RL
99425,0,1787866265,Base SO RL
99427,0,1787866265,Base SO RL
99506,0,1787866265,Base SO RL
99530,0,1787866265,Base SO RL
99694,1,1787866265,Base SO RL
99825,0,1787866265,Base SO RL
99848,0,1787866265,Base SO RL
99871,0,1787866265,Base SO RL
99893,0,1787866265,Base SO RL
99921,0,1787866265,Base SO RL
100043,0,1787866265,Base SO RL
100225,0,1787866265,Base SO RL
100265,0,1787866265,Base SO RL
100293,0,1787866265,Base SO RL
100337,0,1787866265,Base SO RL
100467,0,1787866265,Base SO RL
100702,0,1787866265,Base SO RL
100703,0,1787866265,Base SO RL
100738,0,1787866265,Base SO RL
100831,0,1787866265,Base SO RL
100867,0,1787866265,Base SO RL
101017,0,1787866265,Base SO RL
101231,0,1787866265,Base SO RL
101243,0,1787866265,Base SO RL
101417,0,1787866265,Base SO RL
101506,0,1787866265,Base SO RL
101620,0,1787866265,Base SO RL
101631,0,1787866265,Base SO RL
101667,0,1787866265,Base SO RL
101847,0,1787866265,Base SO RL
101906,0,1787866265,Base SO RL
101998,0,1787866265,Base SO RL
102003,0,1787866265,Base SO RL
102031,0,1787866265,Base SO RL
102247,0,1787866265,Base SO RL
102306,0,1787866265,Base SO RL
102420,0,1787866265,Base SO RL
102487,0,1787866265,Base SO RL
102703,0,1787866265,Base SO RL
103171,0,1787866265,Base SO RL
103393,0,1787866265,Base SO RL
103667,0,1787866265,Base SO RL
104067,0,1787866265,Base SO RL
104264,0,1787866265,Base SO RL
104293,1,1787866265,Base SO RL
104378,0,1787866265,Base SO RL
104395,0,1787866265,Base SO RL
104398,0,1787866265,Base SO RL
104431,0,1787866265,Base SO RL
104487,0,1787866265,Base SO RL
104706,0,1787866265,Base SO RL
104771,0,1787866265,Base SO RL
105231,0,1787866265,Base SO RL
105364,0,1787866265,Base SO RL
105417,0,1787866265,Base SO RL
105465,0,1787866265,Base SO RL
105476,0,1787866265,Base SO RL
105631,0,1787866265,Base SO RL
105687,0,1787866265,Base SO RL
105906,0,1787866265,Base SO RL
105921,0,1787866265,Base SO RL
105930,0,1787866265,Base SO RL
106091,1,1787866265,Base SO RL
106276,0,1787866265,Base SO RL
106293,0,1787866265,Base SO RL
106395,0,1787866265,Base SO RL
106676,0,1787866265,Base SO RL
106706,0,1787866265,Base SO RL
106730,0,1787866265,Base SO RL
106798,0,1787866265,Base SO RL
106840,1,1787866265,Base SO RL
106855,0,1787866265,Base SO RL
106867,0,1787866265,Base SO RL
106872,0,1787866265,Base SO RL
107121,0,1787866265,Base SO RL
107171,0,1787866265,Base SO RL
107178,0,1787866265,Base SO RL
107195,0,1787866265,Base SO RL
107287,0,1787866265,Base SO RL
107506,0,1787866265,Base SO RL
107558,0,1787866265,Base SO RL
107571,0,1787866265,Base SO RL
107578,0,1787866265,Base SO RL
107631,0,1787866265,Base SO RL
107691,0,1787866265,Base SO RL
107803,-1,1787866265,Base SO RL
107971,0,1787866265,Base SO RL
107978,0,1787866265,Base SO RL
107998,0,1787866265,Base SO RL
108040,0,1787866265,Base SO RL
108203,0,1787866265,Base SO RL
108364,-1,1787866265,Base SO RL
108371,0,1787866265,Base SO RL
108455,0,1787866265,Base SO RL
108491,0,1787866265,Base SO RL
108721,0,1787866265,Base SO RL
108837,0,1787866265,Base SO RL
109032,0,1787866265,Base SO RL
109162,1,1787866265,Base SO RL
109164,0,1787866265,Base SO RL
109220,0,1787866265,Base SO RL
109222,0,1787866265,Base SO RL
109237,0,1787866265,Base SO RL
109240,0,1787866265,Base SO RL
109598,0,1787866265,Base SO RL
109631,0,1787866265,Base SO RL
109861,0,1787866265,Base SO RL
109937,0,1787866265,Base SO RL
109958,0,1787866265,Base SO RL
109978,0,1787866265,Base SO RL
110031,0,1787866265,Base SO RL
110059,0,1787866265,Base SO RL
110232,0,1787866265,Base SO RL
110261,0,1787866265,Base SO RL
110420,0,1787866265,Base SO RL
110632,0,1787866265,Base SO RL
110680,0,1787866265,Base SO RL
110758,0,1787866265,Base SO RL
110820,0,1787866265,Base SO RL
110831,0,1787866265,Base SO RL
110840,0,1787866265,Base SO RL
110995,1,1787866265,Base SO RL
111061,0,1787866265,Base SO RL
111158,0,1787866265,Base SO RL
111220,0,1787866265,Base SO RL
111240,0,1787866265,Base SO RL
111314,1,1787866265,Base SO RL
111395,0,1787866265,Base SO RL
111598,0,1787866265,Base SO RL
111637,0,1787866265,Base SO RL
111714,0,1787866265,Base SO RL
111735,0,1787866265,Base SO RL
111861,0,1787866265,Base SO RL
112018,0,1787866265,Base SO RL
112020,0,1787866265,Base SO RL
112022,0,1787866265,Base SO RL
112583,0,1787866265,Base SO RL
112595,0,1787866265,Base SO RL
112737,0,1787866265,Base SO RL
112798,0,1787866265,Base SO RL
112914,0,1787866265,Base SO RL
113032,0,1787866265,Base SO RL
113061,0,1787866265,Base SO RL
113137,0,1787866265,Base SO RL
113162,0,1787866265,Base SO RL
113218,0,1787866265,Base SO RL
113222,0,1787866265,Base SO RL
113383,0,1787866265,Base SO RL
113461,0,1787866265,Base SO RL
113558,0,1787866265,Base SO RL
113620,0,1787866265,Base SO RL
113801,0,1787866265,Base SO RL
113832,0,1787866265,Base SO RL
114018,0,1787866265,Base SO RL
114037,0,1787866265,Base SO RL
114087,0,1787866265,Base SO RL
114183,0,1787866265,Base SO RL
114232,0,1787866265,Base SO RL
114261,0,1787866265,Base SO RL
114358,0,1787866265,Base SO RL
114487,0,1787866265,Base SO RL
114595,0,1787866265,Base SO RL
114722,0,1787866265,Base SO RL
114837,0,1787866265,Base SO RL
114914,0,1787866265,Base SO RL
114967,0,1787866265,Base SO RL
115061,0,1787866265,Base SO RL
115106,1,1787866265,Base SO RL
115158,0,1787866265,Base SO RL
115206,0,1787866265,Base SO RL
115234,0,1787866265,Base SO RL
115383,0,1787866265,Base SO RL
115506,0,1787866265,Base SO RL
115620,0,1787866265,Base SO RL
115634,0,1787866265,Base SO RL
115906,0,1787866265,Base SO RL
116201,0,1787866265,Base SO RL
116261,0,1787866265,Base SO RL
116306,0,1787866265,Base SO RL
116434,0,1787866265,Base SO RL
116567,0,1787866265,Base SO RL
116737,0,1787866265,Base SO RL
116817,1,1787866265,Base SO RL
117032,0,1787866265,Base SO RL
117296,0,1787866265,Base SO RL
117338,0,1787866265,Base SO RL
117537,0,1787866265,Base SO RL
117558,0,1787866265,Base SO RL
117617,0,1787866265,Base SO RL
117634,0,1787866265,Base SO RL
117637,0,1787866265,Base SO RL
117832,0,1787866265,Base SO RL
117880,0,1787866265,Base SO RL
118031,-1,1787866265,Base SO RL
118037,0,1787866265,Base SO RL
118096,0,1787866265,Base SO RL
118195,0,1787866265,Base SO RL
118615,0,1787866265,Base SO RL
118668,0,1787866265,Base SO RL
118774,1,1787866265,Base SO RL
118967,0,1787866265,Base SO RL
119174,0,1787866265,Base SO RL
119696,0,1787866265,Base SO RL
119998,0,1787866265,Base SO RL
120002,0,1787866265,Base SO RL
120029,0,1787866265,Base SO RL
120133,0,1787866265,Base SO RL
120280,0,1787866265,Base SO RL
120358,0,1787866265,Base SO RL
120398,0,1787866265,Base SO RL
120431,0,1787866265,Base SO RL
120437,0,1787866265,Base SO RL
120567,0,1787866265,Base SO RL
120683,1,1787866265,Base SO RL
120865,0,1787866265,Base SO RL
120933,0,1787866265,Base SO RL
121174,0,1787866265,Base SO RL
121198,0,1787866265,Base SO RL
121234,0,1787866265,Base SO RL
121237,0,1787866265,Base SO RL
121617,0,1787866265,Base SO RL
121631,0,1787866265,Base SO RL
121733,0,1787866265,Base SO RL
121767,0,1787866265,Base SO RL
122017,0,1787866265,Base SO RL
122037,0,1787866265,Base SO RL
122417,0,1787866265,Base SO RL
122465,0,1787866265,Base SO RL
122567,0,1787866265,Base SO RL
122871,0,1787866265,Base SO RL
122967,0,1787866265,Base SO RL
123198,0,1787866265,Base SO RL
123260,0,1787866265,Base SO RL
123488,0,1787866265,Base SO RL
123558,0,1787866265,Base SO RL
123565,0,1787866265,Base SO RL
123598,0,1787866265,Base SO RL
123602,0,1787866265,Base SO RL
123660,0,1787866265,Base SO RL
123742,0,1787866265,Base SO RL
123858,0,1787866265,Base SO RL
123907,-1,1787866265,Base SO RL
123965,0,1787866265,Base SO RL
124018,-1,1787866265,Base SO RL
124037,0,1787866265,Base SO RL
124065,0,1787866265,Base SO RL
124142,0,1787866265,Base SO RL
124283,0,1787866265,Base SO RL
124443,0,1787866265,Base SO RL
124683,0,1787866265,Base SO RL
124707,0,1787866265,Base SO RL
124765,0,1787866265,Base SO RL
124837,0,1787866265,Base SO RL
124934,0,1787866265,Base SO RL
124994,1,1787866265,Base SO RL
125157,0,1787866265,Base SO RL
125165,0,1787866265,Base SO RL
125234,0,1787866265,Base SO RL
125269,0,1787866265,Base SO RL
125271,0,1787866265,Base SO RL
125629,0,1787866265,Base SO RL
125671,0,1787866265,Base SO RL
125833,0,1787866265,Base SO RL
125907,0,1787866265,Base SO RL
125998,0,1787866265,Base SO RL
126037,0,1787866265,Base SO RL
126065,0,1787866265,Base SO RL
126069,0,1787866265,Base SO RL
126194,0,1787866265,Base SO RL
126233,0,1787866265,Base SO RL
126429,0,1787866265,Base SO RL
126757,0,1787866265,Base SO RL
126765,0,1787866265,Base SO RL
126865,0,1787866265,Base SO RL
126869,0,1787866265,Base SO RL
127083,0,1787866265,Base SO RL
127271,0,1787866265,Base SO RL
127415,0,1787866265,Base SO RL
127523,1,1787866265,Base SO RL
127601,0,1787866265,Base SO RL
127943,-1,1787866265,Base SO RL
128134,0,1787866265,Base SO RL
128233,0,1787866265,Base SO RL
128471,0,1787866265,Base SO RL
128640,0,1787866265,Base SO RL
128723,0,1787866265,Base SO RL
128743,0,1787866265,Base SO RL
128865,0,1787866265,Base SO RL
128869,0,1787866265,Base SO RL
129039,0,1787866265,Base SO RL
129145,0,1787866265,Base SO RL
129265,0,1787866265,Base SO RL
129601,0,1787866265,Base SO RL
129671,0,1787866265,Base SO RL
129789,0,1787866265,Base SO RL
130037,0,1787866265,Base SO RL
130063,0,1787866265,Base SO RL
130130,0,1787866265,Base SO RL
130158,0,1787866265,Base SO RL
130283,0,1787866265,Base SO RL
130534,0,1787866265,Base SO RL
130633,0,1787866265,Base SO RL
130865,0,1787866265,Base SO RL
130989,0,1787866265,Base SO RL
131053,0,1787866265,Base SO RL
131058,0,1787866265,Base SO RL
131083,0,1787866265,Base SO RL
131201,0,1787866265,Base SO RL
131237,0,1787866265,Base SO RL
131330,0,1787866265,Base SO RL
131873,1,1787866265,Base SO RL
132001,0,1787866265,Base SO RL
132037,0,1787866265,Base SO RL
132071,0,1787866265,Base SO RL
132182,0,1787866265,Base SO RL
132233,0,1787866265,Base SO RL
132273,0,1787866265,Base SO RL
132751,0,1787866265,Base SO RL
132934,0,1787866265,Base SO RL
132966,0,1787866265,Base SO RL
132989,0,1787866265,Base SO RL
133032,-1,1787866265,Base SO RL
133058,0,1787866265,Base SO RL
133163,0,1787866265,Base SO RL
133432,0,1787866265,Base SO RL
133696,0,1787866265,Base SO RL
133734,0,1787866265,Base SO RL
133789,0,1787866265,Base SO RL
133885,1,1787866265,Base SO RL
134017,0,1787866265,Base SO RL
134037,0,1787866265,Base SO RL
134096,0,1787866265,Base SO RL
134168,0,1787866265,Base SO RL
134273,0,1787866265,Base SO RL
134496,0,1787866265,Base SO RL
134534,0,1787866265,Base SO RL
134566,0,1787866265,Base SO RL
134632,0,1787866265,Base SO RL
134884,0,1787866265,Base SO RL
134896,0,1787866265,Base SO RL
135173,1,1787866265,Base SO RL
135284,0,1787866265,Base SO RL
135293,1,1787866265,Base SO RL
135366,0,1787866265,Base SO RL
135504,1,1787866265,Base SO RL
135840,0,1787866265,Base SO RL
135858,0,1787866265,Base SO RL
135959,0,1787866265,Base SO RL
136001,0,1787866265,Base SO RL
136071,0,1787866265,Base SO RL
136084,0,1787866265,Base SO RL
136166,0,1787866265,Base SO RL
136232,0,1787866265,Base SO RL
136273,0,1787866265,Base SO RL
136417,0,1787866265,Base SO RL
136496,0,1787866265,Base SO RL
136704,0,1787866265,Base SO RL
137058,0,1787866265,Base SO RL
137159,0,1787866265,Base SO RL
137201,0,1787866265,Base SO RL
137265,0,1787866265,Base SO RL
137499,1,1787866265,Base SO RL
137665,0,1787866265,Base SO RL
137774,1,1787866265,Base SO RL
137858,1,1787866265,Base SO RL
137904,0,1787866265,Base SO RL
137905,0,1787866265,Base SO RL
137993,1,1787866265,Base SO RL
138001,0,1787866265,Base SO RL
138189,0,1787866265,Base SO RL
138304,0,1787866265,Base SO RL
138351,0,1787866265,Base SO RL
138369,0,1787866265,Base SO RL
138401,0,1787866265,Base SO RL
138638,0,1787866265,Base SO RL
138704,0,1787866265,Base SO RL
138751,0,1787866265,Base SO RL
138844,1,1787866265,Base SO RL
139032,0,1787866265,Base SO RL
139151,0,1787866265,Base SO RL
139374,0,1787866265,Base SO RL
139516,0,1787866265,Base SO RL
139644,0,1787866265,Base SO RL
139899,0,1787866265,Base SO RL
139993,0,1787866265,Base SO RL
140018,0,1787866265,Base SO RL
140168,0,1787866265,Base SO RL
140351,0,1787866265,Base SO RL
140369,0,1787866265,Base SO RL
140496,0,1787866265,Base SO RL
140523,0,1787866265,Base SO RL
140589,0,1787866265,Base SO RL
140658,0,1787866265,Base SO RL
140817,0,1787866265,Base SO RL
140844,0,1787866265,Base SO RL
141038,0,1787866265,Base SO RL
141116,0,1787866265,Base SO RL
141315,0,1787866265,Base SO RL
141440,0,1787866265,Base SO RL
141516,0,1787866265,Base SO RL
141551,0,1787866265,Base SO RL
141635,0,1787866265,Base SO RL
141681,0,1787866265,Base SO RL
141951,0,1787866265,Base SO RL
141993,0,1787866265,Base SO RL
142001,0,1787866265,Base SO RL
142035,0,1787866265,Base SO RL
142189,0,1787866265,Base SO RL
142229,0,1787866265,Base SO RL
142240,0,1787866265,Base SO RL
142258,0,1787866265,Base SO RL
142316,0,1787866265,Base SO RL
142418,0,1787866265,Base SO RL
142481,0,1787866265,Base SO RL
142589,0,1787866265,Base SO RL
142638,0,1787866265,Base SO RL
142640,0,1787866265,Base SO RL
142793,0,1787866265,Base SO RL
142865,0,1787866265,Base SO RL
142881,0,1787866265,Base SO RL
143029,0,1787866265,Base SO RL
143201,-1,1787866265,Base SO RL
143235,0,1787866265,Base SO RL
143237,1,1787866265,Base SO RL
143265,0,1787866265,Base SO RL
143296,0,1787866265,Base SO RL
143374,0,1787866265,Base SO RL
143389,0,1787866265,Base SO RL
143440,0,1787866265,Base SO RL
143444,0,1787866265,Base SO RL
143635,0,1787866265,Base SO RL
143763,0,1787866265,Base SO RL
143808,0,1787866265,Base SO RL
144115,0,1787866265,Base SO RL
144316,0,1787866265,Base SO RL
144401,0,1787866265,Base SO RL
144589,0,1787866265,Base SO RL
144699,0,1787866265,Base SO RL
144974,0,1787866265,Base SO RL
145007,1,1787866265,Base SO RL
145027,1,1787866265,Base SO RL
145089,-1,1787866265,Base SO RL
145315,0,1787866265,Base SO RL
145444,0,1787866265,Base SO RL
145474,1,1787866265,Base SO RL
145509,0,1787866265,Base SO RL
145601,0,1787866265,Base SO RL
145651,0,1787866265,Base SO RL
145838,0,1787866265,Base SO RL
145853,0,1787866265,Base SO RL
146163,0,1787866265,Base SO RL
146244,0,1787866265,Base SO RL
146274,0,1787866265,Base SO RL
146621,0,1787866265,Base SO RL
146638,0,1787866265,Base SO RL
146653,0,1787866265,Base SO RL
146674,0,1787866265,Base SO RL
146709,0,1787866265,Base SO RL
146801,0,1787866265,Base SO RL
146841,0,1787866265,Base SO RL
146989,0,1787866265,Base SO RL
147008,0,1787866265,Base SO RL
147021,1,1787866265,Base SO RL
147053,0,1787866265,Base SO RL
147061,0,1787866265,Base SO RL
147109,0,1787866265,Base SO RL
147116,0,1787866265,Base SO RL
147140,0,1787866265,Base SO RL
147421,0,1787866265,Base SO RL
147438,0,1787866265,Base SO RL
147453,0,1787866265,Base SO RL
147458,0,1787866265,Base SO RL
147742,0,1787866265,Base SO RL
147940,0,1787866265,Base SO RL
148174,0,1787866265,Base SO RL
148412,1,1787866265,Base SO RL
148441,0,1787866265,Base SO RL
148503,0,1787866265,Base SO RL
148535,0,1787866265,Base SO RL
148542,0,1787866265,Base SO RL
148563,0,1787866265,Base SO RL
148661,0,1787866265,Base SO RL
148942,0,1787866265,Base SO RL
149061,0,1787866265,Base SO RL
149297,0,1787866265,Base SO RL
149408,0,1787866265,Base SO RL
149509,0,1787866265,Base SO RL
149560,1,1787866265,Base SO RL
149665,1,1787866265,Base SO RL
149709,0,1787866265,Base SO RL
149853,0,1787866265,Base SO RL
150009,1,1787866265,Base SO RL
150095,0,1787866265,Base SO RL
150189,0,1787866265,Base SO RL
150401,0,1787866265,Base SO RL
150413,0,1787866265,Base SO RL
150458,1,1787866265,Base SO RL
150507,0,1787866265,Base SO RL
150661,0,1787866265,Base SO RL
150809,0,1787866265,Base SO RL
150818,1,1787866265,Base SO RL
150897,0,1787866265,Base SO RL
151061,0,1787866265,Base SO RL
151297,0,1787866265,Base SO RL
151307,0,1787866265,Base SO RL
151461,0,1787866265,Base SO RL
151512,0,1787866265,Base SO RL
151665,0,1787866265,Base SO RL
151861,0,1787866265,Base SO RL
152058,0,1787866265,Base SO RL
152189,0,1787866265,Base SO RL
152409,0,1787866265,Base SO RL
152578,1,1787866265,Base SO RL
152608,0,1787866265,Base SO RL
152661,0,1787866265,Base SO RL
153061,0,1787866265,Base SO RL
153080,0,1787866265,Base SO RL
153512,-1,1787866265,Base SO RL
153601,0,1787866265,Base SO RL
153613,0,1787866265,Base SO RL
153618,0,1787866265,Base SO RL
153739,0,1787866265,Base SO RL
153846,0,1787866265,Base SO RL
153912,0,1787866265,Base SO RL
154009,0,1787866265,Base SO RL
154013,0,1787866265,Base SO RL
154139,0,1787866265,Base SO RL
154155,1,1787866265,Base SO RL
154280,0,1787866265,Base SO RL
154312,0,1787866265,Base SO RL
154563,0,1787866265,Base SO RL
154587,0,1787866265,Base SO RL
154744,0,1787866265,Base SO RL
154805,0,1787866265,Base SO RL
154963,0,1787866265,Base SO RL
155080,0,1787866265,Base SO RL
155095,0,1787866265,Base SO RL
155112,0,1787866265,Base SO RL
155253,1,1787866265,Base SO RL
155309,0,1787866265,Base SO RL
155355,0,1787866265,Base SO RL
155503,0,1787866265,Base SO RL
155739,0,1787866265,Base SO RL
155755,0,1787866265,Base SO RL
155763,0,1787866265,Base SO RL
155895,0,1787866265,Base SO RL
156030,0,1787866265,Base SO RL
156163,0,1787866265,Base SO RL
156246,0,1787866265,Base SO RL
156303,0,1787866265,Base SO RL
156344,0,1787866265,Base SO RL
156474,0,1787866265,Base SO RL
156563,0,1787866265,Base SO RL
156620,0,1787866265,Base SO RL
156963,0,1787866265,Base SO RL
156987,0,1787866265,Base SO RL
157154,0,1787866265,Base SO RL
157201,0,1787866265,Base SO RL
157205,0,1787866265,Base SO RL
157250,1,1787866265,Base SO RL
157274,0,1787866265,Base SO RL
157412,1,1787866265,Base SO RL
157446,0,1787866265,Base SO RL
157455,1,1787866265,Base SO RL
157554,0,1787866265,Base SO RL
157566,-1,1787866265,Base SO RL
157601,0,1787866265,Base SO RL
157812,0,1787866265,Base SO RL
157944,0,1787866265,Base SO RL
158053,0,1787866265,Base SO RL
158163,0,1787866265,Base SO RL
158246,0,1787866265,Base SO RL
158259,1,1787866265,Base SO RL
158738,0,1787866265,Base SO RL
158830,0,1787866265,Base SO RL
158850,0,1787866265,Base SO RL
158987,0,1787866265,Base SO RL
159144,0,1787866265,Base SO RL
159166,0,1787866265,Base SO RL
159230,0,1787866265,Base SO RL
159325,0,1787866265,Base SO RL
159362,0,1787866265,Base SO RL
159403,0,1787866265,Base SO RL
