_step,ep_info/Goal,seed,condition
211617,0,1779084733,compound_move_m25_ball_m50
211667,1,1779084733,compound_move_m25_ball_m50
211691,1,1779084733,compound_move_m25_ball_m50
211789,1,1779084733,compound_move_m25_ball_m50
211793,0,1779084733,compound_move_m25_ball_m50
211867,1,1779084733,compound_move_m25_ball_m50
211909,0,1779084733,compound_move_m25_ball_m50
211931,1,1779084733,compound_move_m25_ball_m50
211970,1,1779084733,compound_move_m25_ball_m50
212095,0,1779084733,compound_move_m25_ball_m50
212123,1,1779084733,compound_move_m25_ball_m50
212189,0,1779084733,compound_move_m25_ball_m50
212441,0,1779084733,compound_move_m25_ball_m50
212495,0,1779084733,compound_move_m25_ball_m50
212642,1,1779084733,compound_move_m25_ball_m50
212670,1,1779084733,compound_move_m25_ball_m50
212875,1,1779084733,compound_move_m25_ball_m50
213124,1,1779084733,compound_move_m25_ball_m50
213146,1,1779084733,compound_move_m25_ball_m50
213326,0,1779084733,compound_move_m25_ball_m50
213414,1,1779084733,compound_move_m25_ball_m50
213591,0,1779084733,compound_move_m25_ball_m50
213721,1,1779084733,compound_move_m25_ball_m50
213834,1,1779084733,compound_move_m25_ball_m50
213937,1,1779084733,compound_move_m25_ball_m50
214040,0,1779084733,compound_move_m25_ball_m50
214255,0,1779084733,compound_move_m25_ball_m50
214450,1,1779084733,compound_move_m25_ball_m50
214480,1,1779084733,compound_move_m25_ball_m50
214510,1,1779084733,compound_move_m25_ball_m50
214807,1,1779084733,compound_move_m25_ball_m50
214863,1,1779084733,compound_move_m25_ball_m50
215010,1,1779084733,compound_move_m25_ball_m50
215055,0,1779084733,compound_move_m25_ball_m50
215087,-1,1779084733,compound_move_m25_ball_m50
215201,1,1779084733,compound_move_m25_ball_m50
215285,1,1779084733,compound_move_m25_ball_m50
215389,0,1779084733,compound_move_m25_ball_m50
215493,0,1779084733,compound_move_m25_ball_m50
215860,1,1779084733,compound_move_m25_ball_m50
216208,1,1779084733,compound_move_m25_ball_m50
216234,1,1779084733,compound_move_m25_ball_m50
216341,1,1779084733,compound_move_m25_ball_m50
216363,0,1779084733,compound_move_m25_ball_m50
216415,1,1779084733,compound_move_m25_ball_m50
216440,1,1779084733,compound_move_m25_ball_m50
216685,1,1779084733,compound_move_m25_ball_m50
216696,1,1779084733,compound_move_m25_ball_m50
216790,1,1779084733,compound_move_m25_ball_m50
217061,1,1779084733,compound_move_m25_ball_m50
217119,1,1779084733,compound_move_m25_ball_m50
217255,0,1779084733,compound_move_m25_ball_m50
217346,0,1779084733,compound_move_m25_ball_m50
217361,1,1779084733,compound_move_m25_ball_m50
217425,-1,1779084733,compound_move_m25_ball_m50
217630,1,1779084733,compound_move_m25_ball_m50
217823,1,1779084733,compound_move_m25_ball_m50
217847,1,1779084733,compound_move_m25_ball_m50
217911,0,1779084733,compound_move_m25_ball_m50
218180,1,1779084733,compound_move_m25_ball_m50
218288,1,1779084733,compound_move_m25_ball_m50
218367,0,1779084733,compound_move_m25_ball_m50
218418,0,1779084733,compound_move_m25_ball_m50
218549,1,1779084733,compound_move_m25_ball_m50
218614,1,1779084733,compound_move_m25_ball_m50
218627,1,1779084733,compound_move_m25_ball_m50
218664,1,1779084733,compound_move_m25_ball_m50
218770,1,1779084733,compound_move_m25_ball_m50
218820,1,1779084733,compound_move_m25_ball_m50
218833,1,1779084733,compound_move_m25_ball_m50
218868,1,1779084733,compound_move_m25_ball_m50
218888,1,1779084733,compound_move_m25_ball_m50
218954,1,1779084733,compound_move_m25_ball_m50
218990,1,1779084733,compound_move_m25_ball_m50
219007,1,1779084733,compound_move_m25_ball_m50
219208,0,1779084733,compound_move_m25_ball_m50
219234,0,1779084733,compound_move_m25_ball_m50
219274,1,1779084733,compound_move_m25_ball_m50
219534,1,1779084733,compound_move_m25_ball_m50
219624,1,1779084733,compound_move_m25_ball_m50
219781,1,1779084733,compound_move_m25_ball_m50
219823,1,1779084733,compound_move_m25_ball_m50
219871,0,1779084733,compound_move_m25_ball_m50
219968,1,1779084733,compound_move_m25_ball_m50
220044,0,1779084733,compound_move_m25_ball_m50
220060,1,1779084733,compound_move_m25_ball_m50
220154,-1,1779084733,compound_move_m25_ball_m50
220156,1,1779084733,compound_move_m25_ball_m50
220354,1,1779084733,compound_move_m25_ball_m50
220532,1,1779084733,compound_move_m25_ball_m50
220555,0,1779084733,compound_move_m25_ball_m50
220642,1,1779084733,compound_move_m25_ball_m50
220685,0,1779084733,compound_move_m25_ball_m50
220740,1,1779084733,compound_move_m25_ball_m50
220799,1,1779084733,compound_move_m25_ball_m50
220840,1,1779084733,compound_move_m25_ball_m50
220987,0,1779084733,compound_move_m25_ball_m50
221113,1,1779084733,compound_move_m25_ball_m50
221177,1,1779084733,compound_move_m25_ball_m50
221302,1,1779084733,compound_move_m25_ball_m50
221564,1,1779084733,compound_move_m25_ball_m50
221680,0,1779084733,compound_move_m25_ball_m50
221737,1,1779084733,compound_move_m25_ball_m50
221977,0,1779084733,compound_move_m25_ball_m50
222080,0,1779084733,compound_move_m25_ball_m50
222092,1,1779084733,compound_move_m25_ball_m50
222416,1,1779084733,compound_move_m25_ball_m50
222448,0,1779084733,compound_move_m25_ball_m50
222495,0,1779084733,compound_move_m25_ball_m50
222573,0,1779084733,compound_move_m25_ball_m50
222652,0,1779084733,compound_move_m25_ball_m50
222662,1,1779084733,compound_move_m25_ball_m50
222680,1,1779084733,compound_move_m25_ball_m50
222746,1,1779084733,compound_move_m25_ball_m50
222806,1,1779084733,compound_move_m25_ball_m50
222945,1,1779084733,compound_move_m25_ball_m50
223062,0,1779084733,compound_move_m25_ball_m50
223216,0,1779084733,compound_move_m25_ball_m50
223314,1,1779084733,compound_move_m25_ball_m50
223555,1,1779084733,compound_move_m25_ball_m50
223652,0,1779084733,compound_move_m25_ball_m50
223663,0,1779084733,compound_move_m25_ball_m50
223667,1,1779084733,compound_move_m25_ball_m50
223764,0,1779084733,compound_move_m25_ball_m50
223905,-1,1779084733,compound_move_m25_ball_m50
223915,1,1779084733,compound_move_m25_ball_m50
224001,0,1779084733,compound_move_m25_ball_m50
224048,0,1779084733,compound_move_m25_ball_m50
224127,0,1779084733,compound_move_m25_ball_m50
224276,0,1779084733,compound_move_m25_ball_m50
224334,1,1779084733,compound_move_m25_ball_m50
224413,1,1779084733,compound_move_m25_ball_m50
224553,1,1779084733,compound_move_m25_ball_m50
224603,1,1779084733,compound_move_m25_ball_m50
224607,1,1779084733,compound_move_m25_ball_m50
224635,1,1779084733,compound_move_m25_ball_m50
224705,0,1779084733,compound_move_m25_ball_m50
224777,0,1779084733,compound_move_m25_ball_m50
224803,-1,1779084733,compound_move_m25_ball_m50
224809,1,1779084733,compound_move_m25_ball_m50
225059,1,1779084733,compound_move_m25_ball_m50
225074,1,1779084733,compound_move_m25_ball_m50
225104,1,1779084733,compound_move_m25_ball_m50
225311,1,1779084733,compound_move_m25_ball_m50
225401,0,1779084733,compound_move_m25_ball_m50
225490,0,1779084733,compound_move_m25_ball_m50
225824,1,1779084733,compound_move_m25_ball_m50
226312,0,1779084733,compound_move_m25_ball_m50
226334,1,1779084733,compound_move_m25_ball_m50
226337,0,1779084733,compound_move_m25_ball_m50
226371,0,1779084733,compound_move_m25_ball_m50
226424,1,1779084733,compound_move_m25_ball_m50
226432,1,1779084733,compound_move_m25_ball_m50
226473,1,1779084733,compound_move_m25_ball_m50
226553,0,1779084733,compound_move_m25_ball_m50
226676,1,1779084733,compound_move_m25_ball_m50
226798,1,1779084733,compound_move_m25_ball_m50
226880,0,1779084733,compound_move_m25_ball_m50
226889,0,1779084733,compound_move_m25_ball_m50
226951,1,1779084733,compound_move_m25_ball_m50
226955,1,1779084733,compound_move_m25_ball_m50
226991,1,1779084733,compound_move_m25_ball_m50
227125,0,1779084733,compound_move_m25_ball_m50
227171,0,1779084733,compound_move_m25_ball_m50
227262,1,1779084733,compound_move_m25_ball_m50
227409,1,1779084733,compound_move_m25_ball_m50
227442,1,1779084733,compound_move_m25_ball_m50
227460,1,1779084733,compound_move_m25_ball_m50
227809,0,1779084733,compound_move_m25_ball_m50
227987,0,1779084733,compound_move_m25_ball_m50
227989,1,1779084733,compound_move_m25_ball_m50
228171,1,1779084733,compound_move_m25_ball_m50
228344,0,1779084733,compound_move_m25_ball_m50
228529,1,1779084733,compound_move_m25_ball_m50
228585,1,1779084733,compound_move_m25_ball_m50
228638,0,1779084733,compound_move_m25_ball_m50
228658,1,1779084733,compound_move_m25_ball_m50
228855,1,1779084733,compound_move_m25_ball_m50
228910,1,1779084733,compound_move_m25_ball_m50
228947,1,1779084733,compound_move_m25_ball_m50
229061,0,1779084733,compound_move_m25_ball_m50
229279,0,1779084733,compound_move_m25_ball_m50
229337,1,1779084733,compound_move_m25_ball_m50
229370,0,1779084733,compound_move_m25_ball_m50
229431,1,1779084733,compound_move_m25_ball_m50
229471,1,1779084733,compound_move_m25_ball_m50
229655,0,1779084733,compound_move_m25_ball_m50
229682,1,1779084733,compound_move_m25_ball_m50
229685,0,1779084733,compound_move_m25_ball_m50
229801,0,1779084733,compound_move_m25_ball_m50
229847,1,1779084733,compound_move_m25_ball_m50
229854,1,1779084733,compound_move_m25_ball_m50
229871,0,1779084733,compound_move_m25_ball_m50
229934,0,1779084733,compound_move_m25_ball_m50
229980,1,1779084733,compound_move_m25_ball_m50
229984,1,1779084733,compound_move_m25_ball_m50
230082,0,1779084733,compound_move_m25_ball_m50
230184,1,1779084733,compound_move_m25_ball_m50
230254,0,1779084733,compound_move_m25_ball_m50
230353,1,1779084733,compound_move_m25_ball_m50
230410,0,1779084733,compound_move_m25_ball_m50
230458,1,1779084733,compound_move_m25_ball_m50
230468,1,1779084733,compound_move_m25_ball_m50
230511,1,1779084733,compound_move_m25_ball_m50
230558,0,1779084733,compound_move_m25_ball_m50
230588,1,1779084733,compound_move_m25_ball_m50
230628,0,1779084733,compound_move_m25_ball_m50
230857,0,1779084733,compound_move_m25_ball_m50
231111,0,1779084733,compound_move_m25_ball_m50
231203,1,1779084733,compound_move_m25_ball_m50
231337,0,1779084733,compound_move_m25_ball_m50
231347,1,1779084733,compound_move_m25_ball_m50
231359,1,1779084733,compound_move_m25_ball_m50
231464,0,1779084733,compound_move_m25_ball_m50
231614,1,1779084733,compound_move_m25_ball_m50
231662,1,1779084733,compound_move_m25_ball_m50
231924,0,1779084733,compound_move_m25_ball_m50
231952,0,1779084733,compound_move_m25_ball_m50
232193,1,1779084733,compound_move_m25_ball_m50
232435,1,1779084733,compound_move_m25_ball_m50
232440,1,1779084733,compound_move_m25_ball_m50
232510,1,1779084733,compound_move_m25_ball_m50
232558,0,1779084733,compound_move_m25_ball_m50
232616,1,1779084733,compound_move_m25_ball_m50
232897,1,1779084733,compound_move_m25_ball_m50
233248,1,1779084733,compound_move_m25_ball_m50
233293,1,1779084733,compound_move_m25_ball_m50
233549,1,1779084733,compound_move_m25_ball_m50
233680,0,1779084733,compound_move_m25_ball_m50
233951,0,1779084733,compound_move_m25_ball_m50
233982,0,1779084733,compound_move_m25_ball_m50
233986,0,1779084733,compound_move_m25_ball_m50
234012,1,1779084733,compound_move_m25_ball_m50
234013,1,1779084733,compound_move_m25_ball_m50
234097,0,1779084733,compound_move_m25_ball_m50
234098,0,1779084733,compound_move_m25_ball_m50
234380,1,1779084733,compound_move_m25_ball_m50
234402,1,1779084733,compound_move_m25_ball_m50
234478,1,1779084733,compound_move_m25_ball_m50
234682,1,1779084733,compound_move_m25_ball_m50
234780,0,1779084733,compound_move_m25_ball_m50
234840,1,1779084733,compound_move_m25_ball_m50
235008,0,1779084733,compound_move_m25_ball_m50
235093,0,1779084733,compound_move_m25_ball_m50
235208,0,1779084733,compound_move_m25_ball_m50
235317,1,1779084733,compound_move_m25_ball_m50
235490,1,1779084733,compound_move_m25_ball_m50
235536,1,1779084733,compound_move_m25_ball_m50
235607,0,1779084733,compound_move_m25_ball_m50
235884,1,1779084733,compound_move_m25_ball_m50
235974,1,1779084733,compound_move_m25_ball_m50
236004,1,1779084733,compound_move_m25_ball_m50
236012,1,1779084733,compound_move_m25_ball_m50
236320,1,1779084733,compound_move_m25_ball_m50
236505,1,1779084733,compound_move_m25_ball_m50
236637,0,1779084733,compound_move_m25_ball_m50
236649,0,1779084733,compound_move_m25_ball_m50
236707,1,1779084733,compound_move_m25_ball_m50
236800,0,1779084733,compound_move_m25_ball_m50
236894,0,1779084733,compound_move_m25_ball_m50
237047,0,1779084733,compound_move_m25_ball_m50
237127,1,1779084733,compound_move_m25_ball_m50
237143,1,1779084733,compound_move_m25_ball_m50
237204,0,1779084733,compound_move_m25_ball_m50
237262,-1,1779084733,compound_move_m25_ball_m50
237279,1,1779084733,compound_move_m25_ball_m50
237319,1,1779084733,compound_move_m25_ball_m50
237345,1,1779084733,compound_move_m25_ball_m50
237543,0,1779084733,compound_move_m25_ball_m50
237567,1,1779084733,compound_move_m25_ball_m50
237573,1,1779084733,compound_move_m25_ball_m50
237577,1,1779084733,compound_move_m25_ball_m50
237792,1,1779084733,compound_move_m25_ball_m50
237852,1,1779084733,compound_move_m25_ball_m50
238112,1,1779084733,compound_move_m25_ball_m50
238156,1,1779084733,compound_move_m25_ball_m50
238177,0,1779084733,compound_move_m25_ball_m50
238226,1,1779084733,compound_move_m25_ball_m50
238410,-1,1779084733,compound_move_m25_ball_m50
238418,-1,1779084733,compound_move_m25_ball_m50
238851,1,1779084733,compound_move_m25_ball_m50
238975,1,1779084733,compound_move_m25_ball_m50
239039,0,1779084733,compound_move_m25_ball_m50
239439,0,1779084733,compound_move_m25_ball_m50
239448,1,1779084733,compound_move_m25_ball_m50
239456,1,1779084733,compound_move_m25_ball_m50
239499,1,1779084733,compound_move_m25_ball_m50
239774,1,1779084733,compound_move_m25_ball_m50
239859,1,1779084733,compound_move_m25_ball_m50
239876,1,1779084733,compound_move_m25_ball_m50
240045,1,1779084733,compound_move_m25_ball_m50
240082,1,1779084733,compound_move_m25_ball_m50
240219,1,1779084733,compound_move_m25_ball_m50
240276,0,1779084733,compound_move_m25_ball_m50
240311,1,1779084733,compound_move_m25_ball_m50
240391,-1,1779084733,compound_move_m25_ball_m50
240482,0,1779084733,compound_move_m25_ball_m50
240515,1,1779084733,compound_move_m25_ball_m50
240572,1,1779084733,compound_move_m25_ball_m50
240585,1,1779084733,compound_move_m25_ball_m50
240600,1,1779084733,compound_move_m25_ball_m50
240623,1,1779084733,compound_move_m25_ball_m50
240640,1,1779084733,compound_move_m25_ball_m50
240643,1,1779084733,compound_move_m25_ball_m50
240669,0,1779084733,compound_move_m25_ball_m50
240823,1,1779084733,compound_move_m25_ball_m50
240867,1,1779084733,compound_move_m25_ball_m50
240942,1,1779084733,compound_move_m25_ball_m50
241069,0,1779084733,compound_move_m25_ball_m50
241132,1,1779084733,compound_move_m25_ball_m50
241136,1,1779084733,compound_move_m25_ball_m50
241161,1,1779084733,compound_move_m25_ball_m50
241180,1,1779084733,compound_move_m25_ball_m50
241221,0,1779084733,compound_move_m25_ball_m50
241376,0,1779084733,compound_move_m25_ball_m50
241413,1,1779084733,compound_move_m25_ball_m50
241459,1,1779084733,compound_move_m25_ball_m50
241471,1,1779084733,compound_move_m25_ball_m50
241481,1,1779084733,compound_move_m25_ball_m50
241759,1,1779084733,compound_move_m25_ball_m50
242043,0,1779084733,compound_move_m25_ball_m50
242053,0,1779084733,compound_move_m25_ball_m50
242268,0,1779084733,compound_move_m25_ball_m50
242329,1,1779084733,compound_move_m25_ball_m50
242349,-1,1779084733,compound_move_m25_ball_m50
242380,0,1779084733,compound_move_m25_ball_m50
242599,1,1779084733,compound_move_m25_ball_m50
242626,0,1779084733,compound_move_m25_ball_m50
242729,0,1779084733,compound_move_m25_ball_m50
243116,-1,1779084733,compound_move_m25_ball_m50
243199,0,1779084733,compound_move_m25_ball_m50
243251,1,1779084733,compound_move_m25_ball_m50
243364,0,1779084733,compound_move_m25_ball_m50
243461,-1,1779084733,compound_move_m25_ball_m50
243485,1,1779084733,compound_move_m25_ball_m50
243678,1,1779084733,compound_move_m25_ball_m50
243718,-1,1779084733,compound_move_m25_ball_m50
243725,1,1779084733,compound_move_m25_ball_m50
243735,-1,1779084733,compound_move_m25_ball_m50
243791,1,1779084733,compound_move_m25_ball_m50
243811,0,1779084733,compound_move_m25_ball_m50
244002,1,1779084733,compound_move_m25_ball_m50
244058,1,1779084733,compound_move_m25_ball_m50
244125,0,1779084733,compound_move_m25_ball_m50
244187,1,1779084733,compound_move_m25_ball_m50
244592,0,1779084733,compound_move_m25_ball_m50
244647,1,1779084733,compound_move_m25_ball_m50
244675,1,1779084733,compound_move_m25_ball_m50
244804,1,1779084733,compound_move_m25_ball_m50
244805,0,1779084733,compound_move_m25_ball_m50
244859,0,1779084733,compound_move_m25_ball_m50
244894,1,1779084733,compound_move_m25_ball_m50
245182,-1,1779084733,compound_move_m25_ball_m50
245194,1,1779084733,compound_move_m25_ball_m50
245264,1,1779084733,compound_move_m25_ball_m50
245306,1,1779084733,compound_move_m25_ball_m50
245313,1,1779084733,compound_move_m25_ball_m50
245412,1,1779084733,compound_move_m25_ball_m50
245516,1,1779084733,compound_move_m25_ball_m50
245554,1,1779084733,compound_move_m25_ball_m50
245590,0,1779084733,compound_move_m25_ball_m50
245713,0,1779084733,compound_move_m25_ball_m50
245728,1,1779084733,compound_move_m25_ball_m50
245916,0,1779084733,compound_move_m25_ball_m50
246073,1,1779084733,compound_move_m25_ball_m50
246259,1,1779084733,compound_move_m25_ball_m50
246356,1,1779084733,compound_move_m25_ball_m50
246365,1,1779084733,compound_move_m25_ball_m50
246461,1,1779084733,compound_move_m25_ball_m50
246533,1,1779084733,compound_move_m25_ball_m50
246600,0,1779084733,compound_move_m25_ball_m50
246650,0,1779084733,compound_move_m25_ball_m50
246659,0,1779084733,compound_move_m25_ball_m50
246731,1,1779084733,compound_move_m25_ball_m50
246756,0,1779084733,compound_move_m25_ball_m50
246932,0,1779084733,compound_move_m25_ball_m50
247007,1,1779084733,compound_move_m25_ball_m50
247083,0,1779084733,compound_move_m25_ball_m50
247132,1,1779084733,compound_move_m25_ball_m50
247315,1,1779084733,compound_move_m25_ball_m50
247392,1,1779084733,compound_move_m25_ball_m50
247457,1,1779084733,compound_move_m25_ball_m50
247470,0,1779084733,compound_move_m25_ball_m50
247505,1,1779084733,compound_move_m25_ball_m50
247522,1,1779084733,compound_move_m25_ball_m50
247547,1,1779084733,compound_move_m25_ball_m50
247627,1,1779084733,compound_move_m25_ball_m50
247632,1,1779084733,compound_move_m25_ball_m50
247643,1,1779084733,compound_move_m25_ball_m50
247779,-1,1779084733,compound_move_m25_ball_m50
247812,1,1779084733,compound_move_m25_ball_m50
247937,1,1779084733,compound_move_m25_ball_m50
247984,1,1779084733,compound_move_m25_ball_m50
248044,1,1779084733,compound_move_m25_ball_m50
248150,0,1779084733,compound_move_m25_ball_m50
248264,1,1779084733,compound_move_m25_ball_m50
248398,1,1779084733,compound_move_m25_ball_m50
248419,1,1779084733,compound_move_m25_ball_m50
248436,1,1779084733,compound_move_m25_ball_m50
248515,1,1779084733,compound_move_m25_ball_m50
248784,0,1779084733,compound_move_m25_ball_m50
248875,-1,1779084733,compound_move_m25_ball_m50
248927,0,1779084733,compound_move_m25_ball_m50
248984,1,1779084733,compound_move_m25_ball_m50
249071,1,1779084733,compound_move_m25_ball_m50
249135,1,1779084733,compound_move_m25_ball_m50
249272,1,1779084733,compound_move_m25_ball_m50
249386,1,1779084733,compound_move_m25_ball_m50
249417,0,1779084733,compound_move_m25_ball_m50
249439,-1,1779084733,compound_move_m25_ball_m50
249508,1,1779084733,compound_move_m25_ball_m50
249679,0,1779084733,compound_move_m25_ball_m50
249709,0,1779084733,compound_move_m25_ball_m50
249804,1,1779084733,compound_move_m25_ball_m50
249893,1,1779084733,compound_move_m25_ball_m50
250015,1,1779084733,compound_move_m25_ball_m50
250058,0,1779084733,compound_move_m25_ball_m50
250179,1,1779084733,compound_move_m25_ball_m50
250183,0,1779084733,compound_move_m25_ball_m50
250203,0,1779084733,compound_move_m25_ball_m50
250365,1,1779084733,compound_move_m25_ball_m50
250425,0,1779084733,compound_move_m25_ball_m50
250668,0,1779084733,compound_move_m25_ball_m50
251106,0,1779084733,compound_move_m25_ball_m50
251122,0,1779084733,compound_move_m25_ball_m50
251208,1,1779084733,compound_move_m25_ball_m50
251256,1,1779084733,compound_move_m25_ball_m50
251293,1,1779084733,compound_move_m25_ball_m50
251373,0,1779084733,compound_move_m25_ball_m50
251462,0,1779084733,compound_move_m25_ball_m50
251593,1,1779084733,compound_move_m25_ball_m50
251610,1,1779084733,compound_move_m25_ball_m50
251637,1,1779084733,compound_move_m25_ball_m50
251655,1,1779084733,compound_move_m25_ball_m50
251805,1,1779084733,compound_move_m25_ball_m50
251868,1,1779084733,compound_move_m25_ball_m50
251893,1,1779084733,compound_move_m25_ball_m50
251930,0,1779084733,compound_move_m25_ball_m50
252012,0,1779084733,compound_move_m25_ball_m50
252337,0,1779084733,compound_move_m25_ball_m50
252608,1,1779084733,compound_move_m25_ball_m50
252674,1,1779084733,compound_move_m25_ball_m50
252771,0,1779084733,compound_move_m25_ball_m50
252829,-1,1779084733,compound_move_m25_ball_m50
252866,0,1779084733,compound_move_m25_ball_m50
252885,0,1779084733,compound_move_m25_ball_m50
253058,1,1779084733,compound_move_m25_ball_m50
253126,1,1779084733,compound_move_m25_ball_m50
253568,1,1779084733,compound_move_m25_ball_m50
253572,1,1779084733,compound_move_m25_ball_m50
253769,0,1779084733,compound_move_m25_ball_m50
253937,1,1779084733,compound_move_m25_ball_m50
253952,0,1779084733,compound_move_m25_ball_m50
254130,1,1779084733,compound_move_m25_ball_m50
254180,0,1779084733,compound_move_m25_ball_m50
254195,1,1779084733,compound_move_m25_ball_m50
254255,0,1779084733,compound_move_m25_ball_m50
254277,0,1779084733,compound_move_m25_ball_m50
254406,1,1779084733,compound_move_m25_ball_m50
254422,1,1779084733,compound_move_m25_ball_m50
254457,1,1779084733,compound_move_m25_ball_m50
254580,1,1779084733,compound_move_m25_ball_m50
254651,1,1779084733,compound_move_m25_ball_m50
254761,1,1779084733,compound_move_m25_ball_m50
254849,1,1779084733,compound_move_m25_ball_m50
255046,0,1779084733,compound_move_m25_ball_m50
255112,0,1779084733,compound_move_m25_ball_m50
255282,-1,1779084733,compound_move_m25_ball_m50
255336,1,1779084733,compound_move_m25_ball_m50
255359,1,1779084733,compound_move_m25_ball_m50
255607,1,1779084733,compound_move_m25_ball_m50
255656,1,1779084733,compound_move_m25_ball_m50
255658,1,1779084733,compound_move_m25_ball_m50
255992,0,1779084733,compound_move_m25_ball_m50
256003,1,1779084733,compound_move_m25_ball_m50
256354,1,1779084733,compound_move_m25_ball_m50
256379,1,1779084733,compound_move_m25_ball_m50
256433,0,1779084733,compound_move_m25_ball_m50
256472,1,1779084733,compound_move_m25_ball_m50
256495,1,1779084733,compound_move_m25_ball_m50
256529,1,1779084733,compound_move_m25_ball_m50
256802,0,1779084733,compound_move_m25_ball_m50
256901,1,1779084733,compound_move_m25_ball_m50
256971,1,1779084733,compound_move_m25_ball_m50
257050,1,1779084733,compound_move_m25_ball_m50
257109,1,1779084733,compound_move_m25_ball_m50
257145,1,1779084733,compound_move_m25_ball_m50
257156,-1,1779084733,compound_move_m25_ball_m50
257438,1,1779084733,compound_move_m25_ball_m50
257505,1,1779084733,compound_move_m25_ball_m50
257509,0,1779084733,compound_move_m25_ball_m50
257556,0,1779084733,compound_move_m25_ball_m50
257734,1,1779084733,compound_move_m25_ball_m50
257781,1,1779084733,compound_move_m25_ball_m50
258184,0,1779084733,compound_move_m25_ball_m50
258436,0,1779084733,compound_move_m25_ball_m50
258501,1,1779084733,compound_move_m25_ball_m50
258694,-1,1779084733,compound_move_m25_ball_m50
258709,1,1779084733,compound_move_m25_ball_m50
258749,0,1779084733,compound_move_m25_ball_m50
258885,1,1779084733,compound_move_m25_ball_m50
258903,1,1779084733,compound_move_m25_ball_m50
259116,1,1779084733,compound_move_m25_ball_m50
259183,1,1779084733,compound_move_m25_ball_m50
259518,1,1779084733,compound_move_m25_ball_m50
259678,0,1779084733,compound_move_m25_ball_m50
259685,1,1779084733,compound_move_m25_ball_m50
259842,1,1779084733,compound_move_m25_ball_m50
259904,1,1779084733,compound_move_m25_ball_m50
260060,0,1779084733,compound_move_m25_ball_m50
260266,1,1779084733,compound_move_m25_ball_m50
260308,1,1779084733,compound_move_m25_ball_m50
260333,1,1779084733,compound_move_m25_ball_m50
260359,0,1779084733,compound_move_m25_ball_m50
260399,1,1779084733,compound_move_m25_ball_m50
260547,1,1779084733,compound_move_m25_ball_m50
260553,0,1779084733,compound_move_m25_ball_m50
260578,-1,1779084733,compound_move_m25_ball_m50
260615,1,1779084733,compound_move_m25_ball_m50
260653,1,1779084733,compound_move_m25_ball_m50
260770,1,1779084733,compound_move_m25_ball_m50
260776,0,1779084733,compound_move_m25_ball_m50
260839,1,1779084733,compound_move_m25_ball_m50
260890,1,1779084733,compound_move_m25_ball_m50
260948,1,1779084733,compound_move_m25_ball_m50
261133,0,1779084733,compound_move_m25_ball_m50
261188,1,1779084733,compound_move_m25_ball_m50
261342,0,1779084733,compound_move_m25_ball_m50
261351,1,1779084733,compound_move_m25_ball_m50
261487,0,1779084733,compound_move_m25_ball_m50
261525,1,1779084733,compound_move_m25_ball_m50
261699,0,1779084733,compound_move_m25_ball_m50
261710,1,1779084733,compound_move_m25_ball_m50
261742,1,1779084733,compound_move_m25_ball_m50
261895,0,1779084733,compound_move_m25_ball_m50
262122,0,1779084733,compound_move_m25_ball_m50
262258,1,1779084733,compound_move_m25_ball_m50
262272,0,1779084733,compound_move_m25_ball_m50
262558,1,1779084733,compound_move_m25_ball_m50
262765,1,1779084733,compound_move_m25_ball_m50
262796,1,1779084733,compound_move_m25_ball_m50
262944,1,1779084733,compound_move_m25_ball_m50
263000,0,1779084733,compound_move_m25_ball_m50
263056,0,1779084733,compound_move_m25_ball_m50
263176,-1,1779084733,compound_move_m25_ball_m50
263206,0,1779084733,compound_move_m25_ball_m50
263231,0,1779084733,compound_move_m25_ball_m50
263306,0,1779084733,compound_move_m25_ball_m50
263444,0,1779084733,compound_move_m25_ball_m50
263457,0,1779084733,compound_move_m25_ball_m50
263490,0,1779084733,compound_move_m25_ball_m50
263507,0,1779084733,compound_move_m25_ball_m50
263545,1,1779084733,compound_move_m25_ball_m50
263547,1,1779084733,compound_move_m25_ball_m50
263678,1,1779084733,compound_move_m25_ball_m50
263741,1,1779084733,compound_move_m25_ball_m50
263754,1,1779084733,compound_move_m25_ball_m50
263918,1,1779084733,compound_move_m25_ball_m50
263993,1,1779084733,compound_move_m25_ball_m50
264014,1,1779084733,compound_move_m25_ball_m50
264056,1,1779084733,compound_move_m25_ball_m50
264076,1,1779084733,compound_move_m25_ball_m50
264079,1,1779084733,compound_move_m25_ball_m50
264141,0,1779084733,compound_move_m25_ball_m50
264154,0,1779084733,compound_move_m25_ball_m50
264171,1,1779084733,compound_move_m25_ball_m50
264315,1,1779084733,compound_move_m25_ball_m50
264416,1,1779084733,compound_move_m25_ball_m50
264432,1,1779084733,compound_move_m25_ball_m50
264506,1,1779084733,compound_move_m25_ball_m50
264552,1,1779084733,compound_move_m25_ball_m50
264617,1,1779084733,compound_move_m25_ball_m50
264859,-1,1779084733,compound_move_m25_ball_m50
265072,1,1779084733,compound_move_m25_ball_m50
265144,0,1779084733,compound_move_m25_ball_m50
265169,0,1779084733,compound_move_m25_ball_m50
265211,-1,1779084733,compound_move_m25_ball_m50
265226,0,1779084733,compound_move_m25_ball_m50
265432,1,1779084733,compound_move_m25_ball_m50
265467,1,1779084733,compound_move_m25_ball_m50
265583,1,1779084733,compound_move_m25_ball_m50
