"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"19139","-1","-1","-1"
"19141","0","0","0"
"19142","0","0","0"
"19143","0","0","0"
"19146","0","0","0"
"19181","0","0","0"
"19199","0","0","0"
"19232","0","0","0"
"19244","0","0","0"
"19271","0","0","0"
"19273","0","0","0"
"19274","-1","-1","-1"
"19278","0","0","0"
"19291","0","0","0"
"19302","0","0","0"
"19308","0","0","0"
"19309","0","0","0"
"19313","0","0","0"
"19323","-1","-1","-1"
"19324","-1","-1","-1"
"19330","0","0","0"
"19332","0","0","0"
"19338","0","0","0"
"19343","0","0","0"
"19347","1","1","1"
"19349","0","0","0"
"19360","0","0","0"
