"Step","env: VSS - ep_info/Ball","env: VSS - ep_info/Ball__MIN","env: VSS - ep_info/Ball__MAX"
"458043","15.891163180983568","15.891163180983568","15.891163180983568"
"458046","25.751321288039694","25.751321288039694","25.751321288039694"
"458048","6.2409021087738115","6.2409021087738115","6.2409021087738115"
"458056","23.3208509870679","23.3208509870679","23.3208509870679"
"458061","18.066387952053766","18.066387952053766","18.066387952053766"
"458066","21.98762348497147","21.98762348497147","21.98762348497147"
"458075","17.731117864775605","17.731117864775605","17.731117864775605"
"458077","1.938400264434292","1.938400264434292","1.938400264434292"
"458085","16.479019552992714","16.479019552992714","16.479019552992714"
"458086","24.52382326220313","24.52382326220313","24.52382326220313"
"458091","27.649156527339134","27.649156527339134","27.649156527339134"
"458092","5.072569339376759","5.072569339376759","5.072569339376759"
"458094","40.32455516903328","40.32455516903328","40.32455516903328"
"458098","7.227925260171243","7.227925260171243","7.227925260171243"
"458101","25.187347633363427","25.187347633363427","25.187347633363427"
"458108","38.82084231963915","38.82084231963915","38.82084231963915"
"458116","12.038075433100019","12.038075433100019","12.038075433100019"
"458123","9.761909808789827","9.761909808789827","9.761909808789827"
"458132","21.783170015762522","18.295226818559655","25.271113212965385"
"458139","18.515888612404666","13.827414715810562","23.20436250899877"
"458159","13.103462666560624","13.103462666560624","13.103462666560624"
"458221","7.131620461571411","7.131620461571411","7.131620461571411"
"458227","20.26826836717221","20.26826836717221","20.26826836717221"
"458229","1.781626239027273","1.781626239027273","1.781626239027273"
"458258","13.769679602065036","13.769679602065036","13.769679602065036"
"458274","19.330534778691963","19.330534778691963","19.330534778691963"
"458283","29.94225832466735","29.94225832466735","29.94225832466735"
"458290","26.545864381201245","26.545864381201245","26.545864381201245"
"458308","20.47896021474315","20.47896021474315","20.47896021474315"
"458315","6.483561169940957","6.483561169940957","6.483561169940957"
"458318","36.6744129340312","36.6744129340312","36.6744129340312"
"458319","22.672888369378594","22.672888369378594","22.672888369378594"
"458324","2.269267403145552","2.269267403145552","2.269267403145552"
"458336","14.65661391958234","14.65661391958234","14.65661391958234"
"458353","14.543839241491048","14.543839241491048","14.543839241491048"
"458360","-33.57591850161545","-33.57591850161545","-33.57591850161545"
"458365","11.056678756781011","11.056678756781011","11.056678756781011"
"458366","35.70891933277558","35.70891933277558","35.70891933277558"
"458372","36.7883909783163","36.7883909783163","36.7883909783163"
"458400","27.568016980744567","27.568016980744567","27.568016980744567"
"458405","-9.917283243509079","-9.917283243509079","-9.917283243509079"
"458410","35.103833442092395","35.103833442092395","35.103833442092395"
"458418","38.99673379588772","38.99673379588772","38.99673379588772"
"458425","32.456046673765755","32.456046673765755","32.456046673765755"
"458452","-21.016961874438007","-21.016961874438007","-21.016961874438007"
"458453","12.00153917901983","12.00153917901983","12.00153917901983"
"458456","29.730401320267948","29.730401320267948","29.730401320267948"
"458470","39.77865841082839","39.77865841082839","39.77865841082839"
"458478","10.926710286026536","10.926710286026536","10.926710286026536"
"458479","10.545409569807212","10.545409569807212","10.545409569807212"
"458494","35.321650083258895","35.321650083258895","35.321650083258895"
"458532","-0.07871062743409529","-0.07871062743409529","-0.07871062743409529"
"458541","31.042999652307405","31.042999652307405","31.042999652307405"
"458544","11.433960589778698","11.433960589778698","11.433960589778698"
"458561","16.317030106567376","16.317030106567376","16.317030106567376"
"458563","7.190436626944503","7.190436626944503","7.190436626944503"
"458578","33.07555081836213","33.07555081836213","33.07555081836213"
"458582","22.212606287646796","22.212606287646796","22.212606287646796"
"458588","38.29916392568159","38.29916392568159","38.29916392568159"
"458595","28.407490219622847","28.407490219622847","28.407490219622847"
"458597","15.163673216302996","15.163673216302996","15.163673216302996"
"458598","11.927761290642135","11.927761290642135","11.927761290642135"
"458615","18.252608391033622","18.252608391033622","18.252608391033622"
"458631","10.23149314115788","10.23149314115788","10.23149314115788"
"458635","38.60459334328538","38.60459334328538","38.60459334328538"
"458638","8.093359372883166","8.093359372883166","8.093359372883166"
"458653","18.552864283798353","13.65133244696918","23.45439612062753"
"458658","9.689993199475376","9.689993199475376","9.689993199475376"
"458661","44.278980359728145","44.278980359728145","44.278980359728145"
"458667","38.99176200709392","38.99176200709392","38.99176200709392"
"458669","31.14256484177291","31.14256484177291","31.14256484177291"
"458670","15.423879165394833","15.423879165394833","15.423879165394833"
"458674","8.52379512022981","8.52379512022981","8.52379512022981"
"458677","42.85706381634377","42.85706381634377","42.85706381634377"
"458681","25.023844392866163","25.023844392866163","25.023844392866163"
"458695","19.80418061841731","19.80418061841731","19.80418061841731"
"458714","33.69469969456462","33.69469969456462","33.69469969456462"
"458715","13.651966841596066","13.651966841596066","13.651966841596066"
"458725","18.105144874420215","18.105144874420215","18.105144874420215"
"458727","15.097874119525413","15.097874119525413","15.097874119525413"
"458734","35.30402389377102","35.30402389377102","35.30402389377102"
"458745","21.747653570003433","21.747653570003433","21.747653570003433"
"458764","2.7078511468533994","2.7078511468533994","2.7078511468533994"
"458780","10.790472267593609","10.790472267593609","10.790472267593609"
"458782","21.49814436319227","21.49814436319227","21.49814436319227"
"458783","32.83520794024355","32.83520794024355","32.83520794024355"
"458787","13.452013316204678","13.452013316204678","13.452013316204678"
"458793","30.277014443503365","30.277014443503365","30.277014443503365"
"458808","10.330032974381426","10.330032974381426","10.330032974381426"
"458809","36.26047198503306","36.26047198503306","36.26047198503306"
"458821","30.009429015593383","30.009429015593383","30.009429015593383"
"458835","29.11687069824624","29.11687069824624","29.11687069824624"
"458837","30.820316291691846","30.820316291691846","30.820316291691846"
"458842","13.807869073316976","13.807869073316976","13.807869073316976"
"458843","32.80423197763655","32.80423197763655","32.80423197763655"
"458845","4.439901048267121","-2.8518769442458796","11.731679040780122"
"458846","13.969177357839316","13.969177357839316","13.969177357839316"
"458852","-13.80685537640544","-13.80685537640544","-13.80685537640544"
"458864","13.319856675589403","13.319856675589403","13.319856675589403"
"458878","22.57437767548597","22.57437767548597","22.57437767548597"
"458901","8.668083910973003","8.668083910973003","8.668083910973003"
"458905","37.39479937973702","37.39479937973702","37.39479937973702"
"458912","19.591398631494126","4.242307186125685","34.94049007686257"
"458921","1.5179359242658967","1.5179359242658967","1.5179359242658967"
"458926","21.150832357536963","21.150832357536963","21.150832357536963"
"458954","27.488846326167995","27.488846326167995","27.488846326167995"
"458960","19.757924381187003","19.757924381187003","19.757924381187003"
"458979","9.359717966175054","9.359717966175054","9.359717966175054"
"458982","29.29686145406859","29.29686145406859","29.29686145406859"
"458990","10.48632598846494","10.48632598846494","10.48632598846494"
"458991","19.707780759611463","19.707780759611463","19.707780759611463"
"458994","4.66034211849825","4.66034211849825","4.66034211849825"
"459002","24.572373306872635","24.572373306872635","24.572373306872635"
"459003","22.7461631363341","22.7461631363341","22.7461631363341"
"459008","30.486332075890882","30.486332075890882","30.486332075890882"
"459016","16.52014659503248","16.52014659503248","16.52014659503248"
"459046","29.593143642576294","29.593143642576294","29.593143642576294"
"459058","9.137809516143287","9.137809516143287","9.137809516143287"
"459064","27.9394733265157","27.9394733265157","27.9394733265157"
"459083","26.82075186245023","26.82075186245023","26.82075186245023"
"459090","3.856019142525824","3.856019142525824","3.856019142525824"
"459094","24.297625808247645","24.297625808247645","24.297625808247645"
"459115","9.720001660607593","9.720001660607593","9.720001660607593"
"459159","14.768938930335796","14.768938930335796","14.768938930335796"
"459162","23.52897266213602","23.52897266213602","23.52897266213602"
"459164","10.944634209055012","10.944634209055012","10.944634209055012"
"459178","15.542224502399062","1.9387042684476077","29.145744736350515"
"459180","25.381070075274856","25.381070075274856","25.381070075274856"
"459186","13.533809616018738","13.533809616018738","13.533809616018738"
"459188","0.08478480727326732","0.08478480727326732","0.08478480727326732"
"459207","27.01294222135767","27.01294222135767","27.01294222135767"
"459208","28.215366924010027","28.215366924010027","28.215366924010027"
"459227","25.354188561686133","25.354188561686133","25.354188561686133"
"459235","38.36975908173052","38.36975908173052","38.36975908173052"
"459237","2.4527395326069703","2.4527395326069703","2.4527395326069703"
"459238","16.406683715993577","16.406683715993577","16.406683715993577"
"459254","34.478047982980286","34.478047982980286","34.478047982980286"
"459267","33.16497861644118","33.16497861644118","33.16497861644118"
"459270","21.12805705488725","21.12805705488725","21.12805705488725"
"459287","7.511694077643734","7.511694077643734","7.511694077643734"
"459312","26.64288273044555","22.524177534359875","30.761587926531227"
"459322","40.45828996886085","40.45828996886085","40.45828996886085"
"459326","12.501488145663764","12.501488145663764","12.501488145663764"
"459333","15.852192037433134","10.514091526289722","21.190292548576547"
"459335","29.37846269104469","29.37846269104469","29.37846269104469"
"459341","29.588036861396105","29.588036861396105","29.588036861396105"
"459345","33.83597074731229","33.83597074731229","33.83597074731229"
"459359","26.780280777327274","26.780280777327274","26.780280777327274"
"459362","35.09671281648453","35.09671281648453","35.09671281648453"
"459372","38.1778600482606","38.1778600482606","38.1778600482606"
"459385","25.02778483275625","25.02778483275625","25.02778483275625"
"459392","20.986514414508605","20.986514414508605","20.986514414508605"
"459393","39.494253904536016","39.494253904536016","39.494253904536016"
"459394","14.318982488537637","14.318982488537637","14.318982488537637"
"459404","6.682005052717218","6.682005052717218","6.682005052717218"
"459413","28.649626570278947","28.649626570278947","28.649626570278947"
"459446","37.43839231076948","37.43839231076948","37.43839231076948"
"459453","22.529954997104216","22.529954997104216","22.529954997104216"
"459483","8.417911370798326","8.417911370798326","8.417911370798326"
"459486","31.062361844794303","31.062361844794303","31.062361844794303"
"459492","35.20614748743105","35.20614748743105","35.20614748743105"
"459493","37.02692589360556","37.02692589360556","37.02692589360556"
"459505","17.317732025639216","17.317732025639216","17.317732025639216"
"459519","39.054859572801064","39.054859572801064","39.054859572801064"
"459552","10.977398906286508","10.977398906286508","10.977398906286508"
"459555","13.085417344463393","13.085417344463393","13.085417344463393"
"459561","12.73833936520001","12.73833936520001","12.73833936520001"
"459570","22.243271835930717","22.243271835930717","22.243271835930717"
"459573","20.95336573357836","20.95336573357836","20.95336573357836"
"459578","30.549290665797074","30.549290665797074","30.549290665797074"
"459581","22.486641418263705","22.486641418263705","22.486641418263705"
"459599","25.804825597649014","25.804825597649014","25.804825597649014"
"459603","23.521891734873932","23.521891734873932","23.521891734873932"
"459626","39.145435263507906","39.145435263507906","39.145435263507906"
"459641","34.71901418068875","34.71901418068875","34.71901418068875"
"459645","26.37949399250673","26.37949399250673","26.37949399250673"
"459646","12.77286268744302","12.77286268744302","12.77286268744302"
"459650","9.812235245678307","9.812235245678307","9.812235245678307"
"459664","27.760655533304185","27.760655533304185","27.760655533304185"
"459666","16.73020225688425","16.73020225688425","16.73020225688425"
"459683","4.009613879352462","4.009613879352462","4.009613879352462"
"459690","39.40912626007381","39.40912626007381","39.40912626007381"
"459747","6.164362160282932","6.164362160282932","6.164362160282932"
"459748","21.97190213256852","21.97190213256852","21.97190213256852"
"459751","17.475819433086333","17.475819433086333","17.475819433086333"
"459760","35.17753730632585","35.17753730632585","35.17753730632585"
"459763","33.012844815574915","33.012844815574915","33.012844815574915"
"459776","8.620482718476527","8.620482718476527","8.620482718476527"
"459785","10.138458426990335","10.138458426990335","10.138458426990335"
"459786","31.7377407858712","31.7377407858712","31.7377407858712"
"459793","18.943073231225323","18.943073231225323","18.943073231225323"
"459802","7.146734874335377","7.146734874335377","7.146734874335377"
"459812","7.864425845632756","7.864425845632756","7.864425845632756"
"459827","6.559186131959086","6.559186131959086","6.559186131959086"
"459833","40.30345438639173","40.30345438639173","40.30345438639173"
"459847","14.313060285584358","14.313060285584358","14.313060285584358"
"459850","24.160046343147133","24.160046343147133","24.160046343147133"
"459856","38.99207913748732","38.99207913748732","38.99207913748732"
"459863","27.23465703575362","27.23465703575362","27.23465703575362"
"459867","30.064915967724104","17.26842179134857","42.861410144099644"
"459868","33.5016527840557","33.5016527840557","33.5016527840557"
"459874","11.159035713183044","11.159035713183044","11.159035713183044"
"459877","-9.03917871674771","-9.03917871674771","-9.03917871674771"
"459883","25.651807726955884","25.651807726955884","25.651807726955884"
"459900","9.030583825567485","9.030583825567485","9.030583825567485"
"459906","3.1171799527262736","3.1171799527262736","3.1171799527262736"
"459910","19.551146348201303","19.551146348201303","19.551146348201303"
"459941","22.996888723367302","22.996888723367302","22.996888723367302"
"459952","25.071882460690308","25.071882460690308","25.071882460690308"
"459955","15.008160306621141","15.008160306621141","15.008160306621141"
"459956","11.437935541019332","11.437935541019332","11.437935541019332"
"459974","30.90651484056528","30.90651484056528","30.90651484056528"
"459995","40.12380946399254","40.12380946399254","40.12380946399254"
"459999","40.507980920892564","40.507980920892564","40.507980920892564"
"460000","8.201737093936856","8.201737093936856","8.201737093936856"
"460012","39.29504868889476","39.29504868889476","39.29504868889476"
"460016","8.140934936905687","8.140934936905687","8.140934936905687"
"460021","26.160954470679577","26.160954470679577","26.160954470679577"
"460028","23.199913184119946","23.199913184119946","23.199913184119946"
"460035","33.65038693804768","33.65038693804768","33.65038693804768"
"460042","20.749823314978954","20.749823314978954","20.749823314978954"
"460047","34.17262147992126","34.17262147992126","34.17262147992126"
"460058","31.145087446843785","31.145087446843785","31.145087446843785"
"460089","30.496641573171022","30.496641573171022","30.496641573171022"
"460090","30.71606519445771","30.71606519445771","30.71606519445771"
"460093","10.393322465151673","10.393322465151673","10.393322465151673"
"460103","8.688084784095969","8.688084784095969","8.688084784095969"
"460109","13.44288379089054","13.44288379089054","13.44288379089054"
"460113","19.323517775957054","19.323517775957054","19.323517775957054"
"460116","8.383875884057705","8.383875884057705","8.383875884057705"
"460143","10.707153721035171","10.707153721035171","10.707153721035171"
"460154","27.283765726335915","27.283765726335915","27.283765726335915"
"460155","21.53018735212662","21.53018735212662","21.53018735212662"
"460156","34.79221631215506","34.79221631215506","34.79221631215506"
"460201","40.02400110916094","40.02400110916094","40.02400110916094"
"460204","7.419559788735935","7.419559788735935","7.419559788735935"
"460205","35.22627483935657","35.22627483935657","35.22627483935657"
"460206","12.919984225530468","12.919984225530468","12.919984225530468"
"460215","7.633020810344387","7.633020810344387","7.633020810344387"
"460222","19.244280237993436","19.244280237993436","19.244280237993436"
"460236","12.729733582163924","12.729733582163924","12.729733582163924"
"460241","17.54432685359683","17.54432685359683","17.54432685359683"
"460265","24.295411520432417","24.295411520432417","24.295411520432417"
"460278","30.39428403358394","30.39428403358394","30.39428403358394"
"460289","32.76098698912596","24.480212367577675","41.04176161067424"
"460299","24.254010241972864","24.254010241972864","24.254010241972864"
"460312","14.345120406841417","14.345120406841417","14.345120406841417"
"460319","23.31936108749352","23.31936108749352","23.31936108749352"
"460323","20.262457946013694","20.262457946013694","20.262457946013694"
"460332","18.37192443642678","18.37192443642678","18.37192443642678"
"460334","20.608787376331772","20.608787376331772","20.608787376331772"
"460348","38.615059313412225","38.615059313412225","38.615059313412225"
"460362","37.863961302012946","37.863961302012946","37.863961302012946"
"460369","18.648167042754526","18.648167042754526","18.648167042754526"
"460374","40.395076186459654","40.395076186459654","40.395076186459654"
"460379","8.596159295367736","8.596159295367736","8.596159295367736"
"460381","34.823882916407015","34.823882916407015","34.823882916407015"
"460402","14.689662732259341","14.689662732259341","14.689662732259341"
"460403","10.819823735290496","10.819823735290496","10.819823735290496"
"460410","6.241934092036318","6.241934092036318","6.241934092036318"
"460420","12.407646967023883","12.407646967023883","12.407646967023883"
"460459","27.158634894424573","27.158634894424573","27.158634894424573"
"460473","16.41646591859708","16.41646591859708","16.41646591859708"
"460476","16.861719022267128","16.861719022267128","16.861719022267128"
"460481","39.97458625006925","39.97458625006925","39.97458625006925"
"460491","6.117510237079239","6.117510237079239","6.117510237079239"
"460493","4.617454225488032","4.617454225488032","4.617454225488032"
"460501","13.645073367518727","13.645073367518727","13.645073367518727"
"460523","20.425236655749526","20.425236655749526","20.425236655749526"
"460532","5.216184824201899","5.216184824201899","5.216184824201899"
"460533","38.997868052819186","38.997868052819186","38.997868052819186"
"460539","30.513013432290034","30.513013432290034","30.513013432290034"
"460546","36.035829872644875","36.035829872644875","36.035829872644875"
"460547","37.996772000965095","37.996772000965095","37.996772000965095"
"460549","36.333070822000224","36.333070822000224","36.333070822000224"
"460579","40.477716882700115","40.477716882700115","40.477716882700115"
"460582","13.363566450145603","13.363566450145603","13.363566450145603"
"460586","43.496363018922466","43.496363018922466","43.496363018922466"
"460589","12.96655321092781","12.96655321092781","12.96655321092781"
"460593","-16.006925022389357","-16.006925022389357","-16.006925022389357"
"460618","31.77575588992646","31.77575588992646","31.77575588992646"
"460621","15.166309110774144","15.166309110774144","15.166309110774144"
"460629","9.11172378084643","9.11172378084643","9.11172378084643"
"460631","7.713976960058816","7.713976960058816","7.713976960058816"
"460636","38.08327890391426","38.08327890391426","38.08327890391426"
"460658","10.187104774425544","10.187104774425544","10.187104774425544"
"460664","17.762184911522827","17.762184911522827","17.762184911522827"
"460678","9.566899519439449","9.566899519439449","9.566899519439449"
"460699","22.37598830492421","22.37598830492421","22.37598830492421"
"460721","36.533108687203026","36.533108687203026","36.533108687203026"
"460729","35.23195899175257","35.23195899175257","35.23195899175257"
"460733","30.858071515146595","30.858071515146595","30.858071515146595"
"460739","14.668233223481248","14.668233223481248","14.668233223481248"
"460740","19.877025236226","13.602704246638316","26.151346225813686"
"460762","33.648263436451565","33.648263436451565","33.648263436451565"
"460772","10.247448578591689","10.247448578591689","10.247448578591689"
"460773","19.686819523060503","19.686819523060503","19.686819523060503"
"460776","30.20012423693237","30.20012423693237","30.20012423693237"
"460792","17.32278851200667","17.32278851200667","17.32278851200667"
"460794","29.094138619235594","29.094138619235594","29.094138619235594"
"460800","33.71332566525041","33.71332566525041","33.71332566525041"
"460822","30.390959374718797","30.390959374718797","30.390959374718797"
"460832","6.6804656112604235","6.6804656112604235","6.6804656112604235"
"460841","24.997737951573427","24.997737951573427","24.997737951573427"
"460853","40.56608246986976","40.56608246986976","40.56608246986976"
"460854","20.037297568493152","20.037297568493152","20.037297568493152"
"460856","14.164930221777714","14.164930221777714","14.164930221777714"
"460871","14.025491949360777","14.025491949360777","14.025491949360777"
"460901","24.49212759715474","24.49212759715474","24.49212759715474"
"460902","11.936409788837086","11.936409788837086","11.936409788837086"
"460931","31.44093450175357","31.44093450175357","31.44093450175357"
"460943","29.22346639282364","29.22346639282364","29.22346639282364"
"460945","22.372638734595714","22.372638734595714","22.372638734595714"
"460969","29.29089478589294","29.29089478589294","29.29089478589294"
"460971","8.857022222634674","8.857022222634674","8.857022222634674"
"461001","39.86910975273578","39.86910975273578","39.86910975273578"
"461006","10.748507382985801","10.748507382985801","10.748507382985801"
"461007","9.66387993192169","9.66387993192169","9.66387993192169"
"461010","17.940153159061673","17.940153159061673","17.940153159061673"
"461028","24.911428000944994","24.911428000944994","24.911428000944994"
"461031","44.75531194099944","44.75531194099944","44.75531194099944"
"461035","10.245627420280227","-0.10122884710777613","20.59248368766823"
"461037","28.35148759988993","28.35148759988993","28.35148759988993"
"461052","23.792204528042078","23.792204528042078","23.792204528042078"
"461053","25.18805352844223","25.18805352844223","25.18805352844223"
"461062","14.227072645241433","14.227072645241433","14.227072645241433"
"461076","33.14350375571081","33.14350375571081","33.14350375571081"
"461077","40.320213164807235","40.320213164807235","40.320213164807235"
"461079","29.871718875601857","29.871718875601857","29.871718875601857"
"461102","18.84961025325563","18.84961025325563","18.84961025325563"
"461129","37.10617451410189","37.10617451410189","37.10617451410189"
"461130","35.30891548049149","35.30891548049149","35.30891548049149"
"461131","21.838591173645305","21.838591173645305","21.838591173645305"
"461133","27.754581610313522","22.54869389969441","32.96046932093264"
"461138","9.630317181844063","9.630317181844063","9.630317181844063"
"461148","25.17844763783685","25.17844763783685","25.17844763783685"
"461166","30.46537098015729","30.46537098015729","30.46537098015729"
"461191","25.12025676663623","25.12025676663623","25.12025676663623"
"461194","31.24988669991342","31.24988669991342","31.24988669991342"
"461195","9.554375223529982","9.554375223529982","9.554375223529982"
"461196","23.778867911762674","13.160602035848072","34.39713378767728"
"461202","9.831192271344536","9.831192271344536","9.831192271344536"
"461204","39.06649027639405","39.06649027639405","39.06649027639405"
"461205","16.478566081561592","16.478566081561592","16.478566081561592"
"461225","20.927684106768684","20.927684106768684","20.927684106768684"
"461226","9.650775645196475","9.650775645196475","9.650775645196475"
"461233","39.97988232364611","39.97988232364611","39.97988232364611"
"461245","18.06408703724698","18.06408703724698","18.06408703724698"
"461248","2.881154663881053","2.881154663881053","2.881154663881053"
"461258","17.386335419500334","17.386335419500334","17.386335419500334"
"461265","40.3188347096687","40.3188347096687","40.3188347096687"
"461273","11.242389923354718","11.242389923354718","11.242389923354718"
"461291","15.135086445273483","15.135086445273483","15.135086445273483"
"461323","29.889373938334256","29.889373938334256","29.889373938334256"
"461327","22.893570725917243","22.893570725917243","22.893570725917243"
"461333","11.199154051358601","11.199154051358601","11.199154051358601"
"461334","7.399593837102985","7.399593837102985","7.399593837102985"
"461342","35.02083797329449","35.02083797329449","35.02083797329449"
"461343","30.28640636350927","30.28640636350927","30.28640636350927"
"461348","8.051878930978473","6.140012239616641","9.963745622340307"
"461389","31.599493317803038","31.599493317803038","31.599493317803038"
"461395","31.602658987780842","31.602658987780842","31.602658987780842"
"461407","13.722818612815926","13.722818612815926","13.722818612815926"
"461409","35.96342502752049","35.96342502752049","35.96342502752049"
"461418","10.061947892739397","10.061947892739397","10.061947892739397"
"461434","14.382162227926695","14.382162227926695","14.382162227926695"
"461439","20.79796407871341","20.79796407871341","20.79796407871341"
"461440","39.676555973508314","39.676555973508314","39.676555973508314"
"461457","9.891793762765321","9.891793762765321","9.891793762765321"
"461458","31.45779774385752","31.45779774385752","31.45779774385752"
"461461","25.10223195680751","25.10223195680751","25.10223195680751"
"461462","7.643272269251271","7.643272269251271","7.643272269251271"
"461470","25.93106726165554","25.93106726165554","25.93106726165554"
"461478","11.400108367181353","11.400108367181353","11.400108367181353"
"461479","10.753265877240594","10.753265877240594","10.753265877240594"
"461481","18.862915525321416","18.862915525321416","18.862915525321416"
"461488","5.315522797325589","5.315522797325589","5.315522797325589"
"461492","22.49439191954641","22.49439191954641","22.49439191954641"
"461501","44.16724449305455","44.16724449305455","44.16724449305455"
"461506","15.537789158112918","15.537789158112918","15.537789158112918"
"461520","8.916755477841345","8.916755477841345","8.916755477841345"
"461534","16.544663931826346","16.544663931826346","16.544663931826346"
"461538","14.90506824967279","14.90506824967279","14.90506824967279"
"461545","0.3286284685658655","0.3286284685658655","0.3286284685658655"
"461560","23.515440385348462","23.515440385348462","23.515440385348462"
"461575","8.099651483662694","8.099651483662694","8.099651483662694"
"461576","25.635924612761713","25.635924612761713","25.635924612761713"
"461588","32.68907151641895","30.804007034655665","34.57413599818223"
"461591","17.57541397064727","15.991137520009332","19.159690421285205"
"461592","29.678854265791273","29.678854265791273","29.678854265791273"
"461596","11.37034172645676","11.37034172645676","11.37034172645676"
"461605","8.534924431319048","8.534924431319048","8.534924431319048"
"461606","40.01082098748827","40.01082098748827","40.01082098748827"
"461616","27.6086361335469","27.6086361335469","27.6086361335469"
"461632","12.637116041195906","12.637116041195906","12.637116041195906"
"461639","34.27901471269118","34.27901471269118","34.27901471269118"
"461652","12.672340253536497","12.672340253536497","12.672340253536497"
"461664","22.35821322861549","22.35821322861549","22.35821322861549"
"461695","34.389947733430425","34.389947733430425","34.389947733430425"
"461697","23.0833704642493","23.0833704642493","23.0833704642493"
"461723","18.800022336918726","4.503128875383138","33.09691579845431"
"461724","39.62914967705544","39.62914967705544","39.62914967705544"
"461733","3.0955190092154057","3.0955190092154057","3.0955190092154057"
"461764","22.987845008797112","22.987845008797112","22.987845008797112"
"461769","19.458269677622425","19.458269677622425","19.458269677622425"
"461782","41.426640920797404","41.426640920797404","41.426640920797404"
"461786","16.453193905166017","16.453193905166017","16.453193905166017"
"461790","26.830377571536285","26.830377571536285","26.830377571536285"
"461800","6.5907744089227425","6.5907744089227425","6.5907744089227425"
"461815","28.596649168948062","28.596649168948062","28.596649168948062"
"461828","15.259260680517055","15.259260680517055","15.259260680517055"
"461840","21.00764643211378","21.00764643211378","21.00764643211378"
"461847","13.952850442903701","13.952850442903701","13.952850442903701"
"461853","41.41106022758423","41.41106022758423","41.41106022758423"
"461856","26.848946802543498","26.848946802543498","26.848946802543498"
"461872","11.75153831879692","11.75153831879692","11.75153831879692"
"461883","2.5606785041698306","2.5606785041698306","2.5606785041698306"
"461888","24.50309269261133","24.50309269261133","24.50309269261133"
"461905","28.223661664449672","28.223661664449672","28.223661664449672"
"461911","16.208817647808832","16.208817647808832","16.208817647808832"
"461914","13.165801891964243","13.165801891964243","13.165801891964243"
"461926","39.4230747476182","39.4230747476182","39.4230747476182"
"461934","21.341273872680052","21.341273872680052","21.341273872680052"
"461944","22.96049762941226","22.96049762941226","22.96049762941226"
"461945","15.39232288303929","15.39232288303929","15.39232288303929"
"461973","24.93943226810986","24.93943226810986","24.93943226810986"
"461981","7.615025759917614","7.615025759917614","7.615025759917614"
"462039","24.90464986010391","24.90464986010391","24.90464986010391"
"462070","35.02989883144934","35.02989883144934","35.02989883144934"
"462073","6.9361425770438965","6.9361425770438965","6.9361425770438965"
"462081","2.6188925984558074","2.6188925984558074","2.6188925984558074"
"462082","11.236158653650246","11.236158653650246","11.236158653650246"
"462087","7.501983996422354","7.501983996422354","7.501983996422354"
"462092","29.165294150139562","29.165294150139562","29.165294150139562"
"462104","9.800550342813999","9.800550342813999","9.800550342813999"
"462109","33.75542001174747","33.75542001174747","33.75542001174747"
"462124","9.653840824135937","9.653840824135937","9.653840824135937"
"462146","23.37584769627365","23.37584769627365","23.37584769627365"
"462161","10.219453379533224","10.219453379533224","10.219453379533224"
"462165","7.529485993411797","7.529485993411797","7.529485993411797"
"462176","8.63751509852839","8.63751509852839","8.63751509852839"
"462178","23.70256151211811","23.70256151211811","23.70256151211811"
"462200","34.246489396297335","34.246489396297335","34.246489396297335"
"462207","32.789264657926104","32.789264657926104","32.789264657926104"
"462214","14.693063636895527","14.693063636895527","14.693063636895527"
"462215","17.324308099624684","17.324308099624684","17.324308099624684"
"462227","10.349082619942624","10.349082619942624","10.349082619942624"
"462237","8.79336275550337","8.79336275550337","8.79336275550337"
"462242","45.72953446153947","45.72953446153947","45.72953446153947"
"462244","18.52145830198885","18.52145830198885","18.52145830198885"
"462257","35.15913594071693","35.15913594071693","35.15913594071693"
"462258","37.67736493208408","37.67736493208408","37.67736493208408"
"462265","23.16645050070035","8.055367641097904","38.2775333603028"
"462268","10.53221672019265","10.53221672019265","10.53221672019265"
"462269","36.20806963994403","36.20806963994403","36.20806963994403"
"462275","8.51406773011122","8.51406773011122","8.51406773011122"
"462284","18.884033105174815","18.884033105174815","18.884033105174815"
"462288","39.690225279109704","39.690225279109704","39.690225279109704"
"462289","43.451335488455385","43.451335488455385","43.451335488455385"
"462294","25.321331700457275","25.321331700457275","25.321331700457275"
"462309","34.597873522968236","34.597873522968236","34.597873522968236"
"462313","29.442378266708854","29.442378266708854","29.442378266708854"
"462318","23.47918168123197","23.47918168123197","23.47918168123197"
"462327","9.920094772231854","9.920094772231854","9.920094772231854"
"462342","44.06219692240901","44.06219692240901","44.06219692240901"
"462343","11.487547652313047","11.487547652313047","11.487547652313047"
"462347","13.913502799607976","13.913502799607976","13.913502799607976"
"462363","7.126716610359785","7.126716610359785","7.126716610359785"
"462369","13.502501942829566","13.502501942829566","13.502501942829566"
"462373","27.986820895267304","27.986820895267304","27.986820895267304"
"462378","30.623512627800213","30.623512627800213","30.623512627800213"
"462381","6.183146398912762","6.183146398912762","6.183146398912762"
"462394","18.14340732758667","18.14340732758667","18.14340732758667"
"462424","8.417799343433755","8.417799343433755","8.417799343433755"
"462437","18.127056549952897","18.127056549952897","18.127056549952897"
"462439","32.16363153120682","32.16363153120682","32.16363153120682"
"462450","13.067811611769669","13.067811611769669","13.067811611769669"
"462470","41.34431860266131","41.34431860266131","41.34431860266131"
