"Step","env: VSS_TUNED - ep_info/Goal","env: VSS_TUNED - ep_info/Goal__MIN","env: VSS_TUNED - ep_info/Goal__MAX"
"42239","0","0","0"
"42248","0","0","0"
"42254","0","0","0"
"42261","0","0","0"
"42264","0","0","0"
"42289","0","0","0"
"42299","0","0","0"
"42305","0","0","0"
"42324","0","0","0"
"42349","0","0","0"
"42355","1","1","1"
"42360","0","0","0"
"42363","0","0","0"
"42369","1","1","1"
"42377","0","0","0"
"42378","-1","-1","-1"
"42383","1","1","1"
"42387","0","0","0"
"42391","1","1","1"
"42401","-1","-1","-1"
"42408","0","0","0"
"42413","0","0","0"
"42415","0","0","0"
"42416","0","0","0"
"42442","0","0","0"
"42443","0","0","0"
"42446","0","0","0"
"42449","0","0","0"
"42451","0","0","0"
"42452","1","1","1"
"42456","0","0","0"
"42465","0","0","0"
"42468","-1","-1","-1"
"42470","-1","-1","-1"
"42488","1","1","1"
"42489","0","0","0"
"42506","0","0","0"
"42514","0","0","0"
"42520","0","0","0"
"42527","-1","-1","-1"
"42531","-1","-1","-1"
"42540","1","1","1"
"42544","0","0","0"
"42545","-0.5","-1","0"
"42546","0","0","0"
"42551","0","0","0"
"42567","0","0","0"
"42586","0","0","0"
"42616","0","0","0"
"42623","1","1","1"
"42625","0","0","0"
"42631","0","0","0"
"42636","0","0","0"
"42638","0","0","0"
"42639","0","0","0"
"42645","-1","-1","-1"
"42652","-1","-1","-1"
"42665","0.5","0","1"
"42666","1","1","1"
"42676","0","0","0"
"42679","0","0","0"
"42681","-1","-1","-1"
"42687","1","1","1"
"42705","0","0","0"
"42710","1","1","1"
"42715","-1","-1","-1"
"42718","0","0","0"
"42726","0","0","0"
"42748","-1","-1","-1"
"42751","0","0","0"
"42760","0","0","0"
"42761","0","0","0"
"42762","-1","-1","-1"
"42769","0","0","0"
"42772","1","1","1"
"42773","-1","-1","-1"
"42774","1","1","1"
"42777","0","0","0"
"42785","0","0","0"
"42787","0","0","0"
"42801","0","0","0"
"42807","0","0","0"
"42816","0","0","0"
"42824","-1","-1","-1"
"42834","0","0","0"
"42841","-1","-1","-1"
"42843","0","0","0"
"42848","0","0","0"
"42851","0","0","0"
"42854","0","0","0"
"42865","-1","-1","-1"
"42867","0","0","0"
"42874","0","0","0"
"42882","-1","-1","-1"
"42884","1","1","1"
"42886","0","0","0"
"42894","1","1","1"
"42920","0","0","0"
"42927","0","0","0"
"42928","0","0","0"
"42931","0","0","0"
"42944","0","0","0"
"42945","0","0","0"
"42951","0","0","0"
"42959","-1","-1","-1"
"42961","1","1","1"
"42968","0","0","0"
"42998","1","1","1"
"43001","-1","-1","-1"
"43007","0","0","0"
"43020","-1","-1","-1"
"43023","-1","-1","-1"
"43036","0","0","0"
"43038","0","0","0"
"43053","1","1","1"
"43054","0","0","0"
"43064","0","0","0"
"43065","-1","-1","-1"
"43073","-1","-1","-1"
"43081","0","0","0"
"43095","-1","-1","-1"
"43127","1","1","1"
"43151","0","0","0"
"43169","0","0","0"
"43172","0","0","0"
"43189","0","0","0"
"43201","1","1","1"
"43208","0","0","0"
"43212","0","0","0"
"43246","0","0","0"
"43248","-1","-1","-1"
"43256","0","0","0"
"43258","0","0","0"
"43265","0","0","0"
"43270","0","0","0"
"43272","0","0","0"
"43285","0","0","0"
"43294","0","0","0"
"43327","0","0","0"
"43344","0","0","0"
"43345","0","0","0"
"43351","0","0","0"
"43355","0","0","0"
"43365","0","0","0"
"43367","0","0","0"
"43379","-1","-1","-1"
"43384","0","0","0"
"43395","0","0","0"
"43410","-1","-1","-1"
"43412","0","0","0"
"43445","0","0","0"
"43450","1","1","1"
"43452","0","0","0"
"43454","0","0","0"
"43464","0","0","0"
"43480","0","0","0"
"43481","0","0","0"
"43488","-1","-1","-1"
"43513","0","0","0"
"43520","0","0","0"
"43525","0","0","0"
"43530","0","0","0"
"43533","0","0","0"
"43534","1","1","1"
"43548","0","0","0"
"43551","0","0","0"
"43561","-0.5","-1","0"
"43591","0","0","0"
"43601","0","0","0"
"43609","0","0","0"
"43612","0","0","0"
"43616","0","0","0"
"43623","1","1","1"
"43646","0","0","0"
"43648","0.5","0","1"
"43651","0","0","0"
"43652","0","0","0"
"43672","0","0","0"
"43676","0","0","0"
"43682","0","0","0"
"43703","-1","-1","-1"
"43707","-1","-1","-1"
"43723","0","0","0"
"43727","0","0","0"
"43739","0","0","0"
"43741","0","0","0"
"43744","-1","-1","-1"
"43751","0","0","0"
"43762","0","0","0"
"43769","0","0","0"
"43771","-1","-1","-1"
"43791","1","1","1"
"43794","0","0","0"
"43798","1","1","1"
"43799","0","0","0"
"43803","0","0","0"
"43809","1","1","1"
"43812","0","0","0"
"43823","0","0","0"
"43829","-1","-1","-1"
"43836","0","0","0"
"43838","0","0","0"
"43845","0","0","0"
"43848","0","0","0"
"43850","0","0","0"
"43864","0","0","0"
"43872","0","0","0"
"43901","0","0","0"
"43911","-1","-1","-1"
"43919","0","0","0"
"43942","0","0","0"
"43960","0","0","0"
"43983","-1","-1","-1"
"43994","0","0","0"
"44003","0","0","0"
"44009","0","0","0"
"44024","0","0","0"
"44043","-1","-1","-1"
"44044","0","0","0"
"44046","0","0","0"
"44048","0","0","0"
"44061","1","1","1"
"44069","-1","-1","-1"
"44070","0","0","0"
"44076","0","0","0"
"44081","0","0","0"
"44086","0","0","0"
"44112","0","0","0"
"44120","1","1","1"
"44121","-1","-1","-1"
"44133","-1","-1","-1"
"44141","0","0","0"
"44151","0","0","0"
"44156","1","1","1"
"44161","0","0","0"
"44165","0","0","0"
"44167","0","0","0"
"44174","1","1","1"
"44186","1","1","1"
"44194","-0.5","-1","0"
"44199","0","0","0"
"44202","-1","-1","-1"
"44203","0","0","0"
"44206","1","1","1"
"44217","-1","-1","-1"
"44224","-1","-1","-1"
"44237","1","1","1"
"44238","0","0","0"
"44247","-1","-1","-1"
"44250","0","0","0"
"44262","1","1","1"
"44272","0","0","0"
"44275","0","0","0"
"44288","0","0","0"
"44301","1","1","1"
"44311","0","0","0"
"44319","0","0","0"
"44335","0","0","0"
"44351","0","0","0"
"44377","0","0","0"
"44383","0","0","0"
"44395","1","1","1"
"44403","0","0","0"
"44412","0","0","0"
"44415","-1","-1","-1"
"44421","0","0","0"
"44423","0","0","0"
"44426","0","0","0"
"44444","0","0","0"
"44448","0","0","0"
"44452","0","0","0"
"44459","-1","-1","-1"
"44463","-1","-1","-1"
"44464","-1","-1","-1"
"44472","0","0","0"
"44478","1","1","1"
"44481","0","0","0"
"44500","-1","-1","-1"
"44507","1","1","1"
"44520","0","0","0"
"44528","0","0","0"
"44544","0","0","0"
"44551","0","0","0"
"44555","0","0","0"
"44557","-1","-1","-1"
"44561","0","0","0"
"44598","0","0","0"
"44603","0","0","0"
"44606","0","0","0"
"44610","0","0","0"
"44623","0","0","0"
"44629","0","0","0"
"44632","0","0","0"
"44637","0","0","0"
"44638","0","0","0"
"44645","0","0","0"
"44662","0","0","0"
"44664","0","0","0"
"44665","0","0","0"
"44698","0","0","0"
"44701","-1","-1","-1"
"44704","1","1","1"
"44709","0","0","0"
"44711","0","0","0"
"44735","0","0","0"
"44736","0","0","0"
"44742","0","0","0"
"44748","-1","-1","-1"
"44777","0","0","0"
"44803","0","0","0"
"44810","0","0","0"
"44812","-1","-1","-1"
"44816","0","0","0"
"44821","0","0","0"
"44833","-1","-1","-1"
"44834","0","0","0"
"44842","0","0","0"
"44846","0","0","0"
"44856","0","0","0"
"44868","-1","-1","-1"
"44869","0","0","0"
"44870","0","0","0"
"44872","-1","-1","-1"
"44878","0","0","0"
"44881","0","0","0"
"44885","-1","-1","-1"
"44906","1","1","1"
"44915","0","0","0"
"44928","0","0","0"
"44929","0","0","0"
"44930","1","1","1"
"44932","0","0","0"
"44944","0","0","0"
"44957","0","0","0"
"44959","-1","-1","-1"
"44964","-1","-1","-1"
"44967","0","0","0"
"44996","0","0","0"
"45002","0","0","0"
"45003","0.5","0","1"
"45005","0","0","0"
"45008","1","1","1"
"45010","0","0","0"
"45022","0","0","0"
"45023","0","0","0"
"45036","0","0","0"
"45037","0","0","0"
"45044","-1","-1","-1"
"45051","0","0","0"
"45062","0","0","0"
"45065","0","0","0"
"45075","0","0","0"
"45097","-1","-1","-1"
"45101","0","0","0"
"45104","0","0","0"
"45114","0","0","0"
"45116","0","0","0"
"45152","1","1","1"
"45159","0","0","0"
"45160","0","0","0"
"45167","1","1","1"
"45195","0","0","0"
"45202","-1","-1","-1"
"45220","1","1","1"
"45224","0","0","0"
"45226","0","0","0"
"45228","-1","-1","-1"
"45246","0","0","0"
"45267","0","0","0"
"45268","0","0","0"
"45270","0","0","0"
"45272","0","0","0"
"45278","0","0","0"
"45285","0","0","0"
"45291","-1","-1","-1"
"45308","0","0","0"
"45312","0","0","0"
"45320","0.5","0","1"
"45328","0","0","0"
"45347","0","0","0"
"45348","0","0","0"
"45357","0","0","0"
"45367","1","1","1"
"45369","0","0","0"
"45382","-0.5","-1","0"
"45387","0","0","0"
"45406","0","0","0"
"45424","0","0","0"
"45431","-1","-1","-1"
"45451","0","0","0"
"45459","-1","-1","-1"
"45462","0","0","0"
"45475","0","0","0"
"45477","0","0","0"
"45482","1","1","1"
"45498","0","0","0"
"45500","0","0","0"
"45501","0","0","0"
"45505","1","1","1"
"45508","0","0","0"
"45511","1","1","1"
"45533","0","0","0"
"45544","-1","-1","-1"
"45546","0","0","0"
"45561","0","0","0"
"45566","-1","-1","-1"
"45569","0","0","0"
"45578","-1","-1","-1"
"45583","0","0","0"
"45586","-1","-1","-1"
"45587","1","1","1"
"45591","0","0","0"
"45592","0","0","0"
"45619","-1","-1","-1"
"45625","-0.5","-1","0"
"45644","-1","-1","-1"
"45649","0","0","0"
"45669","-0.5","-1","0"
"45678","1","1","1"
"45695","0","0","0"
"45698","0","0","0"
"45704","0","0","0"
"45705","-1","-1","-1"
"45720","-1","-1","-1"
"45732","0","0","0"
"45741","1","1","1"
"45751","0","0","0"
"45755","0","0","0"
"45765","-1","-1","-1"
"45767","-1","-1","-1"
"45781","0","0","0"
"45792","0","0","0"
"45804","0","0","0"
"45805","0","0","0"
"45806","0","0","0"
"45817","0","0","0"
"45824","0","0","0"
"45847","0","0","0"
"45855","0","0","0"
"45867","0","0","0"
"45874","1","1","1"
"45875","0","0","0"
"45883","-1","-1","-1"
"45884","1","1","1"
"45898","0","0","0"
"45908","0","0","0"
"45911","0","0","0"
"45912","0","0","0"
"45930","0","0","0"
"45935","0","0","0"
"45944","-0.5","-1","0"
"45954","1","1","1"
"45960","1","1","1"
"45964","0","0","0"
"45992","1","1","1"
"45993","-1","-1","-1"
"45995","0","0","0"
"45999","1","1","1"
"46009","0","0","0"
"46010","-1","-1","-1"
"46025","0","0","0"
"46027","0","0","0"
"46029","0","0","0"
"46031","0","0","0"
"46034","0","0","0"
"46037","-1","-1","-1"
"46038","1","1","1"
"46072","0","0","0"
"46078","0","0","0"
"46089","-0.5","-1","0"
"46093","1","1","1"
"46103","1","1","1"
"46105","0","0","0"
"46107","0","0","0"
"46113","1","1","1"
"46151","-0.3333333333333333","-1","0"
"46161","0","0","0"
"46177","-1","-1","-1"
"46194","0","0","0"
"46199","0","0","0"
"46205","0","0","0"
"46222","0","0","0"
"46225","0","0","0"
"46232","0","0","0"
"46238","0","0","0"
"46253","0","0","0"
"46255","0","0","0"
"46262","0","0","0"
"46265","-1","-1","-1"
"46275","0","0","0"
"46284","1","1","1"
"46285","0","0","0"
"46301","0","0","0"
"46304","0.5","0","1"
"46312","0","0","0"
"46330","0","0","0"
"46332","1","1","1"
"46336","0","0","0"
"46338","-1","-1","-1"
"46351","0","0","0"
"46354","0","0","0"
"46356","0","0","0"
"46360","0","0","0"
"46364","0","0","0"
"46372","0","0","0"
"46376","-1","-1","-1"
"46386","0","0","0"
"46393","0","0","0"
"46399","0","0","0"
"46402","0","0","0"
"46410","0","0","0"
"46417","-1","-1","-1"
"46425","-0.5","-1","0"
"46427","0","0","0"
"46429","0","0","0"
"46442","0","0","0"
"46462","-1","-1","-1"
"46469","0","0","0"
"46472","0","0","0"
"46478","0","0","0"
"46486","0","0","0"
"46489","0","0","0"
"46513","0","0","0"
"46532","0","0","0"
"46537","1","1","1"
"46551","0","0","0"
"46567","0","0","0"
"46577","0","0","0"
"46598","0","0","0"
"46620","0","0","0"
"46625","0","0","0"
"46628","0","0","0"
"46647","0","0","0"
"46651","0","0","0"
"46652","0","0","0"
"46671","-1","-1","-1"
"46675","0","0","0"
"46693","0","0","0"
"46696","1","1","1"
"46699","0","0","0"
"46708","0","0","0"
"46728","1","1","1"
"46729","1","1","1"
"46741","0","0","0"
"46751","0","0","0"
"46770","0","0","0"
"46775","0","0","0"
"46776","0","0","0"
"46786","0","0","0"
"46787","0","0","0"
"46793","1","1","1"
"46802","0","0","0"
"46810","0","0","0"
"46812","0","0","0"
"46820","0","0","0"
"46827","0","0","0"
"46829","0","0","0"
"46832","1","1","1"
"46834","0","0","0"
"46836","-1","-1","-1"
"46840","1","1","1"
"46842","0","0","0"
"46844","0","0","0"
"46846","-1","-1","-1"
"46869","0","0","0"
"46873","0","0","0"
"46874","0","0","0"
"46881","0","0","0"
"46883","0","0","0"
"46891","-1","-1","-1"
"46913","0","0","0"
"46914","-1","-1","-1"
"46918","0","0","0"
"46929","0","0","0"
"46951","0","0","0"
"46961","0","0","0"
"46964","-1","-1","-1"
"46975","0","0","0"
"46977","0","0","0"
"46988","0","0","0"
"46989","-1","-1","-1"
"46993","-1","-1","-1"
"46996","0","0","0"
"46997","-1","-1","-1"
"47001","0.5","0","1"
"47006","1","1","1"
"47038","0","0","0"
"47051","0","0","0"
"47058","-1","-1","-1"
"47071","0","0","0"
"47072","0","0","0"
"47073","0","0","0"
"47075","0","0","0"
"47077","0","0","0"
"47080","-1","-1","-1"
"47083","-1","-1","-1"
"47098","1","1","1"
"47099","0","0","0"
"47103","0","0","0"
"47108","0","0","0"
"47124","0","0","0"
"47125","1","1","1"
"47141","0","0","0"
"47151","0","0","0"
"47154","0","0","0"
"47160","0","0","0"
"47164","0","0","0"
"47172","0","0","0"
"47175","0.5","0","1"
"47176","0","0","0"
"47182","0","0","0"
"47185","0","0","0"
"47192","-1","-1","-1"
"47193","0","0","0"
"47212","0.5","0","1"
"47220","1","1","1"
"47223","-1","-1","-1"
"47225","0","0","0"
"47230","-1","-1","-1"
"47232","0","0","0"
"47244","0","0","0"
"47249","0","0","0"
"47258","-1","-1","-1"
"47269","0","0","0"
"47276","0","0","0"
"47283","0","0","0"
"47284","1","1","1"
"47313","0","0","0"
"47314","0","0","0"
"47332","0","0","0"
"47339","0","0","0"
"47341","0","0","0"
"47346","0","0","0"
"47351","0","0","0"
"47355","0","0","0"
"47366","-1","-1","-1"
"47368","0","0","0"
"47398","0","0","0"
"47401","0","0","0"
"47405","0.5","0","1"
"47407","-1","-1","-1"
"47415","0","0","0"
"47417","-1","-1","-1"
"47451","0","0","0"
"47466","0","0","0"
"47475","0","0","0"
"47480","0","0","0"
"47482","-1","-1","-1"
"47490","-0.5","-1","0"
"47493","0","0","0"
"47496","0","0","0"
"47500","0","0","0"
"47507","-1","-1","-1"
"47509","0","0","0"
"47524","0","0","0"
"47528","0","0","0"
"47548","0","0","0"
"47552","1","1","1"
"47554","0","0","0"
"47564","0","0","0"
"47565","1","1","1"
"47605","0","0","0"
"47639","0","0","0"
"47642","1","1","1"
"47649","0","0","0"
"47658","0","0","0"
"47669","0","0","0"
"47681","0","0","0"
"47683","0","0","0"
"47684","0","0","0"
"47693","0","0","0"
"47702","0","0","0"
"47729","0","0","0"
"47732","0","0","0"
"47744","0","0","0"
"47745","0","0","0"
"47749","1","1","1"
"47756","0","0","0"
"47761","0","0","0"
"47764","0","0","0"
"47766","0","0","0"
"47780","0","0","0"
"47789","0","0","0"
"47792","-1","-1","-1"
"47798","1","1","1"
"47807","0","0","0"
"47820","-0.5","-1","0"
"47838","0","0","0"
"47864","0","0","0"
"47871","0","0","0"
"47872","1","1","1"
"47875","0","0","0"
"47882","0","0","0"
"47884","0","0","0"
"47885","1","1","1"
"47889","0","0","0"
"47890","0","0","0"
"47893","0","0","0"
"47898","0","0","0"
"47909","0","0","0"
"47917","1","1","1"
"47924","0","0","0"
"47925","0","0","0"
"47928","0","0","0"
"47929","0","0","0"
"47954","-0.5","-1","0"
"47956","0","0","0"
"47964","0","0","0"
"47965","0","0","0"
"47972","-0.5","-1","0"
"47975","0","0","0"
"47976","0","0","0"
"47987","1","1","1"
"47988","-1","-1","-1"
"48004","0","0","0"
"48005","1","1","1"
"48031","0","0","0"
"48046","0","0","0"
"48047","0","0","0"
"48057","0","0","0"
"48069","0","0","0"
"48072","-1","-1","-1"
"48077","-1","-1","-1"
"48080","1","1","1"
"48090","1","1","1"
"48093","0","0","0"
"48096","0","0","0"
"48109","1","1","1"
"48112","-1","-1","-1"
"48113","0","0","0"
"48114","0","0","0"
"48120","0","0","0"
"48128","0","0","0"
"48133","-1","-1","-1"
"48137","-1","-1","-1"
"48144","0","0","0"
"48145","0","0","0"
"48150","0","0","0"
"48156","0","0","0"
"48163","1","1","1"
"48164","0","0","0"
"48189","0","0","0"
"48196","0","0","0"
"48215","-1","-1","-1"
"48218","0","0","0"
"48231","-1","-1","-1"
"48232","1","1","1"
"48257","-0.3333333333333333","-1","0"
"48266","-1","-1","-1"
"48269","0","0","0"
"48272","-1","-1","-1"
"48275","0","0","0"
"48280","0","0","0"
"48284","-1","-1","-1"
"48289","1","1","1"
"48299","0","0","0"
"48304","-1","-1","-1"
"48306","-1","-1","-1"
"48307","0","0","0"
"48317","0","0","0"
"48325","0","0","0"
"48326","-1","-1","-1"
"48329","0","0","0"
"48358","1","1","1"
"48375","0","0","0"
"48404","0","0","0"
"48420","0","0","0"
"48426","-1","-1","-1"
"48429","0","0","0"
"48439","0","0","0"
"48463","-1","-1","-1"
"48520","0","0","0"
"48533","0","0","0"
"48540","0","0","0"
"48544","0","0","0"
"48565","0","0","0"
"48567","0","0","0"
"48578","0","0","0"
"48580","0","0","0"
"48584","1","1","1"
"48586","0","0","0"
"48598","0","0","0"
"48601","0","0","0"
"48605","0","0","0"
"48611","1","1","1"
"48613","-1","-1","-1"
"48626","-0.5","-1","0"
"48632","0","0","0"
"48638","0","0","0"
"48656","-1","-1","-1"
"48657","0","0","0"
"48693","1","1","1"
"48699","-1","-1","-1"
"48725","0","0","0"
"48730","0","0","0"
"48745","0","0","0"
"48754","0","0","0"
"48764","0","0","0"
"48772","0","0","0"
"48776","-0.5","-1","0"
"48786","0","0","0"
"48812","0","0","0"
"48818","-1","-1","-1"
"48831","0","0","0"
"48837","-1","-1","-1"
"48842","0","0","0"
"48857","0","0","0"
"48862","-1","-1","-1"
"48863","0","0","0"
"48872","0","0","0"
"48884","0","0","0"
"48893","-0.5","-1","0"
"48909","0","0","0"
"48922","-0.5","-1","0"
"48932","0","0","0"
"48946","0","0","0"
"48947","0","0","0"
"48950","0","0","0"
"48957","1","1","1"
"48965","0","0","0"
"48967","0","0","0"
"48968","0","0","0"
"48980","1","1","1"
"48981","-1","-1","-1"
"48984","0","0","0"
"49001","0","0","0"
"49011","0","0","0"
"49028","-1","-1","-1"
"49034","0","0","0"
"49036","0","0","0"
"49038","0","0","0"
"49040","0","0","0"
"49043","0","0","0"
"49046","1","1","1"
"49071","0","0","0"
"49072","0","0","0"
"49080","0","0","0"
"49081","-1","-1","-1"
"49084","0","0","0"
"49104","-1","-1","-1"
"49122","0","0","0"
"49126","0","-1","1"
"49129","0","0","0"
"49130","0","0","0"
"49133","1","1","1"
"49145","0","0","0"
"49150","1","1","1"
"49154","0","0","0"
"49159","0","0","0"
"49160","0","0","0"
"49164","0","0","0"
"49176","0","0","0"
"49186","0","0","0"
"49212","0","0","0"
"49218","0","0","0"
"49220","0","0","0"
"49226","0","0","0"
"49235","-1","-1","-1"
"49239","0","0","0"
"49242","0","0","0"
"49263","0","0","0"
"49269","0","0","0"
"49272","0","0","0"
"49280","0","0","0"
"49295","-1","-1","-1"
"49296","0","0","0"
"49310","0","0","0"
"49323","1","1","1"
"49325","0","0","0"
"49334","0","0","0"
"49340","-1","-1","-1"
"49342","0","0","0"
"49351","0","0","0"
"49375","1","1","1"
"49380","0","0","0"
"49384","0","0","0"
"49396","0","0","0"
"49411","0","0","0"
"49413","0","0","0"
"49415","0","0","0"
"49418","1","1","1"
"49426","0","0","0"
"49427","-1","-1","-1"
"49428","0","0","0"
"49430","0","0","0"
"49438","0","0","0"
"49456","0","0","0"
"49467","0","0","0"
"49477","-1","-1","-1"
"49478","0","0","0"
"49481","1","1","1"
"49482","0","0","0"
"49484","0","0","0"
"49487","0","0","0"
"49488","0","0","0"
"49495","0","-1","1"
"49504","0","0","0"
"49515","0","0","0"
"49549","1","1","1"
"49554","0","0","0"
"49560","0","0","0"
"49561","-1","-1","-1"
"49580","0","0","0"
"49586","0","0","0"
"49588","-0.5","-1","0"
"49592","-1","-1","-1"
"49622","0","0","0"
"49628","-1","-1","-1"
"49631","0","0","0"
"49634","0","0","0"
"49641","0","0","0"
"49642","0","0","0"
"49680","0","0","0"
"49684","0","0","0"
"49692","0","-1","1"
"49693","0","0","0"
"49739","1","1","1"
"49763","0","0","0"
"49764","0","0","0"
"49767","-0.5","-1","0"
"49775","0","0","0"
"49785","0","0","0"
"49802","-1","-1","-1"
"49813","0","0","0"
"49818","0","0","0"
"49879","-1","-1","-1"
"49884","0","0","0"
"49887","0","0","0"
"49893","0","0","0"
"49915","-1","-1","-1"
"49919","0","0","0"
"49964","0","0","0"
"50010","0","0","0"
"50012","0","0","0"
"50015","-1","-1","-1"
"50023","-1","-1","-1"
"50028","0","0","0"
"50029","0","0","0"
"50031","0","0","0"
"50034","0","0","0"
"50036","0","0","0"
"50041","0","0","0"
"50049","0","0","0"
"50050","0","0","0"
"50063","0","0","0"
"50066","-1","-1","-1"
"50069","0","0","0"
"50088","-1","-1","-1"
"50092","0","0","0"
"50095","0","0","0"
"50108","1","1","1"
"50114","0","0","0"
"50119","0","0","0"
"50151","0","0","0"
"50167","0","0","0"
"50174","0","0","0"
"50181","0","0","0"
"50184","0","0","0"
"50187","0","0","0"
"50195","0","0","0"
"50200","0","0","0"
"50201","0","0","0"
"50213","0","0","0"
"50234","0","0","0"
"50236","0","0","0"
"50244","-1","-1","-1"
"50266","0","0","0"
"50275","0","0","0"
"50280","-1","-1","-1"
"50287","0","0","0"
