"Step","env: VSS - ep_info/Energy","env: VSS - ep_info/Energy__MIN","env: VSS - ep_info/Energy__MAX"
"226718","-64.26407274388939","-75.1894428426281","-53.338702645150676"
"226733","-91.9678041484559","-91.9678041484559","-91.9678041484559"
"226741","-88.23993448383631","-88.23993448383631","-88.23993448383631"
"226771","-45.79824837286168","-45.79824837286168","-45.79824837286168"
"226797","-45.01379164753869","-45.01379164753869","-45.01379164753869"
"226831","-51.719162328271715","-51.719162328271715","-51.719162328271715"
"226835","-143.94742261399443","-143.94742261399443","-143.94742261399443"
"226883","-63.63831926511776","-63.63831926511776","-63.63831926511776"
"226890","-64.67853802235301","-64.67853802235301","-64.67853802235301"
"226906","-170.5928512470061","-170.5928512470061","-170.5928512470061"
"226916","-91.31061000620267","-91.31061000620267","-91.31061000620267"
"226933","-36.33373916635408","-36.33373916635408","-36.33373916635408"
"226972","-50.79040892218968","-50.79040892218968","-50.79040892218968"
"227006","-97.81645605158498","-97.81645605158498","-97.81645605158498"
"227113","-105.26803488760234","-105.26803488760234","-105.26803488760234"
"227179","-159.75617963955128","-159.75617963955128","-159.75617963955128"
"227187","-172.35657455140017","-172.35657455140017","-172.35657455140017"
"227217","-208.96551263373473","-208.96551263373473","-208.96551263373473"
"227235","-55.30574769333701","-55.30574769333701","-55.30574769333701"
"227320","-102.25340956917468","-102.25340956917468","-102.25340956917468"
"227333","-216.38802082167336","-216.38802082167336","-216.38802082167336"
"227339","-165.58201334948203","-165.58201334948203","-165.58201334948203"
"227403","-150.18943597997261","-150.18943597997261","-150.18943597997261"
"227421","-227.3758508386844","-227.3758508386844","-227.3758508386844"
"227430","-47.1127401524192","-47.1127401524192","-47.1127401524192"
"227497","-26.88508922797033","-26.88508922797033","-26.88508922797033"
"227619","-161.9172314086195","-161.9172314086195","-161.9172314086195"
"227636","-141.06243746805382","-141.06243746805382","-141.06243746805382"
"227655","-29.403929734424665","-29.403929734424665","-29.403929734424665"
"227674","-237.1807819077476","-237.1807819077476","-237.1807819077476"
"227711","-55.74301390400733","-55.74301390400733","-55.74301390400733"
"227771","-173.87216386682334","-173.87216386682334","-173.87216386682334"
"227788","-124.45496634146338","-124.45496634146338","-124.45496634146338"
"227822","-28.889967655118415","-28.889967655118415","-28.889967655118415"
"227849","-48.76082716796651","-48.76082716796651","-48.76082716796651"
"227860","-160.1139137925383","-160.1139137925383","-160.1139137925383"
"227874","-98.60156869832099","-98.60156869832099","-98.60156869832099"
"227882","-217.75736059757995","-217.75736059757995","-217.75736059757995"
"227897","-89.13453660147135","-89.13453660147135","-89.13453660147135"
"227907","-141.9286190229551","-141.9286190229551","-141.9286190229551"
"227959","-93.73181440155975","-93.73181440155975","-93.73181440155975"
"227968","-60.01878595543722","-60.01878595543722","-60.01878595543722"
"227987","-137.31048710531866","-137.31048710531866","-137.31048710531866"
"228031","-53.102641864837096","-53.102641864837096","-53.102641864837096"
"228036","-103.25999448150112","-103.25999448150112","-103.25999448150112"
"228061","-81.54171179214842","-81.54171179214842","-81.54171179214842"
"228086","-48.0335056887661","-48.0335056887661","-48.0335056887661"
"228192","-53.28749934967441","-53.28749934967441","-53.28749934967441"
"228222","-191.65556018543612","-191.65556018543612","-191.65556018543612"
"228251","-80.62362672743879","-80.62362672743879","-80.62362672743879"
"228293","-79.57004009668593","-79.57004009668593","-79.57004009668593"
"228302","-64.17114944322925","-64.17114944322925","-64.17114944322925"
"228320","-185.60117893103617","-185.60117893103617","-185.60117893103617"
"228340","-85.52302503982527","-85.52302503982527","-85.52302503982527"
"228354","-92.57309873069477","-92.57309873069477","-92.57309873069477"
"228368","-235.3875918079139","-235.3875918079139","-235.3875918079139"
"228398","-117.3416711208018","-117.3416711208018","-117.3416711208018"
"228432","-215.4954594527092","-215.4954594527092","-215.4954594527092"
"228451","-62.24237381297865","-62.24237381297865","-62.24237381297865"
"228479","-215.7507076606395","-215.7507076606395","-215.7507076606395"
"228507","-233.8430365410064","-233.8430365410064","-233.8430365410064"
"228509","-220.8785206741871","-220.8785206741871","-220.8785206741871"
"228538","-114.62198456860159","-114.62198456860159","-114.62198456860159"
"228580","-91.01766245856498","-91.01766245856498","-91.01766245856498"
"228684","-128.23099648529782","-175.6812190018159","-80.78077396877977"
"228689","-118.6721436661619","-118.6721436661619","-118.6721436661619"
"228693","-144.81291327025633","-144.81291327025633","-144.81291327025633"
"228710","-100.27562221753087","-100.27562221753087","-100.27562221753087"
"228727","-77.7491133249989","-77.7491133249989","-77.7491133249989"
"228774","-31.482661370738164","-31.482661370738164","-31.482661370738164"
"228783","-102.7788854920499","-102.7788854920499","-102.7788854920499"
"228807","-104.89518945709919","-104.89518945709919","-104.89518945709919"
"228825","-125.67252397432992","-125.67252397432992","-125.67252397432992"
"228849","-112.87517222049182","-112.87517222049182","-112.87517222049182"
"228850","-103.6349667202869","-103.6349667202869","-103.6349667202869"
"228917","-107.89075208080054","-107.89075208080054","-107.89075208080054"
"228960","-107.64525422390398","-107.64525422390398","-107.64525422390398"
"229067","-265.19677575471593","-265.19677575471593","-265.19677575471593"
"229092","-179.04442988833287","-179.04442988833287","-179.04442988833287"
"229093","-186.51134430240285","-186.51134430240285","-186.51134430240285"
"229111","-219.26244455427386","-219.26244455427386","-219.26244455427386"
"229182","-222.301900632408","-222.301900632408","-222.301900632408"
"229199","-184.88582601054222","-184.88582601054222","-184.88582601054222"
"229206","-245.26443947807243","-245.26443947807243","-245.26443947807243"
"229231","-121.68448582080983","-121.68448582080983","-121.68448582080983"
"229241","-87.14438198581645","-87.14438198581645","-87.14438198581645"
"229258","-84.96000936608533","-84.96000936608533","-84.96000936608533"
"229290","-75.3616416462718","-75.3616416462718","-75.3616416462718"
"229292","-24.099388511012314","-24.099388511012314","-24.099388511012314"
"229303","-52.89295587225432","-52.89295587225432","-52.89295587225432"
"229314","-275.0216380048835","-275.0216380048835","-275.0216380048835"
"229335","-135.4034864506135","-135.4034864506135","-135.4034864506135"
"229364","-30.33237203778967","-30.33237203778967","-30.33237203778967"
"229370","-111.13311016668155","-111.13311016668155","-111.13311016668155"
"229388","-96.19691201253362","-96.19691201253362","-96.19691201253362"
"229422","-43.76223334267339","-43.76223334267339","-43.76223334267339"
"229453","-240.91554578761358","-240.91554578761358","-240.91554578761358"
"229489","-58.584166355549","-58.584166355549","-58.584166355549"
"229514","-197.21407386316636","-197.21407386316636","-197.21407386316636"
"229536","-256.7516107056858","-256.7516107056858","-256.7516107056858"
"229568","-258.8087167216543","-258.8087167216543","-258.8087167216543"
"229574","-29.928262414892014","-29.928262414892014","-29.928262414892014"
"229596","-128.9304425787525","-128.9304425787525","-128.9304425787525"
"229650","-64.57325485445003","-64.57325485445003","-64.57325485445003"
"229670","-99.23854025348155","-99.23854025348155","-99.23854025348155"
"229689","-57.88827580154491","-57.88827580154491","-57.88827580154491"
"229709","-130.92897989428323","-130.92897989428323","-130.92897989428323"
"229783","-231.6008034728228","-231.6008034728228","-231.6008034728228"
"229788","-181.13603612355922","-181.13603612355922","-181.13603612355922"
"229800","-87.07986095886984","-87.07986095886984","-87.07986095886984"
"229861","-66.05866520810333","-66.05866520810333","-66.05866520810333"
"229932","-81.01868226384086","-81.01868226384086","-81.01868226384086"
"229942","-31.39993188670604","-31.39993188670604","-31.39993188670604"
"229978","-25.240114873990773","-25.240114873990773","-25.240114873990773"
"230031","-70.58200724702556","-70.58200724702556","-70.58200724702556"
"230053","-84.62744881940247","-84.62744881940247","-84.62744881940247"
"230064","-79.24631804715175","-79.24631804715175","-79.24631804715175"
"230087","-203.08470681772542","-203.08470681772542","-203.08470681772542"
"230153","-64.24640253812548","-64.24640253812548","-64.24640253812548"
"230170","-129.98670293831984","-129.98670293831984","-129.98670293831984"
"230211","-55.89522229083083","-55.89522229083083","-55.89522229083083"
"230288","-37.044777807267884","-37.044777807267884","-37.044777807267884"
"230336","-38.2984694486772","-38.2984694486772","-38.2984694486772"
"230389","-72.44193108311144","-72.44193108311144","-72.44193108311144"
"230391","-58.461657774025134","-58.461657774025134","-58.461657774025134"
"230402","-148.20163358885566","-148.20163358885566","-148.20163358885566"
"230408","-45.489605118125894","-45.489605118125894","-45.489605118125894"
"230436","-61.114188939667486","-61.114188939667486","-61.114188939667486"
"230437","-158.62338925232098","-158.62338925232098","-158.62338925232098"
"230444","-24.148323723570854","-24.148323723570854","-24.148323723570854"
"230468","-57.41496011202825","-57.41496011202825","-57.41496011202825"
"230486","-153.6323118719634","-153.6323118719634","-153.6323118719634"
"230656","-81.23343471708725","-81.23343471708725","-81.23343471708725"
"230722","-52.68747707636218","-52.68747707636218","-52.68747707636218"
"230770","-108.82989295816051","-108.82989295816051","-108.82989295816051"
"230805","-52.93893797104144","-52.93893797104144","-52.93893797104144"
"230890","-87.74703647872406","-87.74703647872406","-87.74703647872406"
"230909","-140.70177827151318","-140.70177827151318","-140.70177827151318"
"230919","-54.89875096692393","-54.89875096692393","-54.89875096692393"
"230969","-205.99919395462481","-205.99919395462481","-205.99919395462481"
"230989","-95.08944723430818","-95.08944723430818","-95.08944723430818"
"231041","-46.79048286822703","-46.79048286822703","-46.79048286822703"
"231043","-41.26071653571552","-41.26071653571552","-41.26071653571552"
"231078","-160.52120468998177","-160.52120468998177","-160.52120468998177"
"231126","-239.7498956367383","-239.7498956367383","-239.7498956367383"
"231134","-142.71964459341285","-142.71964459341285","-142.71964459341285"
"231137","-105.94501541938534","-105.94501541938534","-105.94501541938534"
"231170","-232.74079245571738","-232.74079245571738","-232.74079245571738"
"231171","-52.95488580634593","-52.95488580634593","-52.95488580634593"
"231180","-157.50394264990234","-157.50394264990234","-157.50394264990234"
"231185","-97.50666284147069","-97.50666284147069","-97.50666284147069"
"231227","-50.263896451720015","-50.263896451720015","-50.263896451720015"
"231230","-229.22478511084978","-229.22478511084978","-229.22478511084978"
"231268","-130.090229798693","-130.090229798693","-130.090229798693"
"231299","-225.97750764515595","-225.97750764515595","-225.97750764515595"
"231364","-92.256246585677","-92.256246585677","-92.256246585677"
"231374","-98.59018860481478","-98.59018860481478","-98.59018860481478"
"231386","-68.44386275328361","-68.44386275328361","-68.44386275328361"
"231432","-114.57386504354515","-114.57386504354515","-114.57386504354515"
"231474","-48.16983676006024","-48.16983676006024","-48.16983676006024"
"231493","-247.09888554759505","-247.09888554759505","-247.09888554759505"
"231496","-254.58612270038418","-254.58612270038418","-254.58612270038418"
"231509","-239.72210150909564","-239.72210150909564","-239.72210150909564"
"231578","-153.15939792332745","-153.15939792332745","-153.15939792332745"
"231587","-40.56412180265926","-40.56412180265926","-40.56412180265926"
"231589","-125.9755729177071","-125.9755729177071","-125.9755729177071"
"231591","-74.19582495849865","-74.19582495849865","-74.19582495849865"
"231600","-220.2635425982213","-220.2635425982213","-220.2635425982213"
"231617","-53.51166481505262","-53.51166481505262","-53.51166481505262"
"231637","-41.64723957858955","-41.64723957858955","-41.64723957858955"
"231640","-84.07183801498083","-84.07183801498083","-84.07183801498083"
"231641","-90.77692642630659","-90.77692642630659","-90.77692642630659"
"231649","-48.09333123156838","-48.09333123156838","-48.09333123156838"
"231655","-54.40478053210179","-54.40478053210179","-54.40478053210179"
"231677","-144.4953253217139","-144.4953253217139","-144.4953253217139"
"231715","-278.3571348697593","-278.3571348697593","-278.3571348697593"
"231724","-100.34570563097768","-100.34570563097768","-100.34570563097768"
"231756","-77.18532929971512","-77.18532929971512","-77.18532929971512"
"231769","-78.41578200064399","-78.41578200064399","-78.41578200064399"
