"Step","env: VSS - ep_info/Goal","env: VSS - ep_info/Goal__MIN","env: VSS - ep_info/Goal__MAX"
"17614","0","0","0"
"17623","0","0","0"
"17648","0","0","0"
"17659","0","0","0"
"17679","0","0","0"
"17690","0","0","0"
"17695","0","0","0"
"17705","0","0","0"
"17712","0","0","0"
"17724","0","0","0"
"17726","0","0","0"
"17744","0","0","0"
"17752","0","0","0"
"17777","0","0","0"
"17782","0","0","0"
"17787","0","0","0"
"17790","0","0","0"
"17791","0","0","0"
"17799","0","0","0"
"17822","0","0","0"
"17848","0","0","0"
"17850","0","0","0"
"17851","0","0","0"
"17873","0","0","0"
"17879","0","0","0"
"17899","0","0","0"
"17916","0","0","0"
"17917","0","0","0"
"17928","0","0","0"
"17933","0","0","0"
"17934","0","0","0"
"17937","0","0","0"
"17961","0","0","0"
"17970","0","0","0"
"17974","0","0","0"
"17975","0","0","0"
"17982","0","0","0"
"17999","0","0","0"
"18014","0","0","0"
"18021","0","0","0"
"18067","0","0","0"
"18090","0","0","0"
"18105","0","0","0"
"18112","0","0","0"
"18115","0","0","0"
"18119","0","0","0"
"18143","0","0","0"
"18156","0","0","0"
"18164","0","0","0"
"18185","0","0","0"
"18187","0","0","0"
"18189","-1","-1","-1"
"18191","0","0","0"
"18199","-1","-1","-1"
"18222","0","0","0"
"18248","0","0","0"
"18250","0","0","0"
"18251","0","0","0"
"18267","0","0","0"
"18277","0","0","0"
"18284","0","0","0"
"18316","0","0","0"
"18328","0","0","0"
"18333","0","0","0"
"18334","0","0","0"
"18361","0","0","0"
"18365","0","0","0"
"18368","0","0","0"
"18374","0","0","0"
"18375","0","0","0"
"18399","0","0","0"
"18405","0","0","0"
"18407","0","0","0"
"18424","0","0","0"
"18448","0","0","0"
"18464","0","0","0"
"18467","0","0","0"
"18471","1","1","1"
"18479","0","0","0"
"18490","0","0","0"
"18495","0","0","0"
"18497","0","0","0"
"18502","0","0","0"
"18505","0","0","0"
"18519","0","0","0"
"18526","0","0","0"
"18533","0","0","0"
"18535","0","0","0"
"18552","0","0","0"
"18564","0","0","0"
"18577","0","0","0"
"18582","0","0","0"
"18585","0","0","0"
"18587","0","0","0"
"18589","0","0","0"
"18599","0","0","0"
"18622","0","0","0"
"18636","-1","-1","-1"
"18648","0","0","0"
"18650","0","0","0"
"18684","0","0","0"
"18706","0","0","0"
"18716","0","0","0"
"18733","0","0","0"
"18737","0","0","0"
"18761","0","0","0"
"18765","0","0","0"
"18770","0","0","0"
"18775","0","0","0"
"18799","0","0","0"
"18807","0","0","0"
"18823","0","0","0"
"18824","0","0","0"
"18859","0","0","0"
"18864","0","0","0"
"18867","0","0","0"
"18875","0","0","0"
"18879","0","0","0"
"18884","-1","-1","-1"
"18894","1","1","1"
"18901","0","0","0"
"18912","0","0","0"
"18919","0","0","0"
"18933","0","0","0"
"18936","0","0","0"
"18944","0","0","0"
"18952","0","0","0"
"18989","0","0","0"
"18990","0","0","0"
"18991","0","0","0"
"18999","0","0","0"
"19051","0","0","0"
"19067","0","0","0"
"19073","0","0","0"
"19079","0","0","0"
"19084","0","0","0"
"19106","0","0","0"
"19114","0","0","0"
"19116","0","0","0"
"19117","0","0","0"
"19134","0","0","0"
"19165","0","0","0"
"19168","0","0","0"
"19175","0","0","0"
"19199","0","0","0"
"19205","0","0","0"
"19207","0","0","0"
"19224","0","0","0"
"19239","1","1","1"
"19259","0","0","0"
"19264","0","0","0"
"19271","0","0","0"
"19275","-0.5","-1","0"
"19279","0","0","0"
"19284","0","0","0"
"19290","0","0","0"
"19294","0","0","0"
"19297","0","0","0"
"19301","0","0","0"
"19312","0","0","0"
"19315","0","0","0"
"19348","0","0","0"
"19399","0","0","0"
"19422","0","0","0"
"19473","0","0","0"
