"Step","env: QLUNARLANDER - ep_info/Power_angular","env: QLUNARLANDER - ep_info/Power_angular__MIN","env: QLUNARLANDER - ep_info/Power_angular__MAX"
"1613","-49","-51","-47"
"1614","-56","-56","-56"
"1618","-65","-65","-65"
"1619","-53.5","-57","-50"
"1621","-29.5","-56","-3"
"1622","-41","-80","-2"
"1623","-3","-3","-3"
"1624","-52","-52","-52"
"1626","-27","-52","-2"
"1627","-3","-3","-3"
"1629","-67.5","-74","-61"
"1630","-3","-3","-3"
"1631","-3","-3","-3"
"1633","-32.5","-63","-2"
"1635","-24.5","-46","-3"
"1636","-3","-3","-3"
"1637","-28.5","-53","-4"
"1640","-76","-76","-76"
"1641","-3","-3","-3"
"1642","-50","-50","-50"
"1643","-53","-57","-50"
"1644","-28.5","-54","-3"
"1646","-77","-77","-77"
"1648","-66","-66","-66"
"1650","-64","-64","-64"
"1652","-50","-50","-50"
"1653","-51","-51","-51"
"1656","-50","-50","-50"
"1657","-53","-53","-53"
"1658","-49","-49","-49"
"1660","-1","-1","-1"
"1661","-70","-70","-70"
"1662","-25","-48","-2"
"1663","-49.5","-51","-48"
"1664","-80","-80","-80"
"1665","-48","-48","-48"
"1667","-46","-46","-46"
"1669","-43","-43","-43"
"1670","-48","-48","-48"
"1671","-49","-49","-49"
"1672","-63","-63","-63"
"1673","-63","-63","-63"
"1675","-49","-49","-49"
"1676","-52","-52","-52"
"1677","-74","-74","-74"
"1679","-41.5","-79","-4"
"1680","-26","-48","-4"
"1682","-51","-51","-51"
"1683","-78","-78","-78"
"1684","-60","-60","-60"
"1687","-62","-62","-62"
"1689","0","0","0"
"1691","-50","-50","-50"
"1692","-61","-61","-61"
"1693","-29.5","-59","0"
"1694","-49","-49","-49"
"1695","-49","-49","-49"
"1696","-46","-46","-46"
"1698","-48","-48","-48"
"1699","-76","-76","-76"
"1700","-1","-1","-1"
"1701","-49","-49","-49"
"1702","-50","-55","-45"
"1703","0","0","0"
"1705","-79","-79","-79"
"1706","-35","-69","-1"
"1707","-2","-2","-2"
"1708","-54","-54","-54"
"1711","-13","-13","-13"
"1712","-49","-49","-49"
"1713","-25.5","-48","-3"
"1714","-3","-3","-3"
"1715","-50","-50","-50"
"1717","0","0","0"
"1719","-9","-9","-9"
"1720","-52.5","-61","-44"
"1721","-45","-45","-45"
"1722","-2","-2","-2"
"1724","-2","-2","-2"
"1727","-36.333333333333336","-54","-6"
"1729","-3","-3","-3"
"1730","-49","-49","-49"
"1731","-51","-51","-51"
"1732","-3","-3","-3"
"1734","-59","-67","-51"
"1735","-46","-81","-2"
"1736","-56","-56","-56"
"1739","-39","-65","-13"
"1740","0","0","0"
"1741","-27.333333333333332","-75","-3"
"1743","-52","-52","-52"
"1744","-63","-76","-50"
"1746","-56","-56","-56"
"1748","-64.5","-72","-57"
"1753","-2","-2","-2"
"1754","-59","-59","-59"
"1756","-27.5","-46","-9"
"1757","-49.5","-50","-49"
"1761","-64","-64","-64"
"1762","-34.5","-78","-3"
"1763","-63","-63","-63"
"1765","-45","-45","-45"
"1767","-67","-67","-67"
"1768","-74","-74","-74"
"1769","-1","-1","-1"
"1770","0","0","0"
"1771","-61.5","-74","-49"
"1772","-51","-51","-51"
"1773","-70","-70","-70"
"1776","-37","-69","-5"
"1777","0","0","0"
"1778","-48","-48","-48"
"1780","-51","-51","-51"
"1781","-49","-49","-49"
"1782","-76","-76","-76"
"1783","-47","-47","-47"
"1785","-72","-72","-72"
"1786","-56","-64","-48"
"1787","-28","-56","0"
"1789","-2.5","-4","-1"
"1790","0","0","0"
"1793","-30.5","-57","-4"
"1795","-54","-54","-54"
"1796","-40.666666666666664","-60","-13"
"1799","-3.5","-5","-2"
"1800","-48","-48","-48"
"1802","-51","-51","-51"
"1803","-45","-45","-45"
"1804","-1.5","-2","-1"
"1806","-47","-47","-47"
"1807","-24.5","-48","-1"
"1809","-48","-48","-48"
"1810","-59","-59","-59"
"1811","-68","-68","-68"
"1816","-61","-61","-61"
"1817","-1","-1","-1"
"1818","-60","-68","-52"
"1819","-81","-81","-81"
"1821","-1","-1","-1"
"1823","-59","-59","-59"
"1824","-85","-85","-85"
"1827","-1","-1","-1"
"1828","-81","-81","-81"
"1829","-1","-1","-1"
"1831","-4","-4","-4"
"1832","-76","-76","-76"
"1833","-57","-67","-47"
"1834","-7","-7","-7"
"1835","-41","-64","-1"
"1836","-59","-59","-59"
"1837","-55.5","-63","-48"
"1840","-29","-53","-5"
"1841","-76","-76","-76"
"1842","-3","-3","-3"
"1845","-55","-62","-48"
"1846","-1","-1","-1"
"1847","-53","-53","-53"
"1848","-44","-86","-2"
"1851","-54","-57","-51"
"1854","-57","-57","-57"
"1855","-78.5","-92","-65"
"1856","-35","-58","-1"
"1858","-58","-58","-58"
"1859","-50","-50","-50"
"1860","-53","-53","-53"
"1861","-17","-46","-1"
"1865","-2","-2","-2"
"1866","-46","-46","-46"
"1867","-45","-45","-45"
"1868","-3","-3","-3"
"1870","-2","-2","-2"
"1871","-51","-51","-51"
"1872","-1","-1","-1"
"1874","-52","-52","-52"
"1875","-51","-51","-51"
"1876","-30.5","-57","-4"
"1878","-72","-78","-66"
"1882","-61","-61","-61"
"1884","-49","-49","-49"
"1885","-48.5","-49","-48"
"1887","-50","-54","-46"
"1888","-27.5","-54","-1"
"1891","-4.5","-6","-3"
"1893","-36.666666666666664","-55","-7"
"1895","-69","-69","-69"
"1896","-59.5","-70","-49"
"1898","-51","-51","-51"
"1899","-7","-7","-7"
"1901","-62","-62","-62"
"1902","-33.5","-65","-2"
"1903","-1","-1","-1"
"1904","-62","-77","-47"
"1905","-49","-49","-49"
"1906","-2","-2","-2"
"1908","-67","-67","-67"
"1910","-53.5","-57","-50"
"1911","0","0","0"
"1912","-32","-58","-6"
"1913","-47","-47","-47"
"1914","-95","-95","-95"
"1916","-43","-43","-43"
"1917","-56","-56","-56"
"1918","-78","-78","-78"
"1919","-63","-68","-58"
"1921","-18","-46","-2"
"1922","-64","-64","-64"
"1924","-13","-13","-13"
"1925","-46","-46","-46"
"1927","0","0","0"
"1930","-3","-3","-3"
"1932","-54","-54","-54"
"1933","-53","-53","-53"
"1934","-49","-49","-49"
"1935","-1","-1","-1"
"1936","-3","-3","-3"
"1937","-2","-2","-2"
"1939","-47","-47","-47"
"1940","-26","-52","0"
"1941","-30","-53","-7"
"1943","-45","-45","-45"
"1945","-85","-85","-85"
"1946","-47","-47","-47"
"1947","-59","-59","-59"
"1951","-23","-45","-1"
"1952","-77","-77","-77"
"1953","-2","-2","-2"
"1954","-28","-51","-5"
"1955","-73","-73","-73"
"1956","-52","-53","-51"
"1957","-51","-51","-51"
"1961","-4","-4","-4"
"1962","-1","-1","-1"
"1965","-22.5","-44","-1"
"1967","-31","-55","-7"
"1968","-45","-79","-4"
"1969","-4","-4","-4"
"1970","-2","-2","-2"
"1971","-72","-72","-72"
"1974","-46","-46","-46"
"1975","-35.333333333333336","-60","-1"
"1977","-51","-52","-50"
"1979","-64","-64","-64"
"1980","-57","-64","-50"
"1982","-63","-63","-63"
"1983","-60","-60","-60"
"1986","-48","-48","-48"
"1987","-83","-83","-83"
"1988","-44","-44","-44"
"1989","-56.5","-68","-45"
"1990","-1.5","-2","-1"
"1991","-29","-56","-2"
"1992","-78","-89","-67"
"1993","-49","-49","-49"
"1995","-3","-3","-3"
"1998","-71","-89","-53"
"1999","-8","-8","-8"
"2001","-28.5","-54","-3"
"2003","-1","-1","-1"
"2004","-69","-69","-69"
"2005","-48","-48","-48"
"2007","-50","-50","-50"
"2008","-2","-2","-2"
"2009","-77","-77","-77"
"2010","-52","-52","-52"
"2011","-44","-44","-44"
"2012","-1","-1","-1"
"2014","-57","-58","-56"
"2018","-8","-8","-8"
"2019","-5","-5","-5"
"2023","-75","-75","-75"
"2024","-52","-52","-52"
"2025","-1","-1","-1"
"2026","-3","-3","-3"
"2029","-60","-60","-60"
"2030","-57","-57","-57"
"2031","-1","-1","-1"
"2033","-58","-58","-58"
"2034","-81","-81","-81"
"2036","-63.5","-75","-52"
"2038","-58","-68","-53"
"2039","-67","-75","-59"
"2040","-1.5","-3","0"
"2041","-53","-53","-53"
"2043","-60","-60","-60"
"2044","-49","-49","-49"
"2045","-3","-3","-3"
"2046","-58","-64","-52"
"2048","-52.666666666666664","-59","-47"
"2049","-4","-4","-4"
"2050","-4","-4","-4"
"2051","-71","-71","-71"
"2052","-63","-63","-63"
"2053","-2","-2","-2"
"2055","-48.5","-52","-45"
"2057","-65","-65","-65"
"2060","-28","-54","-2"
"2061","-29.5","-57","-2"
"2063","-48","-48","-48"
"2064","-2","-2","-2"
"2065","-72","-73","-71"
"2066","-47","-47","-47"
"2067","-30","-59","-1"
"2069","-24","-24","-24"
"2070","-75","-75","-75"
"2071","-83","-83","-83"
"2072","-27.5","-49","-6"
"2075","-47","-47","-47"
"2080","-3","-3","-3"
"2081","-44","-44","-44"
"2082","-51","-51","-51"
"2083","-56","-66","-50"
"2085","-23","-45","-1"
"2087","-4","-4","-4"
"2088","-4","-4","-4"
"2090","-49","-49","-49"
"2092","-52","-52","-52"
"2093","-64","-64","-64"
"2094","-5","-5","-5"
"2095","-38","-56","-4"
"2097","-50","-50","-50"
"2098","-43","-83","-3"
"2102","-56.5","-61","-52"
"2103","-50","-50","-50"
"2104","-53.5","-56","-51"
"2105","-73","-73","-73"
"2106","-47","-47","-47"
"2108","-78","-78","-78"
"2110","-75","-75","-75"
"2111","-2","-2","-2"
"2112","-54","-54","-54"
"2113","-4","-4","-4"
"2114","-74","-74","-74"
"2115","-67","-67","-67"
"2116","-33.5","-61","-6"
"2118","-48","-48","-48"
"2119","-53","-53","-53"
"2121","-26","-48","-4"
"2122","-49","-49","-49"
"2124","-74","-74","-74"
"2125","-49","-53","-45"
"2127","-35.5","-67","-4"
"2129","-2","-2","-2"
"2130","-66","-66","-66"
"2132","-32.5","-63","-2"
"2133","-38.666666666666664","-66","-2"
"2134","-3","-3","-3"
"2135","-2","-2","-2"
"2138","-21.666666666666668","-63","-1"
"2140","-2","-2","-2"
"2142","-5","-5","-5"
"2143","-2","-2","-2"
"2145","-48","-48","-48"
"2146","-52","-52","-52"
"2147","-50","-50","-50"
"2148","-82.5","-83","-82"
"2149","-47","-47","-47"
"2150","-44.5","-84","-5"
"2154","-56","-56","-56"
"2155","-24.5","-47","-2"
"2156","-24.5","-46","-3"
"2159","-67","-72","-62"
"2160","0","0","0"
"2161","-61","-69","-53"
"2162","-47","-47","-47"
"2163","-25.5","-51","0"
"2164","-46","-46","-46"
"2166","-71","-71","-71"
"2168","-5","-5","-5"
"2171","-51","-55","-47"
"2172","-58","-69","-47"
"2173","-67","-67","-67"
"2174","-34.5","-66","-3"
"2176","-47","-50","-44"
"2177","-25.5","-50","-1"
"2178","-49","-49","-49"
"2180","-2","-2","-2"
"2182","-2","-2","-2"
"2184","-48","-48","-48"
"2185","-82","-82","-82"
"2186","-1","-1","-1"
"2189","-42","-84","0"
"2190","-39.5","-74","-5"
"2191","-2","-2","-2"
"2193","-2","-2","-2"
"2194","-26","-49","-3"
"2197","-49.666666666666664","-84","-4"
"2198","-26","-49","-3"
"2199","-68","-68","-68"
"2200","-36","-68","-4"
"2201","-6","-6","-6"
"2202","0","0","0"
"2204","-2","-2","-2"
"2205","-49","-49","-49"
"2206","-4","-4","-4"
"2207","-3","-3","-3"
"2208","-61","-73","-49"
"2209","-69","-69","-69"
"2214","-50","-50","-50"
"2215","-66","-66","-66"
"2216","-28.5","-52","-5"
"2217","-61","-61","-61"
"2218","-55","-58","-52"
"2219","-46","-46","-46"
"2221","-3","-4","-2"
"2222","-12","-12","-12"
"2223","-61","-71","-51"
"2225","-6","-6","-6"
"2226","-52","-52","-52"
"2227","-4","-4","-4"
"2229","-45","-45","-45"
"2230","-4","-4","-4"
"2231","-57","-57","-57"
"2232","-5","-5","-5"
"2233","-25.333333333333332","-70","-1"
"2234","-64","-64","-64"
"2236","-26.5","-52","-1"
"2237","-54.5","-60","-49"
"2239","-35","-48","-10"
"2241","-52","-52","-52"
"2244","-2","-2","-2"
"2245","-49","-49","-49"
"2246","-2","-2","-2"
"2247","-5","-5","-5"
"2248","-36","-68","-4"
"2251","-58","-61","-55"
"2252","-25.5","-50","-1"
"2254","-44.666666666666664","-77","-3"
"2256","-82","-82","-82"
"2257","-79","-79","-79"
"2259","-58","-58","-58"
"2260","-41","-58","-1"
"2263","-32.5","-64","-1"
"2265","-73","-73","-73"
"2266","-65.5","-76","-55"
"2269","-50.5","-54","-47"
"2271","-72","-72","-72"
"2276","0","0","0"
"2277","-60","-61","-59"
"2278","-33.75","-74","-1"
"2280","-1","-1","-1"
"2281","0","0","0"
"2282","-22.666666666666668","-63","-1"
"2285","-53","-53","-53"
"2286","-50","-50","-50"
"2288","-41","-41","-41"
"2289","-32","-64","0"
"2290","-70","-70","-70"
"2291","-64","-71","-57"
"2292","-1","-1","-1"
"2294","-47","-47","-47"
"2296","-58","-58","-58"
"2297","-61","-61","-61"
"2298","0","0","0"
"2299","-49","-49","-49"
"2300","-2","-2","-2"
"2303","-44.5","-84","-5"
"2304","-52","-52","-52"
"2305","-51","-51","-51"
"2306","0","0","0"
"2307","-50","-51","-49"
"2308","-7","-7","-7"
"2309","-1","-1","-1"
"2311","-52","-52","-52"
"2314","-72","-72","-72"
"2315","-2","-2","-2"
"2317","-47","-47","-47"
"2318","-57","-57","-57"
"2319","-27","-51","-3"
"2322","-1","-1","-1"
"2323","-40.5","-80","-1"
"2324","-51","-51","-51"
"2326","-63","-63","-63"
"2328","-50","-50","-50"
"2329","-47","-47","-47"
"2330","-49","-49","-49"
"2332","-49","-49","-49"
"2333","-37.5","-72","-3"
"2334","-64","-64","-64"
"2335","-65","-67","-63"
"2336","-45","-45","-45"
"2338","-66","-80","-52"
"2341","-40","-79","-1"
"2343","-65","-65","-65"
"2347","-52","-56","-48"
"2348","-56","-56","-56"
"2351","-21","-57","-2"
"2352","-45","-45","-45"
"2353","-21.5","-42","-1"
"2355","-62","-69","-55"
"2356","-1.5","-2","-1"
"2360","-25.5","-49","-2"
"2361","-63","-63","-63"
"2365","-60","-60","-60"
"2366","-47","-47","-47"
"2369","-49","-49","-49"
"2370","-53","-58","-48"
"2372","-43","-43","-43"
"2373","-56","-56","-56"
"2374","-63","-63","-63"
"2376","-3","-3","-3"
"2379","-42.666666666666664","-75","-2"
"2380","-79","-79","-79"
"2381","-25","-49","-1"
"2382","-48","-48","-48"
"2383","-49","-49","-49"
"2384","-60","-60","-60"
"2385","-37.75","-94","-2"
"2386","-107","-107","-107"
"2387","-54","-57","-51"
"2388","-3","-3","-3"
"2394","-56","-56","-56"
"2395","0","0","0"
"2396","-62","-62","-62"
"2398","-75.5","-78","-73"
"2399","-2","-2","-2"
"2401","-3","-3","-3"
"2402","-54","-54","-54"
"2403","-61","-61","-61"
"2404","-77","-77","-77"
"2405","-25.5","-49","-2"
"2406","-47","-47","-47"
"2408","-49","-49","-49"
"2409","-36.5","-72","-1"
"2410","-47","-47","-47"
"2411","-75","-75","-75"
"2412","-67","-67","-67"
"2414","-18","-48","-2"
"2415","-51","-51","-51"
"2417","-78.5","-79","-78"
"2419","-39","-65","-3"
"2420","-2","-2","-2"
"2425","-2","-2","-2"
"2426","-4","-4","-4"
"2427","-64","-64","-64"
"2430","-1","-1","-1"
"2431","-24.5","-49","0"
"2432","-3","-3","-3"
"2438","-71","-71","-71"
"2441","-53.5","-59","-48"
"2444","-57","-57","-57"
"2446","-58","-58","-58"
"2448","-52","-52","-52"
"2449","-38","-74","-2"
"2451","-32.5","-63","-2"
"2455","-48","-48","-48"
"2457","-45","-45","-45"
"2458","-49","-49","-49"
"2460","-29","-52","-6"
"2461","-74","-74","-74"
"2462","-64.5","-78","-51"
"2463","-45","-45","-45"
"2464","-62.5","-76","-49"
"2465","-57","-57","-57"
"2466","-3","-3","-3"
"2467","-3","-3","-3"
"2468","-77","-77","-77"
"2470","-63","-70","-56"
"2472","-70","-83","-57"
"2473","-74","-74","-74"
"2474","-28","-55","-1"
"2475","-38.5","-75","-2"
"2477","-48","-48","-48"
"2479","-72","-72","-72"
"2480","0","0","0"
"2482","-63","-63","-63"
"2483","-41.5","-81","-2"
"2484","-76","-76","-76"
"2485","-49","-49","-49"
"2486","-41.666666666666664","-71","-4"
"2487","-49","-49","-49"
"2488","-4","-4","-4"
"2489","-24","-46","-2"
"2491","-51","-51","-51"
"2493","-2.5","-3","-2"
"2495","-42.5","-79","-6"
"2497","-24","-47","-1"
"2498","-53.333333333333336","-77","-6"
"2500","-37","-71","-3"
"2502","-2","-2","-2"
"2503","-42","-42","-42"
"2505","-57","-57","-57"
"2506","-27","-52","-2"
"2508","-3","-3","-3"
"2509","-1","-1","-1"
"2511","-4","-4","-4"
"2512","-61.5","-65","-58"
"2513","-59.666666666666664","-112","-6"
"2514","-51","-51","-51"
"2515","-46","-46","-46"
"2516","-52","-52","-52"
"2517","-48","-48","-48"
"2520","-49","-49","-49"
"2521","-45","-77","-2"
"2522","-45","-45","-45"
"2523","-5","-5","-5"
"2525","-49","-49","-49"
"2526","-27.5","-53","-2"
"2528","-52","-52","-52"
"2529","-63","-65","-61"
"2530","-56","-56","-56"
"2531","-56","-56","-56"
"2535","-52","-52","-52"
"2537","-42.333333333333336","-79","0"
"2539","-51","-51","-51"
"2540","-26.5","-50","-3"
"2541","-65","-65","-65"
"2543","-55","-55","-55"
"2547","-41","-77","-5"
"2548","-78","-78","-78"
"2550","-57.333333333333336","-76","-46"
"2551","-3","-3","-3"
"2552","-63","-63","-63"
"2553","-50","-52","-48"
"2554","-72","-72","-72"
"2555","-52","-52","-52"
"2558","-54","-55","-53"
"2564","-53","-53","-53"
"2566","-50","-50","-50"
"2567","-51","-51","-51"
"2568","-57.5","-69","-46"
"2569","-50","-50","-50"
"2571","-2","-2","-2"
"2572","-50","-50","-50"
"2573","-29.5","-55","-4"
"2574","-2","-2","-2"
"2575","-5.5","-7","-4"
"2576","-29","-50","-8"
"2577","-35","-64","-6"
"2579","-48","-48","-48"
"2580","-2","-2","-2"
"2581","-7","-7","-7"
"2582","-24.5","-47","-2"
"2584","0","0","0"
"2585","-72","-72","-72"
"2586","-4","-4","-4"
"2587","-79","-79","-79"
"2589","-49","-49","-49"
"2593","-49","-49","-49"
"2594","-47","-47","-47"
"2597","-41","-41","-41"
"2598","-67","-67","-67"
"2600","-47","-47","-47"
"2601","-76","-76","-76"
"2603","-25","-48","-2"
"2604","-42.666666666666664","-60","-9"
"2605","-39","-66","-12"
"2607","-82","-82","-82"
"2608","-74","-74","-74"
"2609","-1","-1","-1"
"2611","-43.666666666666664","-78","-2"
"2615","-46","-46","-46"
"2616","-75","-75","-75"
"2617","-60","-60","-60"
"2618","-47","-47","-47"
"2619","-8","-8","-8"
"2621","-3","-3","-3"
"2622","-39.666666666666664","-69","-1"
"2623","-72","-72","-72"
"2624","-47","-47","-47"
"2625","-76","-76","-76"
"2626","-9","-9","-9"
"2627","-22.5","-45","0"
"2628","-72","-72","-72"
"2629","-63.5","-78","-49"
"2630","-78","-78","-78"
"2631","-52","-52","-52"
"2634","-71","-71","-71"
"2637","0","0","0"
"2638","-24","-46","-2"
"2639","-48","-48","-48"
"2640","-61","-66","-56"
"2641","-74","-74","-74"
"2642","-3","-5","-1"
"2644","-73","-73","-73"
"2645","-5","-5","-5"
"2648","-4","-4","-4"
"2650","-54","-60","-48"
"2651","0","0","0"
"2653","-56","-56","-56"
"2654","0","0","0"
"2657","-76","-76","-76"
"2659","-35","-69","-1"
"2661","-27","-49","-5"
"2662","-35","-53","0"
"2663","-53","-53","-53"
"2665","-52","-52","-52"
"2666","-58","-58","-58"
"2667","-2","-2","-2"
"2669","-69","-69","-69"
"2670","0","0","0"
"2671","-40.333333333333336","-72","-1"
"2673","0","0","0"
"2674","-56","-56","-56"
"2676","-41","-41","-41"
"2678","-47","-47","-47"
"2679","-47","-47","-47"
"2680","-47","-47","-47"
"2681","-52","-52","-52"
"2682","-76","-76","-76"
"2683","-50","-50","-50"
"2685","-26.5","-53","0"
"2687","-54","-57","-51"
"2688","-73","-73","-73"
"2689","-70","-70","-70"
"2690","-63","-63","-63"
"2692","-45","-89","-1"
"2693","-83","-83","-83"
"2695","-64","-64","-64"
"2700","-12","-12","-12"
"2702","-61","-77","-45"
"2706","-36.666666666666664","-63","0"
"2707","-66","-66","-66"
"2709","-17.333333333333332","-47","-2"
"2710","-69","-69","-69"
"2711","-7","-7","-7"
"2715","-54","-54","-54"
"2716","-49","-49","-49"
"2718","-50","-50","-50"
"2719","-72","-72","-72"
"2721","-24.5","-47","-2"
"2722","-49","-49","-49"
"2723","-88","-88","-88"
"2724","-71","-71","-71"
"2725","-2","-2","-2"
"2726","-65","-65","-65"
"2727","-2","-2","-2"
"2730","-45","-45","-45"
"2732","-40","-68","-3"
"2733","-4","-4","-4"
"2734","-30","-59","-1"
"2736","-5","-5","-5"
"2737","-76","-76","-76"
"2738","-54.5","-56","-53"
"2739","-33.333333333333336","-51","-3"
"2740","-35.5","-68","-3"
"2741","-52","-52","-52"
"2742","-49","-49","-49"
"2743","-65.33333333333333","-78","-48"
"2746","-29","-56","-2"
"2747","-46","-46","-46"
"2749","-78","-78","-78"
"2751","-57","-57","-57"
"2752","-24.5","-48","-1"
"2753","-59","-59","-59"
"2754","-3","-3","-3"
"2758","-49","-49","-49"
"2760","-49","-49","-49"
"2761","-39","-77","-1"
"2762","-3","-3","-3"
"2763","-47","-47","-47"
"2764","-49","-49","-49"
"2766","-2","-2","-2"
"2767","-27","-47","-7"
"2769","-2","-2","-2"
"2771","-5","-5","-5"
"2772","-85","-85","-85"
"2773","-3","-3","-3"
"2774","-81","-81","-81"
"2775","-72","-72","-72"
"2776","-47","-47","-47"
"2777","-1","-1","-1"
"2778","-26.5","-49","-4"
"2779","-68","-68","-68"
"2783","-6","-9","-3"
"2784","-1","-1","-1"
"2786","-4","-4","-4"
"2788","-62","-62","-62"
"2792","-72","-72","-72"
"2795","-55","-55","-55"
"2800","-70.33333333333333","-87","-49"
"2802","-30.5","-61","0"
"2803","-48","-48","-48"
"2805","-46","-46","-46"
"2806","-49","-53","-45"
"2808","-61","-61","-61"
"2809","-63","-63","-63"
"2812","-64.5","-76","-53"
"2813","-53","-53","-53"
"2814","-53.5","-58","-49"
"2815","-63","-78","-46"
"2816","-26","-50","-2"
"2817","-54","-63","-45"
"2818","-53.5","-62","-45"
"2819","-83","-83","-83"
"2820","-76.5","-79","-74"
"2821","-9","-9","-9"
"2823","-5","-5","-5"
"2825","-5","-10","0"
"2827","-2","-2","-2"
"2829","-1","-1","-1"
"2830","-48","-48","-48"
"2831","-56","-56","-56"
"2833","-22","-43","-1"
"2834","-52","-57","-47"
"2836","-49","-49","-49"
"2837","-2","-2","-2"
"2841","-20.333333333333332","-51","0"
"2842","-3","-3","-3"
"2843","-65","-65","-65"
"2844","-1","-1","-1"
"2850","-1","-1","-1"
"2851","-4","-4","-4"
"2853","-51","-51","-51"
"2854","-70","-70","-70"
"2855","-58","-58","-58"
"2856","-7","-7","-7"
"2857","-49","-49","-49"
"2859","-55","-55","-55"
"2860","-3","-3","-3"
"2861","-4","-4","-4"
"2862","-58","-58","-58"
"2863","-41","-72","-10"
"2864","-51","-51","-51"
"2865","-7","-7","-7"
"2866","-49","-49","-49"
"2867","-72","-72","-72"
"2868","-49","-49","-49"
"2869","-46","-46","-46"
"2872","-48","-48","-48"
"2873","-59.5","-67","-52"
"2875","-50","-50","-50"
"2877","-66","-66","-66"
"2878","-51","-57","-45"
"2879","-51.5","-57","-46"
"2880","-5","-5","-5"
"2881","-58","-58","-58"
"2882","-49","-49","-49"
"2883","-51","-51","-51"
"2884","-37","-68","-6"
"2889","-48","-48","-48"
"2890","-77","-77","-77"
"2894","-30","-48","-12"
"2895","-62","-62","-62"
"2896","-65","-77","-53"
"2897","-82","-82","-82"
"2898","-61","-61","-61"
"2899","-42","-80","-4"
"2901","-81","-81","-81"
"2902","-32","-61","-3"
