_step,ep_info/Ball,seed,method
182873,7.158016709910947,1765412454,DyLam
182929,8.996650513407413,1765412454,DyLam
182946,24.79187948737786,1765412454,DyLam
183444,-28.584626746960137,1765412454,DyLam
183456,20.51937090215341,1765412454,DyLam
183764,13.328034661697135,1765412454,DyLam
183952,15.741611732017704,1765412454,DyLam
183982,3.672975086462478,1765412454,DyLam
183987,3.147774539365336,1765412454,DyLam
184256,-11.203598671152612,1765412454,DyLam
184340,-10.86019274969617,1765412454,DyLam
184543,35.66280003855139,1765412454,DyLam
184628,11.691183902299716,1765412454,DyLam
184684,12.401677463949541,1765412454,DyLam
184716,5.1436036959664095,1765412454,DyLam
185017,22.451238960082403,1765412454,DyLam
185106,42.28623613423086,1765412454,DyLam
185383,22.0980701205899,1765412454,DyLam
185460,24.203263056843646,1765412454,DyLam
185658,9.931496923013073,1765412454,DyLam
185701,11.139982610347635,1765412454,DyLam
185850,12.609941248318284,1765412454,DyLam
185961,40.28167931852003,1765412454,DyLam
185977,-5.393892060675641,1765412454,DyLam
186059,31.483641233815895,1765412454,DyLam
186093,23.718590344508026,1765412454,DyLam
186235,19.833405462315422,1765412454,DyLam
186260,7.388871722662957,1765412454,DyLam
186453,24.26102701733519,1765412454,DyLam
186469,9.530738705954988,1765412454,DyLam
186574,19.103740620940354,1765412454,DyLam
186827,24.033151188915685,1765412454,DyLam
186874,20.510820558850703,1765412454,DyLam
186924,-7.964042928109361,1765412454,DyLam
186930,14.571298475631803,1765412454,DyLam
187046,1.168875297919028,1765412454,DyLam
187114,-3.219476680466898,1765412454,DyLam
187122,30.632409351294392,1765412454,DyLam
187456,20.1535461060397,1765412454,DyLam
187538,-13.987990850549915,1765412454,DyLam
187627,26.98878269090366,1765412454,DyLam
187640,7.485632849558423,1765412454,DyLam
187653,16.03647087779931,1765412454,DyLam
187730,19.06248369306619,1765412454,DyLam
187960,19.781185263542636,1765412454,DyLam
188046,9.940594969456955,1765412454,DyLam
188239,32.74703427613983,1765412454,DyLam
188259,8.92446678229387,1765412454,DyLam
188418,-5.319928449387893,1765412454,DyLam
188731,29.29635898577617,1765412454,DyLam
188791,40.38799458376639,1765412454,DyLam
188803,29.284399260867815,1765412454,DyLam
188852,-12.26327865400676,1765412454,DyLam
188862,18.9026550346703,1765412454,DyLam
188960,-4.424426943830063,1765412454,DyLam
189054,-1.799253623721342,1765412454,DyLam
189339,23.782475986044922,1765412454,DyLam
189569,1.9398777935894898,1765412454,DyLam
189613,21.43989971002808,1765412454,DyLam
189739,19.288575774324997,1765412454,DyLam
189745,20.985529403031492,1765412454,DyLam
190012,-7.7511172408348425,1765412454,DyLam
190013,27.76159428687083,1765412454,DyLam
190524,-38.45735267033763,1765412454,DyLam
190564,18.86706748524449,1765412454,DyLam
190733,38.77711872472912,1765412454,DyLam
190765,-12.157073387060146,1765412454,DyLam
190913,12.683407804082877,1765412454,DyLam
190924,10.672974685125928,1765412454,DyLam
191104,35.35220769878555,1765412454,DyLam
191106,8.978595705959897,1765412454,DyLam
191325,-28.883682585251496,1765412454,DyLam
191356,37.234838943588464,1765412454,DyLam
191394,29.796554224505496,1765412454,DyLam
191410,22.45322472242533,1765412454,DyLam
191620,28.904467832777392,1765412454,DyLam
191773,8.044353628252937,1765412454,DyLam
191816,21.93072567963745,1765412454,DyLam
191914,24.158744833066972,1765412454,DyLam
191961,33.16013222673664,1765412454,DyLam
192402,4.193246302167913,1765412454,DyLam
192403,31.63493865287001,1765412454,DyLam
192641,18.22343820951764,1765412454,DyLam
192724,-2.2126111906980244,1765412454,DyLam
192882,17.781808011561893,1765412454,DyLam
192996,17.805422008301644,1765412454,DyLam
193036,14.085641822763892,1765412454,DyLam
193041,20.79900878188499,1765412454,DyLam
193061,-10.23392537732297,1765412454,DyLam
193080,24.97414636584215,1765412454,DyLam
193089,13.06269294036647,1765412454,DyLam
193192,37.71970888068189,1765412454,DyLam
193274,-0.29898199159247296,1765412454,DyLam
193465,16.3336754730021,1765412454,DyLam
193522,13.837193632417568,1765412454,DyLam
193562,22.716232484300505,1765412454,DyLam
193633,33.170859682855664,1765412454,DyLam
193674,33.36330610765459,1765412454,DyLam
193743,20.967644947876195,1765412454,DyLam
193766,9.959658743670387,1765412454,DyLam
193990,0.0,1765412454,DyLam
194013,8.087516134602987,1765412454,DyLam
194110,26.32047940360959,1765412454,DyLam
194214,30.11072232699177,1765412454,DyLam
194296,19.83355521312036,1765412454,DyLam
194597,-9.357333007790102,1765412454,DyLam
194700,35.78087397145445,1765412454,DyLam
194825,18.222594504791367,1765412454,DyLam
195067,8.374090215048703,1765412454,DyLam
195203,27.18388095643078,1765412454,DyLam
195228,0.0,1765412454,DyLam
195240,26.97630446413815,1765412454,DyLam
195283,30.090834029131123,1765412454,DyLam
195307,29.618867753204533,1765412454,DyLam
195312,25.435586385967234,1765412454,DyLam
195515,38.63626635999171,1765412454,DyLam
195711,14.052292856300946,1765412454,DyLam
195756,39.42479664624746,1765412454,DyLam
196034,-14.501434766703236,1765412454,DyLam
196416,26.867097848584322,1765412454,DyLam
196568,4.596049188059303,1765412454,DyLam
196582,41.63031937263623,1765412454,DyLam
196595,21.01507186133168,1765412454,DyLam
196720,-36.48696293690609,1765412454,DyLam
196736,-25.38196509559223,1765412454,DyLam
196834,11.167958121443803,1765412454,DyLam
196917,43.97793484024807,1765412454,DyLam
197053,42.50680240322589,1765412454,DyLam
197069,-13.675312198891783,1765412454,DyLam
197149,9.610608437064988,1765412454,DyLam
197201,5.565354865445607,1765412454,DyLam
197223,23.09741543856658,1765412454,DyLam
197264,26.98228859396586,1765412454,DyLam
197309,7.39735054705388,1765412454,DyLam
197342,5.49679926622472,1765412454,DyLam
197461,18.96278951023685,1765412454,DyLam
197562,16.29001276323987,1765412454,DyLam
197564,11.114116740042126,1765412454,DyLam
197887,30.600615930883265,1765412454,DyLam
198064,-18.93311581437692,1765412454,DyLam
198070,26.49549700625727,1765412454,DyLam
198073,0.0,1765412454,DyLam
198261,-4.340730910038824,1765412454,DyLam
198366,31.151786877237406,1765412454,DyLam
198367,9.424095492588128,1765412454,DyLam
198443,39.73301340078017,1765412454,DyLam
199167,22.947876024524067,1765412454,DyLam
199264,32.49063660824071,1765412454,DyLam
199348,38.392109794414885,1765412454,DyLam
199437,38.24463966811955,1765412454,DyLam
199827,40.53075735658525,1765412454,DyLam
200009,41.5420854752529,1765412454,DyLam
200094,13.125888453500085,1765412454,DyLam
200146,8.846061312925972,1765412454,DyLam
200165,-8.902662923694388,1765412454,DyLam
200268,41.13920346419423,1765412454,DyLam
200534,16.323666689524387,1765412454,DyLam
200612,36.10999161505439,1765412454,DyLam
200614,22.785711001138147,1765412454,DyLam
201001,13.52779227375071,1765412454,DyLam
201075,19.002297206598794,1765412454,DyLam
201234,23.90413434073617,1765412454,DyLam
201358,8.172338439174993,1765412454,DyLam
201669,-0.39702289529852386,1765412454,DyLam
201719,41.35897259615045,1765412454,DyLam
201732,11.580023680835044,1765412454,DyLam
201805,24.42314846898927,1765412454,DyLam
201818,-10.554971140856185,1765412454,DyLam
201942,-19.42640456858874,1765412454,DyLam
201951,14.103042510079545,1765412454,DyLam
202045,39.22282239278845,1765412454,DyLam
202085,9.404180481687334,1765412454,DyLam
202093,28.536783539618355,1765412454,DyLam
202117,-11.964220089680547,1765412454,DyLam
202207,8.33395141134329,1765412454,DyLam
202249,39.26690501052828,1765412454,DyLam
202251,20.307765774062187,1765412454,DyLam
202252,-8.00302341335334,1765412454,DyLam
202277,11.575342234470671,1765412454,DyLam
202297,13.30404124118078,1765412454,DyLam
202405,-4.057752503414797,1765412454,DyLam
202517,-1.8774428687756088,1765412454,DyLam
202528,-13.078336907603035,1765412454,DyLam
202599,-8.51953953417187,1765412454,DyLam
202681,-6.4770183289404075,1765412454,DyLam
202720,22.22608400843903,1765412454,DyLam
202805,1.5059329600670286,1765412454,DyLam
202812,29.45020791842194,1765412454,DyLam
202881,7.7896734701495145,1765412454,DyLam
202962,27.219900353596344,1765412454,DyLam
203039,16.12563784925219,1765412454,DyLam
203103,20.153361276349663,1765412454,DyLam
203257,-18.855359400032594,1765412454,DyLam
203413,12.844592346290577,1765412454,DyLam
203475,6.974484204690432,1765412454,DyLam
203546,35.822989033711785,1765412454,DyLam
203617,8.278521607359702,1765412454,DyLam
203920,26.342700972579177,1765412454,DyLam
204227,18.271363945084644,1765412454,DyLam
204253,20.640416409453813,1765412454,DyLam
204325,27.51053885271872,1765412454,DyLam
204393,26.948470572211217,1765412454,DyLam
204703,19.082070228625614,1765412454,DyLam
205045,15.960046780355263,1765412454,DyLam
205205,6.195102791197611,1765412454,DyLam
205416,22.58122313383798,1765412454,DyLam
205451,22.89675815183117,1765412454,DyLam
205463,-4.466084055034453,1765412454,DyLam
205647,-3.1852115762273656,1765412454,DyLam
205733,-8.65206502210563,1765412454,DyLam
206061,16.01808519751819,1765412454,DyLam
206147,13.149804586299103,1765412454,DyLam
206242,10.491520343854502,1765412454,DyLam
206258,28.998808999967316,1765412454,DyLam
206411,29.143398776984125,1765412454,DyLam
206447,17.002889651762445,1765412454,DyLam
206505,9.746196265043201,1765412454,DyLam
206533,14.808008898933702,1765412454,DyLam
206539,8.142667865664738,1765412454,DyLam
206547,-4.031857125215562,1765412454,DyLam
206688,22.95872212028811,1765412454,DyLam
206839,32.322317267624136,1765412454,DyLam
206966,7.445496206070148,1765412454,DyLam
206988,14.074230548657685,1765412454,DyLam
207059,10.59834046350021,1765412454,DyLam
207078,10.611617761489173,1765412454,DyLam
207194,3.5798478869319474,1765412454,DyLam
207244,5.270076627039677,1765412454,DyLam
207330,12.352763560659639,1765412454,DyLam
207416,35.05001900754885,1765412454,DyLam
207459,23.45422371999981,1765412454,DyLam
207462,39.84600900739369,1765412454,DyLam
207515,-8.292151026017029,1765412454,DyLam
207531,26.988970251331484,1765412454,DyLam
207900,27.948695317639544,1765412454,DyLam
208076,6.495961941835044,1765412454,DyLam
208164,-2.367256812035179,1765412454,DyLam
208367,25.617368715099534,1765412454,DyLam
208393,31.426284623277976,1765412454,DyLam
208568,-25.346118247711136,1765412454,DyLam
208706,24.531799607124146,1765412454,DyLam
208851,3.1736484649872194,1765412454,DyLam
208864,2.376178972165234,1765412454,DyLam
208986,4.627526504411753,1765412454,DyLam
209027,8.22604001873411,1765412454,DyLam
209048,18.34610144333913,1765412454,DyLam
209109,12.733422335866122,1765412454,DyLam
209140,-21.393194524977986,1765412454,DyLam
209143,11.806315659150538,1765412454,DyLam
209150,6.577085816864167,1765412454,DyLam
209165,15.332073781430475,1765412454,DyLam
209356,13.698684032158999,1765412454,DyLam
209358,14.885369633505155,1765412454,DyLam
209375,40.38281003673567,1765412454,DyLam
209449,13.427267411233158,1765412454,DyLam
209565,-4.179579038043868,1765412454,DyLam
209659,-25.81924812322795,1765412454,DyLam
209686,33.81821538040453,1765412454,DyLam
209909,3.501475131181647,1765412454,DyLam
209996,43.708765009675474,1765412454,DyLam
210016,19.874193350616615,1765412454,DyLam
210058,30.09196250995811,1765412454,DyLam
210164,26.295734782324956,1765412454,DyLam
210269,16.593325298026407,1765412454,DyLam
210329,23.58354042689649,1765412454,DyLam
210366,0.0,1765412454,DyLam
210391,23.63902212548388,1765412454,DyLam
210434,23.61490965915868,1765412454,DyLam
210564,9.706345690336804,1765412454,DyLam
210608,5.964677725153997,1765412454,DyLam
210649,32.966304254807234,1765412454,DyLam
210686,11.095333089225281,1765412454,DyLam
210784,13.527684331920344,1765412454,DyLam
210808,15.301133541020722,1765412454,DyLam
211056,0.23343856928670148,1765412454,DyLam
211078,-1.0560185483207958,1765412454,DyLam
211250,11.54571150504364,1765412454,DyLam
211349,40.058419220342614,1765412454,DyLam
211403,27.243173589148313,1765412454,DyLam
211450,24.754984373774548,1765412454,DyLam
211517,0.031008597158255213,1765412454,DyLam
211550,30.902643191246536,1765412454,DyLam
211555,-15.257144849383955,1765412454,DyLam
211564,32.833893296161115,1765412454,DyLam
211659,5.914773297185169,1765412454,DyLam
211717,14.466042291661086,1765412454,DyLam
211740,31.340775015774458,1765412454,DyLam
211770,25.571111229003037,1765412454,DyLam
212021,26.356327386377128,1765412454,DyLam
212059,-15.574016109743496,1765412454,DyLam
212170,34.290443128893244,1765412454,DyLam
212175,18.190825556646338,1765412454,DyLam
212467,-5.1119328051174815,1765412454,DyLam
212664,2.6036251941924844,1765412454,DyLam
212711,8.880647506726653,1765412454,DyLam
212891,28.460941577632926,1765412454,DyLam
212915,-11.578217894021456,1765412454,DyLam
213065,12.611460794351894,1765412454,DyLam
213203,11.300348681563028,1765412454,DyLam
213295,7.793207492946735,1765412454,DyLam
213386,27.753355369906473,1765412454,DyLam
213474,24.256946483194813,1765412454,DyLam
213630,4.285864173148044,1765412454,DyLam
213763,2.054437731697545,1765412454,DyLam
213799,32.71594288873188,1765412454,DyLam
213863,38.40132492675165,1765412454,DyLam
213996,17.813006870174434,1765412454,DyLam
214150,24.425398150123062,1765412454,DyLam
214257,20.390003457635697,1765412454,DyLam
214280,-19.08332184272787,1765412454,DyLam
214294,32.49477668506447,1765412454,DyLam
214352,9.030541338090995,1765412454,DyLam
214469,26.05074318169621,1765412454,DyLam
214497,6.587081423597355,1765412454,DyLam
214579,23.130650483962715,1765412454,DyLam
214914,13.623547171535586,1765412454,DyLam
215220,25.266632710943444,1765412454,DyLam
215270,26.575222084976396,1765412454,DyLam
215337,26.048804463374324,1765412454,DyLam
215346,21.62334830944177,1765412454,DyLam
215394,7.2836723736187565,1765412454,DyLam
215406,-19.82701915149751,1765412454,DyLam
215591,35.597026469865,1765412454,DyLam
215616,33.10009355030093,1765412454,DyLam
215785,11.41679096132361,1765412454,DyLam
216147,14.58602405082219,1765412454,DyLam
216188,33.20764486082209,1765412454,DyLam
216293,42.62761496308065,1765412454,DyLam
216383,-13.66355101600817,1765412454,DyLam
216426,31.956661371433803,1765412454,DyLam
216503,22.459854618185915,1765412454,DyLam
216693,-5.620918974361968,1765412454,DyLam
216866,20.128464917379702,1765412454,DyLam
217044,1.7067305513171076,1765412454,DyLam
217182,11.830710520151445,1765412454,DyLam
217327,24.33167022228404,1765412454,DyLam
217343,34.22528068011174,1765412454,DyLam
217415,14.813127357871956,1765412454,DyLam
217575,10.347461842414509,1765412454,DyLam
217668,9.746388439237688,1765412454,DyLam
217711,43.227584454401104,1765412454,DyLam
217779,12.481948552017226,1765412454,DyLam
217905,31.73504264613726,1765412454,DyLam
217963,16.526332475743928,1765412454,DyLam
218007,9.271406074018442,1765412454,DyLam
218042,11.34803522996907,1765412454,DyLam
218171,35.22660762104531,1765412454,DyLam
218231,18.983978103936536,1765412454,DyLam
218261,9.621667855206903,1765412454,DyLam
218400,4.801012646504988,1765412454,DyLam
218425,7.911194206601335,1765412454,DyLam
218464,14.408455399346128,1765412454,DyLam
218738,6.106846167226475,1765412454,DyLam
218811,25.83380937050708,1765412454,DyLam
218965,7.12968219567645,1765412454,DyLam
218970,43.65393295735171,1765412454,DyLam
219036,-0.5982084858015602,1765412454,DyLam
219077,4.922804020486547,1765412454,DyLam
219138,20.109486044070444,1765412454,DyLam
219163,13.977241607282512,1765412454,DyLam
219228,32.67087918814814,1765412454,DyLam
219253,17.14720239891373,1765412454,DyLam
219472,19.13477493100992,1765412454,DyLam
219579,15.273874354385981,1765412454,DyLam
219599,20.419221269517237,1765412454,DyLam
219716,-7.039312818151342,1765412454,DyLam
219756,-5.511255447998627,1765412454,DyLam
219808,29.12630805516325,1765412454,DyLam
219859,10.21145562682385,1765412454,DyLam
219895,30.227791373407257,1765412454,DyLam
220019,32.07988056773268,1765412454,DyLam
220113,9.741832562255516,1765412454,DyLam
220180,19.598249985089723,1765412454,DyLam
220305,5.581829120708909,1765412454,DyLam
220518,-36.39717159639236,1765412454,DyLam
220592,14.705106678927287,1765412454,DyLam
220675,-3.7326967313098254,1765412454,DyLam
220823,36.324399907071076,1765412454,DyLam
220905,26.948995821728097,1765412454,DyLam
220911,38.727923535167925,1765412454,DyLam
221234,15.760662091851835,1765412454,DyLam
221262,33.30726445992302,1765412454,DyLam
221315,11.22957213431781,1765412454,DyLam
221435,27.030287127457253,1765412454,DyLam
221458,5.8292886694051855,1765412454,DyLam
221546,8.158984139946405,1765412454,DyLam
221610,27.107822219056306,1765412454,DyLam
221662,34.668085596114146,1765412454,DyLam
221738,10.44301396459039,1765412454,DyLam
221889,30.812947642401475,1765412454,DyLam
221950,28.678587203589046,1765412454,DyLam
222214,33.030367695423344,1765412454,DyLam
222258,28.831410221760688,1765412454,DyLam
222279,31.21016180313855,1765412454,DyLam
222301,-17.0177824207791,1765412454,DyLam
222404,17.594981236732487,1765412454,DyLam
222556,-7.41806786266481,1765412454,DyLam
222581,12.783992539706734,1765412454,DyLam
222609,-9.35803460819802,1765412454,DyLam
222614,29.664626814092102,1765412454,DyLam
222653,5.093564962823488,1765412454,DyLam
222747,27.596364571699272,1765412454,DyLam
222821,15.504497703203848,1765412454,DyLam
222881,16.02169203019514,1765412454,DyLam
223053,-25.30874805493034,1765412454,DyLam
223068,41.70042034970849,1765412454,DyLam
223079,40.11454684465954,1765412454,DyLam
223119,18.620756447985,1765412454,DyLam
223247,17.330025125152012,1765412454,DyLam
223281,24.40482951950772,1765412454,DyLam
223300,30.116858680421625,1765412454,DyLam
223468,27.530181445562175,1765412454,DyLam
223493,13.260239828365783,1765412454,DyLam
223518,-14.523196733123662,1765412454,DyLam
223808,29.973670743346965,1765412454,DyLam
223858,3.7089008684594695,1765412454,DyLam
223919,34.50578232231431,1765412454,DyLam
224216,38.618393598629105,1765412454,DyLam
224620,9.471384745249846,1765412454,DyLam
224630,9.957288885606737,1765412454,DyLam
224648,24.023521277411263,1765412454,DyLam
224693,23.716230989199286,1765412454,DyLam
224805,33.2506357642772,1765412454,DyLam
224817,7.457466436952668,1765412454,DyLam
224847,23.15060628551828,1765412454,DyLam
224957,32.007256126145975,1765412454,DyLam
225018,34.32159551119943,1765412454,DyLam
225070,18.80927318540904,1765412454,DyLam
225109,21.464779188450695,1765412454,DyLam
225128,9.738142342718357,1765412454,DyLam
225263,37.0040669030613,1765412454,DyLam
225279,34.00965328617715,1765412454,DyLam
225391,23.424500751901512,1765412454,DyLam
225410,7.237527881895659,1765412454,DyLam
225481,24.708797934735475,1765412454,DyLam
225722,-1.3396027434377031,1765412454,DyLam
225795,8.997648906313144,1765412454,DyLam
225807,28.598884367943604,1765412454,DyLam
226061,27.89121157240684,1765412454,DyLam
226205,14.948207468264945,1765412454,DyLam
226211,38.74341121339476,1765412454,DyLam
226408,-22.16904550971502,1765412454,DyLam
226628,14.221975874079618,1765412454,DyLam
226749,32.8919440111958,1765412454,DyLam
226799,-9.673141562557914,1765412454,DyLam
226839,34.2913595034613,1765412454,DyLam
226847,15.75288732258989,1765412454,DyLam
227085,19.240873049495026,1765412454,DyLam
227120,16.92093468962922,1765412454,DyLam
227163,24.921641821528745,1765412454,DyLam
227244,23.52186223226197,1765412454,DyLam
227430,27.743382343006097,1765412454,DyLam
227446,3.7702947370977067,1765412454,DyLam
227492,2.925906792215697,1765412454,DyLam
227520,32.6372912930203,1765412454,DyLam
227748,25.42607450442879,1765412454,DyLam
227810,-36.02890062401489,1765412454,DyLam
227818,31.633376117249586,1765412454,DyLam
227899,39.57694291708638,1765412454,DyLam
227911,37.979492012076825,1765412454,DyLam
227946,29.144229968958456,1765412454,DyLam
227980,-5.423485001203721,1765412454,DyLam
227999,2.8036035206855447,1765412454,DyLam
228005,4.751772896331028,1765412454,DyLam
228182,11.106203803347437,1765412454,DyLam
228242,7.476973828685512,1765412454,DyLam
228286,36.98868027272227,1765412454,DyLam
228332,5.55802828475447,1765412454,DyLam
228399,22.85231385089167,1765412454,DyLam
228432,39.75701382151436,1765412454,DyLam
228485,32.90823068938395,1765412454,DyLam
228526,30.49896292632086,1765412454,DyLam
228541,10.144862548303331,1765412454,DyLam
228587,25.912308786472046,1765412454,DyLam
228765,29.96121390127778,1765412454,DyLam
229136,18.129232249335374,1765412454,DyLam
229236,29.67577969256557,1765412454,DyLam
229240,-5.942772159473704,1765412454,DyLam
229245,41.94037063297371,1765412454,DyLam
229336,27.856610708224192,1765412454,DyLam
229494,19.02064176002244,1765412454,DyLam
229568,-5.227299529873306,1765412454,DyLam
229805,20.84673853438073,1765412454,DyLam
229819,18.557210004890678,1765412454,DyLam
230040,29.09021256305313,1765412454,DyLam
230241,5.299114294311303,1765412454,DyLam
230377,11.602711632652866,1765412454,DyLam
230411,14.655752128224501,1765412454,DyLam
230458,6.317351804697416,1765412454,DyLam
230643,21.75458491095898,1765412454,DyLam
230950,12.468225282173584,1765412454,DyLam
231043,27.932943329922164,1765412454,DyLam
231257,-3.4377720105440708,1765412454,DyLam
231439,26.034883185500203,1765412454,DyLam
231588,-22.74876313992876,1765412454,DyLam
231609,34.43711451111652,1765412454,DyLam
231611,40.34195011784253,1765412454,DyLam
231613,29.816620514323272,1765412454,DyLam
231638,15.559712785857736,1765412454,DyLam
231717,37.61825338018688,1765412454,DyLam
231722,22.841756328162607,1765412454,DyLam
232009,40.83703850774867,1765412454,DyLam
232031,20.596877636896743,1765412454,DyLam
232117,28.613912725109525,1765412454,DyLam
232383,17.288051289290944,1765412454,DyLam
232472,14.367107479980733,1765412454,DyLam
232521,4.99240165907123,1765412454,DyLam
232592,38.555826785418155,1765412454,DyLam
232925,4.871013007618016,1765412454,DyLam
233069,21.484736470856234,1765412454,DyLam
233088,12.78734394689559,1765412454,DyLam
233159,11.562270223040656,1765412454,DyLam
233345,42.45835682741599,1765412454,DyLam
233471,40.81759303198651,1765412454,DyLam
233479,37.34410345100159,1765412454,DyLam
233553,39.3376269759382,1765412454,DyLam
233969,13.464595389158552,1765412454,DyLam
234081,30.200184952318782,1765412454,DyLam
234089,25.71600608400913,1765412454,DyLam
234141,5.19431688396974,1765412454,DyLam
234212,5.435953939096835,1765412454,DyLam
234489,12.066635203243953,1765412454,DyLam
234574,22.14412982681675,1765412454,DyLam
234591,16.287937205118805,1765412454,DyLam
234642,-5.152302980387328,1765412454,DyLam
234693,12.530687473919487,1765412454,DyLam
234708,3.764754830558972,1765412454,DyLam
234747,32.3969654937453,1765412454,DyLam
234777,33.32516658204295,1765412454,DyLam
234888,0.0,1765412454,DyLam
234930,34.36070938512748,1765412454,DyLam
234941,36.591285572975536,1765412454,DyLam
234973,6.922013815968911,1765412454,DyLam
235154,22.561665427713315,1765412454,DyLam
235198,8.941641621658057,1765412454,DyLam
235454,-0.3283629333888336,1765412454,DyLam
235479,32.956534536608764,1765412454,DyLam
235534,21.713739487191212,1765412454,DyLam
235576,35.36467498486013,1765412454,DyLam
235741,6.27570759246619,1765412454,DyLam
235742,12.468792788757609,1765412454,DyLam
236099,40.14613652989428,1765412454,DyLam
236221,2.0409979762004458,1765412454,DyLam
236374,7.506697027495678,1765412454,DyLam
236731,-17.694353518216914,1765412454,DyLam
236758,34.70423539536352,1765412454,DyLam
236759,15.79881220418928,1765412454,DyLam
236930,5.532010828556374,1765412454,DyLam
237056,9.342086726296259,1765412454,DyLam
237212,-2.583311100852464,1765412454,DyLam
237259,6.1627646568294505,1765412454,DyLam
237370,38.91077612931104,1765412454,DyLam
237434,28.706110647912958,1765412454,DyLam
237487,-3.642947096917305,1765412454,DyLam
237534,19.668723631308406,1765412454,DyLam
237656,5.671139911875486,1765412454,DyLam
237749,28.670017971652246,1765412454,DyLam
237764,22.629523048013873,1765412454,DyLam
237809,10.791911850032978,1765412454,DyLam
237824,12.796192596110027,1765412454,DyLam
237829,-10.06599199981197,1765412454,DyLam
237884,26.289867918941212,1765412454,DyLam
237985,12.172847522008654,1765412454,DyLam
238012,39.09943343130048,1765412454,DyLam
238052,9.467471158906694,1765412454,DyLam
238149,7.64625095848241,1765412454,DyLam
238220,16.673635849204,1765412454,DyLam
238234,-15.574806981278853,1765412454,DyLam
238276,41.05660697624045,1765412454,DyLam
238297,24.103473555565504,1765412454,DyLam
238493,5.226095703279167,1765412454,DyLam
238530,35.850906429774554,1765412454,DyLam
238549,-2.7504086684835922,1765412454,DyLam
238552,29.062827214895112,1765412454,DyLam
238582,10.760288290388711,1765412454,DyLam
238875,11.947674733455731,1765412454,DyLam
239039,38.420946538988744,1765412454,DyLam
239065,28.554135466657716,1765412454,DyLam
239283,40.15513523528224,1765412454,DyLam
239343,20.78195225888795,1765412454,DyLam
239364,8.003482771332862,1765412454,DyLam
239370,19.90578172712894,1765412454,DyLam
239523,34.43042556819116,1765412454,DyLam
239576,23.167070103237716,1765412454,DyLam
239650,42.850723801236505,1765412454,DyLam
239860,-3.9039170886068844,1765412454,DyLam
239969,33.92562464149808,1765412454,DyLam
240004,15.955548647622495,1765412454,DyLam
240056,38.76961625573422,1765412454,DyLam
240107,22.15510747090525,1765412454,DyLam
240153,10.283304350233587,1765412454,DyLam
240422,-11.35904249397398,1765412454,DyLam
240440,42.63631974957203,1765412454,DyLam
240459,17.087948888651717,1765412454,DyLam
240461,10.756356351101141,1765412454,DyLam
240560,22.055425368947656,1765412454,DyLam
240581,4.0499897650409205,1765412454,DyLam
240712,27.11415312978003,1765412454,DyLam
240797,30.121851037918905,1765412454,DyLam
240869,5.669283691639936,1765412454,DyLam
240964,38.484475800397384,1765412454,DyLam
241360,17.778846715750635,1765412454,DyLam
241375,27.049292566522148,1765412454,DyLam
241390,25.617248154372998,1765412454,DyLam
241509,40.04675420995473,1765412454,DyLam
241547,35.383382177440204,1765412454,DyLam
241572,10.233935107787355,1765412454,DyLam
241625,34.831265063496815,1765412454,DyLam
241866,5.157185461114136,1765412454,DyLam
241889,32.5673962890272,1765412454,DyLam
241924,11.484085214547704,1765412454,DyLam
241940,17.243242678613978,1765412454,DyLam
241967,14.400164872614967,1765412454,DyLam
242135,16.88963200908775,1765412454,DyLam
242293,41.746448275755746,1765412454,DyLam
242328,2.9566981658580738,1765412454,DyLam
242372,30.102721042352687,1765412454,DyLam
242422,19.071241469463118,1765412454,DyLam
242437,11.228540738580381,1765412454,DyLam
242693,-11.027483778055432,1765412454,DyLam
242946,-25.98894429111551,1765412454,DyLam
243061,13.281976893785293,1765412454,DyLam
243078,14.921448756660277,1765412454,DyLam
243118,24.628779269465216,1765412454,DyLam
243212,27.292666184881387,1765412454,DyLam
243291,23.069149638161015,1765412454,DyLam
243337,36.17766730620195,1765412454,DyLam
243341,30.70068345407648,1765412454,DyLam
243408,16.49058196099377,1765412454,DyLam
243471,13.698606726182032,1765412454,DyLam
243534,5.204296822453075,1765412454,DyLam
243712,7.271179239654522,1765412454,DyLam
243812,17.363287230701605,1765412454,DyLam
244013,26.502984829274908,1765412454,DyLam
244046,3.8150957119503257,1765412454,DyLam
244065,27.61879270517048,1765412454,DyLam
244114,7.88515509955348,1765412454,DyLam
244177,14.744905319160898,1765412454,DyLam
244189,21.295772502203064,1765412454,DyLam
244231,5.68553167438874,1765412454,DyLam
244345,40.65150218167582,1765412454,DyLam
244347,-12.830946936127042,1765412454,DyLam
244370,14.899687073061925,1765412454,DyLam
244476,31.627481215317495,1765412454,DyLam
244506,28.706455223037096,1765412454,DyLam
244614,29.765808879889097,1765412454,DyLam
244698,38.20312844068478,1765412454,DyLam
244754,32.70764559113482,1765412454,DyLam
244827,18.080542946527583,1765412454,DyLam
245004,10.863535721655971,1765412454,DyLam
245064,37.34532623254121,1765412454,DyLam
245109,13.082794762310282,1765412454,DyLam
245320,29.88427783954993,1765412454,DyLam
245470,11.222978110882032,1765412454,DyLam
245517,39.68216465598174,1765412454,DyLam
245542,24.34676138351652,1765412454,DyLam
245612,29.340102375678345,1765412454,DyLam
245662,14.689609222002488,1765412454,DyLam
245863,33.375418952571025,1765412454,DyLam
245974,29.275663850771053,1765412454,DyLam
246067,-9.652784695517346,1765412454,DyLam
